"_id","city","country","delay","endNode","id","length","level","line","pubMillis","roadType","segments","severity","speed","speedKMH","street","turnType","type","updateMillis","uuid","startNode"
2097376417,"Campina Grande","BR",72,"R. João Florentino de Carvalho",2097376417,453,2,"[{""x"":-35.880453,""y"":-7.218833},{""x"":-35.879837,""y"":-7.219637},{""x"":-35.879676,""y"":-7.219842},{""x"":-35.878593,""y"":-7.221245},{""x"":-35.877972,""y"":-7.22209}]",1549974493926,1,"[{""fromNode"":159784441,""ID"":156549831,""toNode"":159784484,""isForward"":true},{""fromNode"":159784484,""ID"":156549922,""toNode"":159784490,""isForward"":true},{""fromNode"":159784490,""ID"":156549945,""toNode"":159784541,""isForward"":true},{""fromNode"":159784541,""ID"":156550162,""toNode"":159784551,""isForward"":true}]",0,3.6527777777777777,13.15,"R. Vila Nova da Rainha","NONE","NONE",1549974493927,2097376417,
2131171715,"Lagoa Seca","BR",64,"R. Antônio Borges da Costa",2131171715,546,2,"[{""x"":-35.856994,""y"":-7.161521},{""x"":-35.856683,""y"":-7.160563},{""x"":-35.856563,""y"":-7.160239},{""x"":-35.85638,""y"":-7.159751},{""x"":-35.856293,""y"":-7.159607},{""x"":-35.856111,""y"":-7.15937},{""x"":-35.855771,""y"":-7.159002},{""x"":-35.855091,""y"":-7.158388},{""x"":-35.854232,""y"":-7.157583}]",1549974297165,6,"[{""fromNode"":201945096,""ID"":234021158,""toNode"":201945404,""isForward"":false},{""fromNode"":201945404,""ID"":234031086,""toNode"":201952057,""isForward"":false},{""fromNode"":201952057,""ID"":234031636,""toNode"":201952382,""isForward"":false},{""fromNode"":201952382,""ID"":234031635,""toNode"":201947176,""isForward"":false},{""fromNode"":201947176,""ID"":234024001,""toNode"":201947229,""isForward"":false}]",0,4.497222222222222,16.189999999999998,"BR-104","NONE","NONE",1549974786846,2131171715,
2101877324,"Campina Grande","BR",72,"R. João Florentino de Carvalho",2101877324,453,2,"[{""x"":-35.880453,""y"":-7.218833},{""x"":-35.879837,""y"":-7.219637},{""x"":-35.879676,""y"":-7.219842},{""x"":-35.878593,""y"":-7.221245},{""x"":-35.877972,""y"":-7.22209}]",1549974689926,1,"[{""fromNode"":159784441,""ID"":156549831,""toNode"":159784484,""isForward"":true},{""fromNode"":159784484,""ID"":156549922,""toNode"":159784490,""isForward"":true},{""fromNode"":159784490,""ID"":156549945,""toNode"":159784541,""isForward"":true},{""fromNode"":159784541,""ID"":156550162,""toNode"":159784551,""isForward"":true}]",0,3.636111111111111,13.09,"R. Vila Nova da Rainha","NONE","NONE",1549974789794,2101877324,
2082487820,"Campina Grande","BR",75,"Av. Prof. Almeida Barreto",2082487820,425,3,"[{""x"":-35.889062,""y"":-7.232127},{""x"":-35.889085,""y"":-7.231896},{""x"":-35.889157,""y"":-7.231205},{""x"":-35.889288,""y"":-7.230237},{""x"":-35.889409,""y"":-7.22907},{""x"":-35.88942,""y"":-7.228979},{""x"":-35.889498,""y"":-7.228311}]",1549974780561,2,"[{""fromNode"":159783581,""ID"":237283403,""toNode"":204038345,""isForward"":false},{""fromNode"":204038345,""ID"":237283402,""toNode"":159783574,""isForward"":false},{""fromNode"":159783574,""ID"":156548474,""toNode"":159783566,""isForward"":false},{""fromNode"":159783566,""ID"":294267337,""toNode"":242001379,""isForward"":true},{""fromNode"":242001379,""ID"":294267340,""toNode"":177317203,""isForward"":true}]",0,3.433333333333333,12.36,"Av. Jornalista Assis Chateaubriand","NONE","NONE",1549974780565,2082487820,
2064056873,"Campina Grande","BR",93,"Av. Floriano Peixoto",2064056873,973,2,"[{""x"":-35.89435,""y"":-7.215541},{""x"":-35.894531,""y"":-7.216173},{""x"":-35.894725,""y"":-7.216953},{""x"":-35.894977,""y"":-7.217956},{""x"":-35.895266,""y"":-7.218961},{""x"":-35.895448,""y"":-7.219768},{""x"":-35.895657,""y"":-7.220603},{""x"":-35.895864,""y"":-7.221418},{""x"":-35.89606,""y"":-7.222204},{""x"":-35.896264,""y"":-7.222966},{""x"":-35.896422,""y"":-7.223593},{""x"":-35.896552,""y"":-7.22406}]",1549974788751,2,"[{""fromNode"":159782900,""ID"":268877681,""toNode"":178073753,""isForward"":true},{""fromNode"":178073753,""ID"":268877682,""toNode"":159782990,""isForward"":true},{""fromNode"":159782990,""ID"":268877683,""toNode"":159782963,""isForward"":true},{""fromNode"":159782963,""ID"":268877684,""toNode"":159782947,""isForward"":true},{""fromNode"":159782947,""ID"":268877685,""toNode"":159782918,""isForward"":true},{""fromNode"":159782918,""ID"":268877686,""toNode"":159782906,""isForward"":true},{""fromNode"":159782906,""ID"":268877687,""toNode"":159782863,""isForward"":true},{""fromNode"":159782863,""ID"":268877688,""toNode"":159782835,""isForward"":true},{""fromNode"":159782835,""ID"":268877689,""toNode"":159782815,""isForward"":true},{""fromNode"":159782815,""ID"":268877690,""toNode"":159782801,""isForward"":true},{""fromNode"":159782801,""ID"":268877691,""toNode"":159782866,""isForward"":true}]",0,4.288888888888889,15.44,"R. Nilo Peçanha","NONE","NONE",1549974788752,2064056873,
2083687979,"Campina Grande","BR",70,"R. Duque de Caxias",2083687979,534,3,"[{""x"":-35.894295,""y"":-7.224294},{""x"":-35.895183,""y"":-7.224699},{""x"":-35.895382,""y"":-7.224791},{""x"":-35.896921,""y"":-7.225502},{""x"":-35.89699,""y"":-7.22553},{""x"":-35.897897,""y"":-7.22596},{""x"":-35.898679,""y"":-7.226337}]",1549974679512,2,"[{""fromNode"":174403630,""ID"":184275967,""toNode"":174404208,""isForward"":true},{""fromNode"":174404208,""ID"":236359103,""toNode"":203443391,""isForward"":true},{""fromNode"":203443391,""ID"":236359104,""toNode"":174403631,""isForward"":true},{""fromNode"":174403631,""ID"":199154274,""toNode"":181896613,""isForward"":true},{""fromNode"":181896613,""ID"":199154275,""toNode"":174403635,""isForward"":true},{""fromNode"":174403635,""ID"":184277290,""toNode"":174404210,""isForward"":true}]",0,4.319444444444445,15.55,"Av. Floriano Peixoto","NONE","NONE",1549974781545,2083687979,
2131746355,"Campina Grande","BR",153,"R. Luiza Bezerra Motta",2131746355,493,4,"[{""x"":-35.878673,""y"":-7.242429},{""x"":-35.878815,""y"":-7.242322},{""x"":-35.879069,""y"":-7.242149},{""x"":-35.879094,""y"":-7.242018},{""x"":-35.879127,""y"":-7.241439},{""x"":-35.879144,""y"":-7.241279},{""x"":-35.87918,""y"":-7.240451},{""x"":-35.879223,""y"":-7.239665},{""x"":-35.879314,""y"":-7.238179}]",1549974876335,2,"[{""fromNode"":159784605,""ID"":247024600,""toNode"":204018546,""isForward"":true},{""fromNode"":204018546,""ID"":237254476,""toNode"":181754777,""isForward"":true},{""fromNode"":181754777,""ID"":198812173,""toNode"":181754950,""isForward"":true}]",0,2.441666666666667,8.790000000000001,"R. Vigário Calixto","NONE","NONE",1549975069910,2131746355,
2083836009,"Campina Grande","BR",65,"R. Auta Leite",2083836009,514,2,"[{""x"":-35.89435,""y"":-7.215541},{""x"":-35.89587,""y"":-7.215961},{""x"":-35.896938,""y"":-7.216232},{""x"":-35.897188,""y"":-7.216266},{""x"":-35.897408,""y"":-7.216257},{""x"":-35.898871,""y"":-7.215914}]",1549974885570,1,"[{""fromNode"":159782900,""ID"":156547345,""toNode"":159782678,""isForward"":false},{""fromNode"":159782678,""ID"":156546995,""toNode"":159782510,""isForward"":true}]",0,4.097222222222222,14.75,"R. Ver. Arrojado Lisboa","NONE","NONE",1549975079806,2083836009,
2064113933,,"BR",67,"Lagoa Seca",2064113933,1858,1,"[{""x"":-35.859485,""y"":-7.169473},{""x"":-35.859638,""y"":-7.169965},{""x"":-35.859745,""y"":-7.170465},{""x"":-35.859799,""y"":-7.170971},{""x"":-35.85982,""y"":-7.17162},{""x"":-35.859805,""y"":-7.174176},{""x"":-35.859815,""y"":-7.17458},{""x"":-35.859837,""y"":-7.17486},{""x"":-35.85988,""y"":-7.175105},{""x"":-35.859936,""y"":-7.175318},{""x"":-35.860035,""y"":-7.175546},{""x"":-35.860148,""y"":-7.175749},{""x"":-35.860298,""y"":-7.175932},{""x"":-35.860491,""y"":-7.176127},{""x"":-35.860706,""y"":-7.176289},{""x"":-35.863187,""y"":-7.177832},{""x"":-35.863423,""y"":-7.178005},{""x"":-35.863605,""y"":-7.178165},{""x"":-35.863745,""y"":-7.178322},{""x"":-35.863908,""y"":-7.178548},{""x"":-35.864394,""y"":-7.179341},{""x"":-35.864606,""y"":-7.179724},{""x"":-35.864683,""y"":-7.179916},{""x"":-35.86482,""y"":-7.180355},{""x"":-35.865003,""y"":-7.181095},{""x"":-35.865414,""y"":-7.182668},{""x"":-35.865457,""y"":-7.18282},{""x"":-35.865498,""y"":-7.182965},{""x"":-35.865707,""y"":-7.183713},{""x"":-35.865759,""y"":-7.183897}]",1549974883406,6,"[{""fromNode"":177115494,""ID"":308499719,""toNode"":251204070,""isForward"":false},{""fromNode"":251204070,""ID"":308499718,""toNode"":228019575,""isForward"":false},{""fromNode"":228019575,""ID"":273361457,""toNode"":228019578,""isForward"":false},{""fromNode"":228019578,""ID"":313459010,""toNode"":254469973,""isForward"":false},{""fromNode"":254469973,""ID"":313459039,""toNode"":254469990,""isForward"":false},{""fromNode"":254469990,""ID"":313459038,""toNode"":228019577,""isForward"":false}]",1,11.113888888888889,40.01,"BR-104","NONE","NONE",1549975077891,2064113933,"Lagoa Seca"
2097987327,"Lagoa Seca","BR",99,"R. Antônio Borges da Costa",2097987327,546,3,"[{""x"":-35.856994,""y"":-7.161521},{""x"":-35.856683,""y"":-7.160563},{""x"":-35.856563,""y"":-7.160239},{""x"":-35.85638,""y"":-7.159751},{""x"":-35.856293,""y"":-7.159607},{""x"":-35.856111,""y"":-7.15937},{""x"":-35.855771,""y"":-7.159002},{""x"":-35.855091,""y"":-7.158388},{""x"":-35.854232,""y"":-7.157583}]",1549974977367,6,"[{""fromNode"":201945096,""ID"":234021158,""toNode"":201945404,""isForward"":false},{""fromNode"":201945404,""ID"":234031086,""toNode"":201952057,""isForward"":false},{""fromNode"":201952057,""ID"":234031636,""toNode"":201952382,""isForward"":false},{""fromNode"":201952382,""ID"":234031635,""toNode"":201947176,""isForward"":false},{""fromNode"":201947176,""ID"":234024001,""toNode"":201947229,""isForward"":false}]",0,3.5,12.6,"BR-104","NONE","NONE",1549976062119,2097987327,
2103754176,"Campina Grande","BR",110,"R. Marquês do Herval",2103754176,890,2,"[{""x"":-35.892983,""y"":-7.214904},{""x"":-35.892286,""y"":-7.215159},{""x"":-35.890624,""y"":-7.215972},{""x"":-35.889684,""y"":-7.216462},{""x"":-35.88819,""y"":-7.217185},{""x"":-35.888018,""y"":-7.217227},{""x"":-35.887772,""y"":-7.217269},{""x"":-35.887399,""y"":-7.217309},{""x"":-35.887077,""y"":-7.217348},{""x"":-35.886677,""y"":-7.217413},{""x"":-35.88628,""y"":-7.217466},{""x"":-35.885937,""y"":-7.217493},{""x"":-35.885477,""y"":-7.217598}]",1549974984294,2,"[{""fromNode"":159783307,""ID"":156548002,""toNode"":159783325,""isForward"":false},{""fromNode"":159783325,""ID"":156548112,""toNode"":159783392,""isForward"":false},{""fromNode"":159783392,""ID"":156548351,""toNode"":159783527,""isForward"":false},{""fromNode"":159783527,""ID"":156548455,""toNode"":159783593,""isForward"":false},{""fromNode"":159783593,""ID"":156548703,""toNode"":159783754,""isForward"":false},{""fromNode"":159783754,""ID"":156548743,""toNode"":159783778,""isForward"":false},{""fromNode"":159783778,""ID"":190675610,""toNode"":177140353,""isForward"":false},{""fromNode"":177140353,""ID"":190675611,""toNode"":159783844,""isForward"":false},{""fromNode"":159783844,""ID"":156548966,""toNode"":178669053,""isForward"":false}]",0,3.936111111111111,14.17,"Av. Pres. João Pessoa","NONE","NONE",1549976066920,2103754176,
2086809918,"Campina Grande","BR",68,"Av. Pres. Getúlio Vargas",2086809918,437,2,"[{""x"":-35.889663,""y"":-7.214308},{""x"":-35.89015,""y"":-7.215187},{""x"":-35.890624,""y"":-7.215972},{""x"":-35.891092,""y"":-7.216822},{""x"":-35.891621,""y"":-7.217751}]",1549975079995,1,"[{""fromNode"":159783459,""ID"":156548402,""toNode"":159783418,""isForward"":false},{""fromNode"":159783418,""ID"":156548352,""toNode"":159783392,""isForward"":false},{""fromNode"":159783392,""ID"":156548288,""toNode"":159783335,""isForward"":false},{""fromNode"":159783335,""ID"":156548206,""toNode"":159783283,""isForward"":false}]",0,3.6083333333333334,12.99,"R. Siqueira Campos","NONE","NONE",1549975079995,2086809918,
2086336738,"Campina Grande","BR",96,"R. Tavares Cavalcante",2086336738,214,3,"[{""x"":-35.88399,""y"":-7.217602},{""x"":-35.883504,""y"":-7.217134},{""x"":-35.88325,""y"":-7.216955},{""x"":-35.882586,""y"":-7.216563},{""x"":-35.882485,""y"":-7.216417}]",1549974886289,1,"[{""fromNode"":159784071,""ID"":156549272,""toNode"":159784109,""isForward"":true},{""fromNode"":159784109,""ID"":156549363,""toNode"":159784176,""isForward"":true},{""fromNode"":159784176,""ID"":156549395,""toNode"":159784232,""isForward"":true}]",0,1.6416666666666666,5.91,"R. Cardoso Vieira","NONE","NONE",1549975082410,2086336738,
2132445885,"Campina Grande","BR",73,"R. Siqueira Campos",2132445885,352,3,"[{""x"":-35.895864,""y"":-7.221418},{""x"":-35.895478,""y"":-7.221519},{""x"":-35.89444,""y"":-7.221777},{""x"":-35.892779,""y"":-7.222214}]",1549975274326,1,"[{""fromNode"":159782863,""ID"":156547549,""toNode"":159783036,""isForward"":false},{""fromNode"":159783036,""ID"":156547618,""toNode"":159783074,""isForward"":false},{""fromNode"":159783074,""ID"":156547782,""toNode"":159783185,""isForward"":false}]",0,2.0305555555555554,7.31,"R. João Machado","NONE","NONE",1549976065114,2132445885,
2098406057,"Campina Grande","BR",90,"R. Cel. João Lourenço Porto",2098406057,358,2,"[{""x"":-35.880182,""y"":-7.2232},{""x"":-35.880221,""y"":-7.222161},{""x"":-35.880284,""y"":-7.221371},{""x"":-35.880409,""y"":-7.219971}]",1549975274520,1,"[{""fromNode"":159784336,""ID"":156549860,""toNode"":159784334,""isForward"":true},{""fromNode"":159784334,""ID"":156549852,""toNode"":159784328,""isForward"":true},{""fromNode"":159784328,""ID"":156549843,""toNode"":159784471,""isForward"":true}]",0,2.1055555555555556,7.58,"R. Dep. Álvaro Gaudêncio","NONE","NONE",1549976065928,2098406057,
2087168278,"Campina Grande","BR",65,"R. Antenor Navarro",2087168278,760,2,"[{""x"":-35.88567,""y"":-7.217257},{""x"":-35.885766,""y"":-7.217216},{""x"":-35.887258,""y"":-7.216563},{""x"":-35.888208,""y"":-7.216105},{""x"":-35.889207,""y"":-7.215616},{""x"":-35.89015,""y"":-7.215187},{""x"":-35.891918,""y"":-7.21435}]",1549975374240,2,"[{""fromNode"":159783788,""ID"":240218633,""toNode"":205936196,""isForward"":true},{""fromNode"":205936196,""ID"":240218634,""toNode"":159783718,""isForward"":true},{""fromNode"":159783718,""ID"":156548657,""toNode"":159783628,""isForward"":true},{""fromNode"":159783628,""ID"":156548515,""toNode"":159783557,""isForward"":true},{""fromNode"":159783557,""ID"":156548401,""toNode"":159783418,""isForward"":true},{""fromNode"":159783418,""ID"":156548153,""toNode"":159783298,""isForward"":true}]",0,5.011111111111111,18.04,"Av. João Suassuna","NONE","NONE",1549975374245,2087168278,
2084539799,"Campina Grande","BR",85,"R. Miguel Couto",2084539799,578,3,"[{""x"":-35.879643,""y"":-7.224232},{""x"":-35.879872,""y"":-7.224385},{""x"":-35.880186,""y"":-7.224611},{""x"":-35.88043,""y"":-7.224766},{""x"":-35.880991,""y"":-7.225069},{""x"":-35.881404,""y"":-7.225202},{""x"":-35.881913,""y"":-7.225311},{""x"":-35.884559,""y"":-7.225791}]",1549975366518,2,"[{""fromNode"":159784525,""ID"":198003509,""toNode"":181418609,""isForward"":true},{""fromNode"":181418609,""ID"":198003514,""toNode"":181418611,""isForward"":true},{""fromNode"":181418611,""ID"":198003515,""toNode"":159784129,""isForward"":true},{""fromNode"":159784129,""ID"":275172872,""toNode"":159783981,""isForward"":true}]",0,3.9472222222222224,14.21,"R. Dr. Severino Ribeiro Cruz","NONE","NONE",1549975463243,2084539799,
2064719133,"Campina Grande","BR",74,,2064719133,1302,2,"[{""x"":-35.888279,""y"":-7.239062},{""x"":-35.888062,""y"":-7.24102},{""x"":-35.887882,""y"":-7.24258},{""x"":-35.88778,""y"":-7.243415},{""x"":-35.887663,""y"":-7.244342},{""x"":-35.887594,""y"":-7.24508},{""x"":-35.887432,""y"":-7.246356},{""x"":-35.887404,""y"":-7.24731},{""x"":-35.887378,""y"":-7.248317},{""x"":-35.887368,""y"":-7.248566},{""x"":-35.88734,""y"":-7.249289},{""x"":-35.887338,""y"":-7.249378},{""x"":-35.887335,""y"":-7.249586},{""x"":-35.887324,""y"":-7.250597},{""x"":-35.887307,""y"":-7.250774}]",1549975267821,2,"[{""fromNode"":159783633,""ID"":156548637,""toNode"":159783658,""isForward"":true},{""fromNode"":159783658,""ID"":156548665,""toNode"":159783674,""isForward"":true},{""fromNode"":159783674,""ID"":156548682,""toNode"":159783735,""isForward"":true},{""fromNode"":159783735,""ID"":156548693,""toNode"":159783687,""isForward"":true},{""fromNode"":159783687,""ID"":249866426,""toNode"":212041829,""isForward"":true},{""fromNode"":212041829,""ID"":249866427,""toNode"":159783755,""isForward"":true},{""fromNode"":159783755,""ID"":156548725,""toNode"":159783727,""isForward"":true},{""fromNode"":159783727,""ID"":369309549,""toNode"":289824188,""isForward"":false},{""fromNode"":289824188,""ID"":369309548,""toNode"":159783774,""isForward"":false},{""fromNode"":159783774,""ID"":369309550,""toNode"":289824190,""isForward"":true},{""fromNode"":289824190,""ID"":369309551,""toNode"":201058979,""isForward"":true},{""fromNode"":201058979,""ID"":232365032,""toNode"":159783737,""isForward"":true},{""fromNode"":159783737,""ID"":156548747,""toNode"":159783780,""isForward"":true}]",0,6.213888888888889,22.37,"Av. Jornalista Assis Chateaubriand","NONE","NONE",1549976059418,2064719133,
2132361895,"Campina Grande","BR",109,"R. Dr. Vasconcelos",2132361895,433,3,"[{""x"":-35.885922,""y"":-7.215353},{""x"":-35.88546,""y"":-7.214642},{""x"":-35.885407,""y"":-7.214561},{""x"":-35.885338,""y"":-7.214454},{""x"":-35.884957,""y"":-7.213886},{""x"":-35.884885,""y"":-7.213779},{""x"":-35.884549,""y"":-7.213279},{""x"":-35.884275,""y"":-7.212795},{""x"":-35.883981,""y"":-7.2122},{""x"":-35.883887,""y"":-7.212011}]",1549975270258,1,"[{""fromNode"":159783872,""ID"":156548960,""toNode"":159783921,""isForward"":true},{""fromNode"":159783921,""ID"":156549032,""toNode"":159783820,""isForward"":true},{""fromNode"":159783820,""ID"":156549046,""toNode"":159783899,""isForward"":true},{""fromNode"":159783899,""ID"":156549056,""toNode"":159783958,""isForward"":true},{""fromNode"":159783958,""ID"":355753805,""toNode"":281006949,""isForward"":true},{""fromNode"":281006949,""ID"":355753808,""toNode"":159783994,""isForward"":true},{""fromNode"":159783994,""ID"":156549180,""toNode"":159784069,""isForward"":true},{""fromNode"":159784069,""ID"":156549209,""toNode"":159784007,""isForward"":true},{""fromNode"":159784007,""ID"":156549259,""toNode"":159784054,""isForward"":true}]",0,2.533333333333333,9.12,"R. Vigolvino Wanderley","NONE","NONE",1549976061845,2132361895,
2084444669,"Campina Grande","BR",71,"R. José Zacarias da Costa",2084444669,267,2,"[{""x"":-35.921058,""y"":-7.229861},{""x"":-35.921575,""y"":-7.230085},{""x"":-35.921985,""y"":-7.230256},{""x"":-35.922406,""y"":-7.230423},{""x"":-35.922825,""y"":-7.230602},{""x"":-35.923291,""y"":-7.230796}]",1549975272956,1,"[{""fromNode"":159779972,""ID"":156542898,""toNode"":159779901,""isForward"":true},{""fromNode"":159779901,""ID"":156542835,""toNode"":159779849,""isForward"":true},{""fromNode"":159779849,""ID"":156542765,""toNode"":159779800,""isForward"":true},{""fromNode"":159779800,""ID"":156542709,""toNode"":159779731,""isForward"":true},{""fromNode"":159779731,""ID"":156542612,""toNode"":159779740,""isForward"":true}]",0,2.15,7.74,"R. Guarabira","NONE","NONE",1549976064258,2084444669,
2064805683,"Campina Grande","BR",67,"R. Odon Bezerra",2064805683,639,2,"[{""x"":-35.89056,""y"":-7.242897},{""x"":-35.890748,""y"":-7.241337},{""x"":-35.890971,""y"":-7.239374},{""x"":-35.891105,""y"":-7.238339},{""x"":-35.891255,""y"":-7.237158}]",1549975273873,1,"[{""fromNode"":159783473,""ID"":156548333,""toNode"":159783458,""isForward"":false},{""fromNode"":159783458,""ID"":156548305,""toNode"":159783438,""isForward"":false},{""fromNode"":159783438,""ID"":156548283,""toNode"":159783425,""isForward"":false},{""fromNode"":159783425,""ID"":156548263,""toNode"":159783412,""isForward"":false}]",0,2.85,10.26,"R. Santa Catarina","NONE","NONE",1549976064914,2064805683,
2087025688,"Campina Grande","BR",61,"R. Ver. Arrojado Lisboa",2087025688,660,2,"[{""x"":-35.891621,""y"":-7.217751},{""x"":-35.893319,""y"":-7.217303},{""x"":-35.894725,""y"":-7.216953},{""x"":-35.896139,""y"":-7.2166},{""x"":-35.897408,""y"":-7.216257}]",1549975273876,2,"[{""fromNode"":159783283,""ID"":156547935,""toNode"":159783136,""isForward"":true},{""fromNode"":159783136,""ID"":156547714,""toNode"":159782990,""isForward"":true},{""fromNode"":159782990,""ID"":156547482,""toNode"":159782899,""isForward"":true},{""fromNode"":159782899,""ID"":261106004,""toNode"":159782678,""isForward"":true}]",0,4.45,16.02,"Av. Pres. Getúlio Vargas","NONE","NONE",1549976064598,2087025688,
2132445785,"Campina Grande","BR",82,"R. Tavares Cavalcante",2132445785,550,3,"[{""x"":-35.883789,""y"":-7.219467},{""x"":-35.882705,""y"":-7.218964},{""x"":-35.881625,""y"":-7.218471},{""x"":-35.881161,""y"":-7.218259},{""x"":-35.880479,""y"":-7.217933},{""x"":-35.879879,""y"":-7.217663},{""x"":-35.879268,""y"":-7.217368}]",1549975273988,2,"[{""fromNode"":159784052,""ID"":156549311,""toNode"":159784142,""isForward"":true},{""fromNode"":159784142,""ID"":278313364,""toNode"":231104505,""isForward"":true},{""fromNode"":231104505,""ID"":278313365,""toNode"":159784271,""isForward"":true},{""fromNode"":159784271,""ID"":156549719,""toNode"":159784411,""isForward"":true},{""fromNode"":159784411,""ID"":156549826,""toNode"":159784479,""isForward"":true}]",0,4.125,14.85,"Av. Mal. Floriano Peixoto","NONE","NONE",1549976065075,2132445785,
2098406137,"Campina Grande","BR",73,"R. Montevidéu",2098406137,317,2,"[{""x"":-35.901598,""y"":-7.221594},{""x"":-35.900282,""y"":-7.221941},{""x"":-35.898807,""y"":-7.222281}]",1549975274580,1,"[{""fromNode"":159782129,""ID"":156546367,""toNode"":159782288,""isForward"":false},{""fromNode"":159782288,""ID"":156546681,""toNode"":159782479,""isForward"":false}]",0,2.511111111111111,9.040000000000001,"R. Mal. Deodoro","NONE","NONE",1549976065917,2098406137,
2102706134,"Campina Grande","BR",155,"Av. Amazonas",2102706134,402,4,"[{""x"":-35.892167,""y"":-7.23586},{""x"":-35.891995,""y"":-7.237262},{""x"":-35.89185,""y"":-7.238443},{""x"":-35.891708,""y"":-7.23946}]",1549975274632,1,"[{""fromNode"":159783322,""ID"":156548122,""toNode"":159783333,""isForward"":true},{""fromNode"":159783333,""ID"":156548143,""toNode"":159783343,""isForward"":true},{""fromNode"":159783343,""ID"":156548169,""toNode"":159783359,""isForward"":true}]",0,1.8333333333333333,6.6,"R. Espírito Santo","NONE","NONE",1549976066840,2102706134,
2083206030,"Campina Grande","BR",118,"Av. Prof. Almeida Barreto",2083206030,188,4,"[{""x"":-35.901675,""y"":-7.2278},{""x"":-35.901747,""y"":-7.228593},{""x"":-35.901775,""y"":-7.228963},{""x"":-35.901795,""y"":-7.229213},{""x"":-35.901804,""y"":-7.229496}]",1549975274865,1,"[{""fromNode"":159782198,""ID"":156546340,""toNode"":159782267,""isForward"":true},{""fromNode"":159782267,""ID"":189394372,""toNode"":176599224,""isForward"":true},{""fromNode"":176599224,""ID"":189394373,""toNode"":159782196,""isForward"":true}]",0,1.1194444444444445,4.03,"R. Ladislau Rodrigues de Souza","NONE","NONE",1549976066312,2083206030,
2079106991,"Campina Grande","BR",77,"R. Vila Nova da Rainha",2079106991,406,2,"[{""x"":-35.883317,""y"":-7.220332},{""x"":-35.882118,""y"":-7.220234},{""x"":-35.880565,""y"":-7.219993},{""x"":-35.880409,""y"":-7.219971},{""x"":-35.879676,""y"":-7.219842}]",1549975275410,1,"[{""fromNode"":159784144,""ID"":156549379,""toNode"":159784197,""isForward"":true},{""fromNode"":159784197,""ID"":156549581,""toNode"":159784322,""isForward"":true},{""fromNode"":159784322,""ID"":156549812,""toNode"":159784471,""isForward"":true},{""fromNode"":159784471,""ID"":156549844,""toNode"":159784490,""isForward"":true}]",0,3.213888888888889,11.57,"R. Cel. João Lourenço Porto","NONE","NONE",1549975770442,2079106991,
2102616824,"Campina Grande","BR",147,"Av. Mal. Floriano Peixoto",2102616824,392,3,"[{""x"":-35.885229,""y"":-7.216316},{""x"":-35.884981,""y"":-7.216579},{""x"":-35.884911,""y"":-7.216648},{""x"":-35.884369,""y"":-7.217178},{""x"":-35.884186,""y"":-7.217379},{""x"":-35.88399,""y"":-7.217602},{""x"":-35.883288,""y"":-7.218315},{""x"":-35.882775,""y"":-7.218858}]",1549975265393,1,"[{""fromNode"":232839094,""ID"":281070241,""toNode"":159783983,""isForward"":false},{""fromNode"":159783983,""ID"":236360100,""toNode"":203444008,""isForward"":false},{""fromNode"":203444008,""ID"":236360099,""toNode"":159784029,""isForward"":false},{""fromNode"":159784029,""ID"":156549193,""toNode"":159784032,""isForward"":false},{""fromNode"":159784032,""ID"":156549222,""toNode"":159784071,""isForward"":false},{""fromNode"":159784071,""ID"":156549271,""toNode"":159784104,""isForward"":false},{""fromNode"":159784104,""ID"":156549387,""toNode"":159784130,""isForward"":false}]",0,1.9638888888888888,7.069999999999999,"R. Maciel Pinheiro","NONE","NONE",1549976056936,2102616824,
2064805923,"Campina Grande","BR",60,"Av. Pres. João Pessoa",2064805923,535,2,"[{""x"":-35.898871,""y"":-7.215914},{""x"":-35.897408,""y"":-7.216257},{""x"":-35.897188,""y"":-7.216266},{""x"":-35.896938,""y"":-7.216232},{""x"":-35.89587,""y"":-7.215961},{""x"":-35.89435,""y"":-7.215541},{""x"":-35.894178,""y"":-7.215452}]",1549975274337,2,"[{""fromNode"":159782510,""ID"":156546995,""toNode"":159782678,""isForward"":false},{""fromNode"":159782678,""ID"":156547345,""toNode"":159782900,""isForward"":true},{""fromNode"":159782900,""ID"":156547788,""toNode"":159783053,""isForward"":true}]",0,4.272222222222222,15.38,"R. Ver. Arrojado Lisboa","NONE","NONE",1549975470922,2064805923,
