"_id","city","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","provider","providerId","pubMillis","reliability","reportBy","reportDescription","reportMood","reportRating","roadType","showFacebookPic","speed","street","subtype","type","uuid","wazeData","imageId","imageUrl","nearBy"
"alert-626134210/0fec693a-2384-33c5-9d72-2381ce50dfc8",,"[{""reportBy"":"""",""reportMillis"":1549633981639,""isThumbsUp"":true},{""reportBy"":""DluccaSpeedy"",""reportMillis"":1549734805913,""isThumbsUp"":true},{""reportBy"":""Familiadoamor"",""reportMillis"":1549739997595,""text"":""✌"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549773744955,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549811623432,""text"":""✌️😎"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549863474076,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549863586286,""isThumbsUp"":true},{""reportBy"":""Ramay2019"",""reportMillis"":1549902317870,""text"":"" "",""isThumbsUp"":false},{""reportBy"":""vinipda"",""reportMillis"":1549916997688,""text"":"" Shhshsjsjs"",""isThumbsUp"":false}]",4,"BR","alert-626134210/0fec693a-2384-33c5-9d72-2381ce50dfc8",false,false,"{""x"":-34.936142,""y"":-8.197884}",0,4,0,5,"WazeWebFeed","1548509617308",1549604747000,10,"antigerme","Mapa é mantido pelos usuários. Participe! waze.com/editor",1,0,,false,0,,"","CHIT_CHAT","0fec693a-2384-33c5-9d72-2381ce50dfc8","world,-34.936142,-8.197884,0fec693a-2384-33c5-9d72-2381ce50dfc8,626134210",,,"Jaboatão dos Guararapes"
"alert-632693982/7fffd945-4201-335e-bdfb-6c390b7a6bc4","Jaboatão dos Guararapes","[{""reportBy"":""Maxmullerdrummer"",""reportMillis"":1549807998598,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549811008233,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549811429670,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549811430544,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549816295097,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549816439798,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549821267452,""isThumbsUp"":true},{""reportBy"":""Dinho6694"",""reportMillis"":1549821908121,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549828704216,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549832574711,""isThumbsUp"":true},{""reportBy"":""danielmelorec"",""reportMillis"":1549835265211,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549839612061,""isThumbsUp"":true},{""reportMillis"":1549840965429,""isThumbsUp"":true},{""reportBy"":""DomMau"",""reportMillis"":1549850752058,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549856929004,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549878264990,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549878652478,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549880323757,""isThumbsUp"":true},{""reportBy"":""GigaNet_Fio"",""reportMillis"":1549892277826,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549913954496,""isThumbsUp"":true},{""reportBy"":""JoaoCicero99"",""reportMillis"":1549914923778,""isThumbsUp"":true},{""reportBy"":""RANASCTO"",""reportMillis"":1549918650494,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549919679425,""isThumbsUp"":true},{""reportBy"":""OtaCilinho"",""reportMillis"":1549919753635,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549926868881,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549965935035,""isThumbsUp"":true},{""reportMillis"":1549969847316,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549971444592,""isThumbsUp"":true}]",5,"BR","alert-632693982/7fffd945-4201-335e-bdfb-6c390b7a6bc4",false,false,"{""x"":-34.942251,""y"":-8.224404}",97,0,0,28,,,1549801279350,10,,,1,1,2,false,0,"Est. de Curcurana","HAZARD_ON_ROAD_POT_HOLE","HAZARD","7fffd945-4201-335e-bdfb-6c390b7a6bc4","world,-34.942251,-8.224404,7fffd945-4201-335e-bdfb-6c390b7a6bc4,632693982",,,
"alert-635028873/bca470fd-37f1-32df-b626-4cdb72f33ee7","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1549968890518,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549969160557,""isThumbsUp"":true},{""reportMillis"":1549969695681,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549970745808,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549971678502,""isThumbsUp"":true}]",2,"BR","alert-635028873/bca470fd-37f1-32df-b626-4cdb72f33ee7",false,false,"{""x"":-34.921229,""y"":-8.212577}",200,0,0,5,,,1549968736671,10,"KarolNeonilla",,18,3,2,false,0,"Av. Pres. Castelo Branco","HAZARD_ON_ROAD_CONSTRUCTION","HAZARD","bca470fd-37f1-32df-b626-4cdb72f33ee7","world,-34.921229,-8.212577,bca470fd-37f1-32df-b626-4cdb72f33ee7,635028873",,,
"alert-633777535/42a3a2fc-c343-3dfa-8b0a-4cb4844efa8b","Jaboatão dos Guararapes","[{""reportMillis"":1549663649365,""isThumbsUp"":true},{""reportMillis"":1549663654342,""text"":""ok"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549711610716,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549734839563,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549746039353,""isThumbsUp"":true},{""reportBy"":""ruinetto"",""reportMillis"":1549747104897,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549748830406,""isThumbsUp"":true},{""reportBy"":""ManuelNascimento"",""reportMillis"":1549771390886,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549802711820,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549821064508,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549833900373,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549835285802,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549841243274,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549843359790,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549846836725,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549904068638,""isThumbsUp"":true},{""reportBy"":""Peixe_Aer"",""reportMillis"":1549914575309,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549937438209,""isThumbsUp"":true}]",5,"BR","alert-633777535/42a3a2fc-c343-3dfa-8b0a-4cb4844efa8b",false,false,"{""x"":-34.924853,""y"":-8.207664}",286,1,0,17,,,1549633738067,10,,,49,0,1,false,0,"R. Cel. Kleber de Andrade","HAZARD_ON_ROAD_POT_HOLE","HAZARD","42a3a2fc-c343-3dfa-8b0a-4cb4844efa8b","world,-34.924853,-8.207664,42a3a2fc-c343-3dfa-8b0a-4cb4844efa8b,633777535",,,
"alert-636645222/60350a00-6d85-3173-9841-3e100533b169","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1549930681970,""isThumbsUp"":true},{""reportBy"":""EltonRamos89"",""reportMillis"":1549932621312,""isThumbsUp"":true},{""reportBy"":""JuFalcoNinja"",""reportMillis"":1549935102679,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549941503251,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549966538903,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549968897400,""isThumbsUp"":true}]",3,"BR","alert-636645222/60350a00-6d85-3173-9841-3e100533b169",false,false,"{""x"":-34.922155,""y"":-8.192964}",182,0,0,6,,,1549930095084,10,,,50,2,1,false,0,"R. Antônio Ferreira Campos","HAZARD_ON_ROAD_POT_HOLE","HAZARD","60350a00-6d85-3173-9841-3e100533b169","world,-34.922155,-8.192964,60350a00-6d85-3173-9841-3e100533b169,636645222",,,
"alert-619267484/cf70bdc4-cc40-3e18-89df-aff64f34865b","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1549375039964,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549416363480,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549449134531,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549452284664,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549466906299,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549495610165,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549536769089,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549554360651,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549559972861,""isThumbsUp"":true},{""reportMillis"":1549562584298,""isThumbsUp"":true},{""reportMillis"":1549577813311,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549582102626,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549590040691,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549590986625,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549648544741,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549663161819,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549676220534,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549711113856,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549714965627,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549718374159,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549740465703,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549759489027,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549765351616,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549777456389,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549833286628,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549841360737,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549843458955,""isThumbsUp"":true},{""reportBy"":""filipemanoel"",""reportMillis"":1549849109625,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549850690884,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549850691409,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549909784151,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549939567974,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549941433170,""isThumbsUp"":true}]",5,"BR","alert-619267484/cf70bdc4-cc40-3e18-89df-aff64f34865b",false,false,"{""x"":-34.934074,""y"":-8.178883}",226,0,0,33,,,1549373909818,10,"MarcioTartaruga",,24,2,1,false,0,"Terceira Tv. Santa Helena","HAZARD_ON_ROAD_POT_HOLE","HAZARD","cf70bdc4-cc40-3e18-89df-aff64f34865b","world,-34.934074,-8.178883,cf70bdc4-cc40-3e18-89df-aff64f34865b,619267484",,,
"alert-622865973/fa425574-a3e5-3b21-a9aa-a36bbf125ee8","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1549659363054,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549669230730,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549671655790,""isThumbsUp"":true},{""reportMillis"":1549720250304,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549739969133,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549742740077,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549751128344,""isThumbsUp"":true},{""reportMillis"":1549757658989,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549758997020,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549762384246,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549763849456,""isThumbsUp"":true},{""reportMillis"":1549774441897,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549800263318,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549801469817,""isThumbsUp"":true},{""reportBy"":""LeandroSantosDantas"",""reportMillis"":1549830655374,""isThumbsUp"":true},{""reportBy"":""LeandroSantosDantas"",""reportMillis"":1549830655932,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549835645269,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549842068872,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549845887986,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549892100094,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549893312335,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549911090376,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549918438547,""isThumbsUp"":true},{""reportMillis"":1549920645400,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549958337999,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549972507055,""isThumbsUp"":true}]",5,"BR","alert-622865973/fa425574-a3e5-3b21-a9aa-a36bbf125ee8",false,false,"{""x"":-34.924357,""y"":-8.186844}",95,1,0,25,,,1549658136411,10,,,1,2,2,false,0,"Av. N. Sra. do Loreto","HAZARD_ON_ROAD_POT_HOLE","HAZARD","fa425574-a3e5-3b21-a9aa-a36bbf125ee8","world,-34.924357,-8.186844,fa425574-a3e5-3b21-a9aa-a36bbf125ee8,622865973",,,
"alert-643692856/a2c78942-df9a-37a3-bbc9-cc7bc50ef657","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1549800607342,""isThumbsUp"":true},{""reportBy"":""Sam201274"",""reportMillis"":1549802344187,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549822084003,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549834242200,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549841118689,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549907363104,""isThumbsUp"":true},{""reportMillis"":1549913815053,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549924452005,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549930190707,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549935307646,""isThumbsUp"":true},{""reportBy"":""Juniorsport82"",""reportMillis"":1549970079170,""isThumbsUp"":true}]",5,"BR","alert-643692856/a2c78942-df9a-37a3-bbc9-cc7bc50ef657",false,false,"{""x"":-34.931061,""y"":-8.193116}",2,0,0,11,,,1549772033851,10,,,49,2,,false,0,"R. Amambaí","HAZARD_ON_ROAD_POT_HOLE","HAZARD","a2c78942-df9a-37a3-bbc9-cc7bc50ef657","world,-34.931061,-8.193116,a2c78942-df9a-37a3-bbc9-cc7bc50ef657,643692856",,,
"alert-645428397/6e131f6b-0243-3d14-8d02-1d09d7275831","Recife","[{""reportBy"":"""",""reportMillis"":1549971709130,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549971757699,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549972087113,""isThumbsUp"":false}]",1,"BR","alert-645428397/6e131f6b-0243-3d14-8d02-1d09d7275831",false,false,"{""x"":-34.893512,""y"":-8.049223}",218,2,0,1,,,1549971675138,8,,,1,3,2,false,0,"Av. Gov. Agamenon Magalhães - Pista Central","JAM_STAND_STILL_TRAFFIC","JAM","6e131f6b-0243-3d14-8d02-1d09d7275831","world,-34.893512,-8.049223,6e131f6b-0243-3d14-8d02-1d09d7275831,645428397",,,
"alert-642268489/87403760-cd35-3d9e-ac52-238327b09abd","Recife","[{""reportBy"":"""",""reportMillis"":1549972151386,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549972638930,""isThumbsUp"":false}]",1,"BR","alert-642268489/87403760-cd35-3d9e-ac52-238327b09abd",false,false,"{""x"":-34.894545,""y"":-8.050557}",219,2,0,0,,,1549971984243,7,,,1,3,2,false,0,"Av. Gov. Agamenon Magalhães - Pista Central","JAM_STAND_STILL_TRAFFIC","JAM","87403760-cd35-3d9e-ac52-238327b09abd","world,-34.894545,-8.050557,87403760-cd35-3d9e-ac52-238327b09abd,642268489",,,
"alert-651587554/9e139f52-6c84-37cd-8b5b-067d1c16c72b","Recife","[{""reportMillis"":1549970793745,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1549971891714,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549972026550,""isThumbsUp"":true}]",1,"BR","alert-651587554/9e139f52-6c84-37cd-8b5b-067d1c16c72b",false,false,"{""x"":-34.90235,""y"":-8.043088}",169,1,0,2,,,1549970328937,8,,,0,2,2,false,0,"Av. Rui Barbosa","JAM_STAND_STILL_TRAFFIC","JAM","9e139f52-6c84-37cd-8b5b-067d1c16c72b","world,-34.90235,-8.043088,9e139f52-6c84-37cd-8b5b-067d1c16c72b,651587554",,,
"alert-642521860/06007429-3624-3733-92b0-d0657d1a9b24","Cabo de Santo Agostinho","[]",0,"BR","alert-642521860/06007429-3624-3733-92b0-d0657d1a9b24",false,false,"{""x"":-35.020394,""y"":-8.283292}",284,0,0,0,,,1549972233749,5,,,34,0,2,false,0,"Av. Historiador Israel Felipe","POLICE_VISIBLE","POLICE","06007429-3624-3733-92b0-d0657d1a9b24","world,-35.020394,-8.283292,06007429-3624-3733-92b0-d0657d1a9b24,642521860",,,
"alert-647210096/8939a2ed-03dc-3217-8032-2aaf07af71b8","Recife","[]",0,"BR","alert-647210096/8939a2ed-03dc-3217-8032-2aaf07af71b8",false,false,"{""x"":-34.908303,""y"":-8.125593}",354,0,0,0,,,1549972764144,5,"Sayaka47",,18,2,1,false,0,"R. Amália Bernardino de Sousa","","JAM","8939a2ed-03dc-3217-8032-2aaf07af71b8","world,-34.908303,-8.125593,8939a2ed-03dc-3217-8032-2aaf07af71b8,647210096",,,
"alert-648329955/35583143-4754-3fce-9c6a-fdc93a8f827a","Recife","[{""reportBy"":"""",""reportMillis"":1549972824774,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549973347495,""isThumbsUp"":true}]",1,"BR","alert-648329955/35583143-4754-3fce-9c6a-fdc93a8f827a",false,false,"{""x"":-34.884601,""y"":-8.089512}",160,0,0,2,,,1549972786888,7,,,1,1,2,false,0,"Av. Eng. Domingos Ferreira","JAM_STAND_STILL_TRAFFIC","JAM","35583143-4754-3fce-9c6a-fdc93a8f827a","world,-34.884601,-8.089512,35583143-4754-3fce-9c6a-fdc93a8f827a,648329955",,,
"alert-644828867/e6d0a430-ea08-3c97-af34-7c16238247de","Recife","[{""reportBy"":""drickaraujo"",""reportMillis"":1549970771607,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549970877778,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549971226510,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549972231583,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549973024965,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549973431182,""isThumbsUp"":true}]",2,"BR","alert-644828867/e6d0a430-ea08-3c97-af34-7c16238247de",false,false,"{""x"":-34.89454,""y"":-8.046572}",210,0,0,6,,,1549970739017,10,,,1,0,2,false,0,"R. da Hora","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","e6d0a430-ea08-3c97-af34-7c16238247de","world,-34.89454,-8.046572,e6d0a430-ea08-3c97-af34-7c16238247de,644828867",,,
"alert-636549882/1e821d4e-2d05-3edf-9189-bac10effed1b","Recife","[{""reportBy"":"""",""reportMillis"":1549973494825,""isThumbsUp"":true}]",0,"BR","alert-636549882/1e821d4e-2d05-3edf-9189-bac10effed1b",false,false,"{""x"":-34.905687,""y"":-8.082246}",29,0,0,1,,,1549972792082,6,,,50,0,2,false,0,"Av. Sul","JAM_HEAVY_TRAFFIC","JAM","1e821d4e-2d05-3edf-9189-bac10effed1b","world,-34.905687,-8.082246,1e821d4e-2d05-3edf-9189-bac10effed1b,636549882",,,
"alert-649048405/6f851357-49c3-3543-a599-daa31fcd5d39","Recife","[{""reportBy"":"""",""reportMillis"":1549972842597,""isThumbsUp"":true},{""reportBy"":""STATUSgle"",""reportMillis"":1549972904148,""isThumbsUp"":true},{""reportBy"":""Sayaka47"",""reportMillis"":1549973260274,""isThumbsUp"":false}]",1,"BR","alert-649048405/6f851357-49c3-3543-a599-daa31fcd5d39",false,false,"{""x"":-34.923633,""y"":-8.116384}",320,1,0,2,,,1549972808204,8,,,10,1,2,false,0,"Av. Recife","JAM_HEAVY_TRAFFIC","JAM","6f851357-49c3-3543-a599-daa31fcd5d39","world,-34.923633,-8.116384,6f851357-49c3-3543-a599-daa31fcd5d39,649048405",,,
"alert-647969605/edc52e33-e133-3cd4-86ff-d97cf6efd221","Recife","[]",0,"BR","alert-647969605/edc52e33-e133-3cd4-86ff-d97cf6efd221",false,false,"{""x"":-34.908125,""y"":-8.065957}",6,0,0,0,,,1549972802742,5,"PiquiSosa",,10,2,2,false,0,"Est. dos Remédios","JAM_STAND_STILL_TRAFFIC","JAM","edc52e33-e133-3cd4-86ff-d97cf6efd221","world,-34.908125,-8.065957,edc52e33-e133-3cd4-86ff-d97cf6efd221,647969605",,,
"alert-641909469/52ae9ba1-5205-31b3-a9cf-6a7906759dc5","Jaboatão dos Guararapes","[]",0,"BR","alert-641909469/52ae9ba1-5205-31b3-a9cf-6a7906759dc5",false,false,"{""x"":-34.913286,""y"":-8.157201}",34,0,0,0,,,1549973119987,5,"Albecame",,1,2,1,false,0,"R. Sílvia Ferreira","POLICE_VISIBLE","POLICE","52ae9ba1-5205-31b3-a9cf-6a7906759dc5","world,-34.913286,-8.157201,52ae9ba1-5205-31b3-a9cf-6a7906759dc5,641909469",,,
"alert-644889237/5cfef4eb-0865-3d05-97b1-1e9c7df3c221","Recife","[]",0,"BR","alert-644889237/5cfef4eb-0865-3d05-97b1-1e9c7df3c221",false,false,"{""x"":-34.90272,""y"":-8.139483}",17,0,0,0,,,1549972838422,5,"EudesCavalcante",,1,3,2,false,0,"Av. Boa Viagem","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","5cfef4eb-0865-3d05-97b1-1e9c7df3c221","world,-34.90272,-8.139483,5cfef4eb-0865-3d05-97b1-1e9c7df3c221,644889237",,,
"alert-643310138/3c32d90a-1463-3a4e-bc44-8ffb3bbc1690","Recife","[]",0,"BR","alert-643310138/3c32d90a-1463-3a4e-bc44-8ffb3bbc1690",false,false,"{""x"":-34.916191,""y"":-8.132434}",8,0,0,0,,,1549972967207,5,,,10,1,2,false,0,"Av. Mal. Mascarenhas de Morais","","JAM","3c32d90a-1463-3a4e-bc44-8ffb3bbc1690","world,-34.916191,-8.132434,3c32d90a-1463-3a4e-bc44-8ffb3bbc1690,643310138",,,
"alert-647729426/645a8b0f-9932-349f-9afc-a3660bf91ad8","Recife","[{""reportBy"":"""",""reportMillis"":1549973206268,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549973336710,""isThumbsUp"":true}]",0,"BR","alert-647729426/645a8b0f-9932-349f-9afc-a3660bf91ad8",false,false,"{""x"":-34.916241,""y"":-8.132754}",8,0,0,2,,,1549973129875,8,,,24,1,2,false,0,"Av. Mal. Mascarenhas de Morais","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","645a8b0f-9932-349f-9afc-a3660bf91ad8","world,-34.916241,-8.132754,645a8b0f-9932-349f-9afc-a3660bf91ad8,647729426",,,
"alert-645408627/40625c3b-ed92-337e-af9a-949fe4af28f0","Recife","[{""reportBy"":"""",""reportMillis"":1549972939157,""isThumbsUp"":false}]",0,"BR","alert-645408627/40625c3b-ed92-337e-af9a-949fe4af28f0",false,false,"{""x"":-34.897761,""y"":-8.126934}",17,1,0,0,,,1549972864989,6,,,24,2,2,false,0,"Av. Boa Viagem","JAM_HEAVY_TRAFFIC","JAM","40625c3b-ed92-337e-af9a-949fe4af28f0","world,-34.897761,-8.126934,40625c3b-ed92-337e-af9a-949fe4af28f0,645408627",,,
"alert-635908733/12383a9e-5189-31ad-ab86-86e1f44dbe8e","Recife","[]",0,"BR","alert-635908733/12383a9e-5189-31ad-ab86-86e1f44dbe8e",false,false,"{""x"":-34.899116,""y"":-8.12497}",20,0,0,0,,,1549973080679,5,,,1,2,2,false,0,"Av. Conselheiro Aguiar","JAM_HEAVY_TRAFFIC","JAM","12383a9e-5189-31ad-ab86-86e1f44dbe8e","world,-34.899116,-8.12497,12383a9e-5189-31ad-ab86-86e1f44dbe8e,635908733",,,
"alert-643988768/4a905890-8b9a-3faa-b17a-cdf2203498b7","Recife","[]",0,"BR","alert-643988768/4a905890-8b9a-3faa-b17a-cdf2203498b7",false,false,"{""x"":-34.895203,""y"":-8.117121}",30,0,0,0,,,1549973216191,5,,,1,2,2,false,0,"Av. Conselheiro Aguiar","JAM_HEAVY_TRAFFIC","JAM","4a905890-8b9a-3faa-b17a-cdf2203498b7","world,-34.895203,-8.117121,4a905890-8b9a-3faa-b17a-cdf2203498b7,643988768",,,
"alert-646716578/e99fc1fa-4768-3e7e-b2df-74a5c0980911","Recife","[]",0,"BR","alert-646716578/e99fc1fa-4768-3e7e-b2df-74a5c0980911",false,false,"{""x"":-34.912487,""y"":-8.109957}",102,0,0,0,,,1549972906000,5,,,10,1,2,false,0,"R. Pampulha","JAM_HEAVY_TRAFFIC","JAM","e99fc1fa-4768-3e7e-b2df-74a5c0980911","world,-34.912487,-8.109957,e99fc1fa-4768-3e7e-b2df-74a5c0980911,646716578",,,
"alert-651348834/9a5804b2-6434-3f14-883d-82ea633f98f5","Recife","[]",0,"BR","alert-651348834/9a5804b2-6434-3f14-883d-82ea633f98f5",false,false,"{""x"":-34.903723,""y"":-8.115667}",43,0,0,0,,,1549973096516,5,,,49,2,2,false,0,"Av. D. João VI","JAM_HEAVY_TRAFFIC","JAM","9a5804b2-6434-3f14-883d-82ea633f98f5","world,-34.903723,-8.115667,9a5804b2-6434-3f14-883d-82ea633f98f5,651348834",,,
"alert-647834588/5a164bd2-f0b1-345e-a0cb-f2bf0802b55a","Recife","[]",0,"BR","alert-647834588/5a164bd2-f0b1-345e-a0cb-f2bf0802b55a",false,false,"{""x"":-34.930047,""y"":-8.087692}",9,0,0,0,,,1549972913360,5,"DanielCavalcantiLima",,5,2,2,false,0,,"JAM_STAND_STILL_TRAFFIC","JAM","5a164bd2-f0b1-345e-a0cb-f2bf0802b55a","world,-34.930047,-8.087692,5a164bd2-f0b1-345e-a0cb-f2bf0802b55a,647834588",,,
"alert-655314594/19744fd6-5405-3733-9e8f-4ce001b3bcba","Recife","[{""reportBy"":""STATUSgle"",""reportMillis"":1549972969220,""isThumbsUp"":true}]",0,"BR","alert-655314594/19744fd6-5405-3733-9e8f-4ce001b3bcba",false,false,"{""x"":-34.930343,""y"":-8.087437}",317,0,0,1,,,1549972943162,6,"DanielCavalcantiLima",,5,2,,false,0,"Av. Recife","JAM_STAND_STILL_TRAFFIC","JAM","19744fd6-5405-3733-9e8f-4ce001b3bcba","world,-34.930343,-8.087437,19744fd6-5405-3733-9e8f-4ce001b3bcba,655314594",,,
"alert-644154600/58a0b444-f5d7-31ec-aa3a-5a98813d9ad1","Recife","[]",0,"BR","alert-644154600/58a0b444-f5d7-31ec-aa3a-5a98813d9ad1",false,false,"{""x"":-34.930912,""y"":-8.086807}",321,0,0,0,,,1549972974634,5,"DanielCavalcantiLima",,5,2,,false,0,"Av. Recife","JAM_STAND_STILL_TRAFFIC","JAM","58a0b444-f5d7-31ec-aa3a-5a98813d9ad1","world,-34.930912,-8.086807,58a0b444-f5d7-31ec-aa3a-5a98813d9ad1,644154600",,,
