"_id","city","country","delay","endNode","id","length","level","line","pubMillis","roadType","segments","severity","speed","speedKMH","street","turnType","type","updateMillis","uuid","blockDescription","blockExpiration","blockStartTime","blockType","blockUpdate","blockingAlertID","blockingAlertUuid","causeAlert","startNode"
498054534,"Fazenda Rio Grande","BR",80,"Av. Paraguai",498054534,539,2,"[{""x"":-49.307808,""y"":-25.651713},{""x"":-49.308065,""y"":-25.652521},{""x"":-49.308192,""y"":-25.65398},{""x"":-49.308167,""y"":-25.654648},{""x"":-49.307716,""y"":-25.65575},{""x"":-49.307692,""y"":-25.655862},{""x"":-49.307706,""y"":-25.656134},{""x"":-49.307754,""y"":-25.656468}]",1550445874308,2,"[{""fromNode"":161140793,""ID"":158573317,""toNode"":161140829,""isForward"":true},{""fromNode"":161140829,""ID"":158573269,""toNode"":161140925,""isForward"":true},{""fromNode"":161140925,""ID"":158573373,""toNode"":161141051,""isForward"":true}]",0,3.9555555555555557,14.24,"Av. Brasil","NONE","NONE",1550447418594,498054534,,,,,,,,,
494365372,"Curitiba","BR",85,"R. Reinaldino Schaffemberg de Quadros",494365372,485,3,"[{""x"":-49.247391,""y"":-25.424444},{""x"":-49.247563,""y"":-25.426088},{""x"":-49.247677,""y"":-25.42724},{""x"":-49.24775,""y"":-25.427871},{""x"":-49.247813,""y"":-25.428648},{""x"":-49.247828,""y"":-25.428805}]",1550445877361,1,"[{""fromNode"":161157677,""ID"":158598241,""toNode"":161157562,""isForward"":false},{""fromNode"":161157562,""ID"":158598198,""toNode"":161157527,""isForward"":false},{""fromNode"":161157527,""ID"":158598170,""toNode"":161157517,""isForward"":false},{""fromNode"":161157517,""ID"":158598140,""toNode"":161157724,""isForward"":false},{""fromNode"":161157724,""ID"":158598136,""toNode"":161157381,""isForward"":false}]",0,2.975,10.71,"R. Camões","NONE","NONE",1550452519513,494365372,,,,,,,,,
493210492,"Curitiba","BR",99,"R. Rio Jari",493210492,241,4,"[{""x"":-49.207196,""y"":-25.394102},{""x"":-49.206106,""y"":-25.393659},{""x"":-49.20501,""y"":-25.393212}]",1550444976366,2,"[{""fromNode"":213596177,""ID"":266605083,""toNode"":161166796,""isForward"":false},{""fromNode"":161166796,""ID"":158611793,""toNode"":161167080,""isForward"":true}]",0,1.9916666666666667,7.17,"R. Rio Juruá","NONE","NONE",1550446520860,493210492,,,,,,,,,
493210052,"Curitiba","BR",108,"R. Adão Picussa Netto",493210052,593,2,"[{""x"":-49.224216,""y"":-25.508907},{""x"":-49.223052,""y"":-25.508436},{""x"":-49.221615,""y"":-25.507869},{""x"":-49.220404,""y"":-25.507412},{""x"":-49.21932,""y"":-25.506977},{""x"":-49.219235,""y"":-25.506984},{""x"":-49.218805,""y"":-25.506809}]",1550444975431,1,"[{""fromNode"":161162595,""ID"":158605660,""toNode"":161162819,""isForward"":false},{""fromNode"":161162819,""ID"":158605994,""toNode"":161163044,""isForward"":false},{""fromNode"":161163044,""ID"":158606401,""toNode"":161163328,""isForward"":false},{""fromNode"":161163328,""ID"":158606776,""toNode"":161163575,""isForward"":false},{""fromNode"":161163575,""ID"":158607137,""toNode"":161163809,""isForward"":false}]",0,2.3555555555555556,8.48,"R. Diogo Mugiatti","NONE","NONE",1550445877928,493210052,,,,,,,,,
493206872,"Curitiba","BR",82,"R. Atílio Brunetti",493206872,330,3,"[{""x"":-49.295766,""y"":-25.512683},{""x"":-49.29731,""y"":-25.512716},{""x"":-49.299051,""y"":-25.512757}]",1550444973143,1,"[{""fromNode"":161144174,""ID"":158577764,""toNode"":161143627,""isForward"":true},{""fromNode"":161143627,""ID"":158576968,""toNode"":161143111,""isForward"":true}]",0,2.0194444444444444,7.27,"R. José Pereira de Araújo","NONE","NONE",1550447419242,493206872,,,,,,,,,
544426997,"Curitiba","BR",86,"R. Aníbal Requião",544426997,474,3,"[{""x"":-49.270146,""y"":-25.497007},{""x"":-49.270381,""y"":-25.498633},{""x"":-49.27043,""y"":-25.49904},{""x"":-49.270461,""y"":-25.499595},{""x"":-49.270463,""y"":-25.500237},{""x"":-49.270496,""y"":-25.501265}]",1550446242521,1,"[{""fromNode"":290206104,""ID"":369891358,""toNode"":161151021,""isForward"":true},{""fromNode"":161151021,""ID"":158588714,""toNode"":161151194,""isForward"":true}]",0,2.65,9.54,"R. Carolina Derosso","NONE","NONE",1550446242524,544426997,,,,,,,,,
513944926,"Curitiba","BR",60,"R. Dr. Pedrosa",513944926,427,2,"[{""x"":-49.279096,""y"":-25.438908},{""x"":-49.279028,""y"":-25.438816},{""x"":-49.277964,""y"":-25.438396},{""x"":-49.276619,""y"":-25.437864},{""x"":-49.275899,""y"":-25.437613},{""x"":-49.275378,""y"":-25.437424},{""x"":-49.275223,""y"":-25.437414}]",1550445968953,2,"[{""fromNode"":161148851,""ID"":158584800,""toNode"":161148909,""isForward"":true},{""fromNode"":161148909,""ID"":201254964,""toNode"":182812757,""isForward"":true},{""fromNode"":182812757,""ID"":346173101,""toNode"":274952045,""isForward"":true},{""fromNode"":274952045,""ID"":346173102,""toNode"":173750680,""isForward"":true}]",0,3.5305555555555554,12.709999999999999,"R. Dr. Pedrosa - Pista Esq.","NONE","NONE",1550446518209,513944926,,,,,,,,,
510193689,"Curitiba","BR",87,"R. Pastor Carlos Frank",510193689,223,3,"[{""x"":-49.23476,""y"":-25.515436},{""x"":-49.233852,""y"":-25.51727}]",1550446154049,1,"[{""fromNode"":161160485,""ID"":158602495,""toNode"":161160690,""isForward"":true}]",0,1.6888888888888889,6.08,"R. Dr. Heleno da Silveira","NONE","NONE",1550447422264,510193689,,,,,,,,,
498799621,"Curitiba","BR",123,,498799621,261,3,"[{""x"":-49.283555,""y"":-25.497357},{""x"":-49.283422,""y"":-25.498113},{""x"":-49.283319,""y"":-25.49867},{""x"":-49.283198,""y"":-25.499378},{""x"":-49.283124,""y"":-25.499629},{""x"":-49.283103,""y"":-25.49967}]",1550446242327,1,"[{""fromNode"":161147230,""ID"":158582848,""toNode"":161147261,""isForward"":true},{""fromNode"":161147261,""ID"":158582902,""toNode"":161147364,""isForward"":true},{""fromNode"":161147364,""ID"":158582980,""toNode"":161147573,""isForward"":true},{""fromNode"":161147573,""ID"":324252498,""toNode"":261295031,""isForward"":false}]",0,1.425,5.13,"R. Dante Luiz Jr.","NONE","NONE",1550446793537,498799621,,,,,,,,,
498787231,"Curitiba","BR",210,"R. José de Oliveira Franco",498787231,361,3,"[{""x"":-49.198581,""y"":-25.420595},{""x"":-49.199667,""y"":-25.421029},{""x"":-49.20079,""y"":-25.421448},{""x"":-49.201884,""y"":-25.421875}]",1550446154839,1,"[{""fromNode"":161168748,""ID"":158614368,""toNode"":161168448,""isForward"":false},{""fromNode"":161168448,""ID"":158613911,""toNode"":161168175,""isForward"":false},{""fromNode"":161168175,""ID"":158613466,""toNode"":161167854,""isForward"":false}]",0,1.2972222222222223,4.67,"R. José Lins do Rego","NONE","NONE",1550446521705,498787231,,,,,,,,,
498466644,"Araucária","BR",119,,498466644,378,3,"[{""x"":-49.412185,""y"":-25.591808},{""x"":-49.411338,""y"":-25.591303},{""x"":-49.41091,""y"":-25.591051},{""x"":-49.410289,""y"":-25.590686},{""x"":-49.409058,""y"":-25.589912}]",1550446154425,6,"[{""fromNode"":182447396,""ID"":200436523,""toNode"":161122701,""isForward"":true},{""fromNode"":161122701,""ID"":367146162,""toNode"":288383469,""isForward"":true},{""fromNode"":288383469,""ID"":367146163,""toNode"":161122963,""isForward"":true},{""fromNode"":161122963,""ID"":158548756,""toNode"":161123009,""isForward"":true}]",0,2.4305555555555554,8.75,"BR-476 Rod. do Xisto","NONE","NONE",1550446245178,498466644,,,,,,,,,
494683982,"São José dos Pinhais","BR",99,,494683982,845,2,"[{""x"":-49.178435,""y"":-25.480197},{""x"":-49.178579,""y"":-25.480447},{""x"":-49.179011,""y"":-25.48133},{""x"":-49.179564,""y"":-25.482277},{""x"":-49.179966,""y"":-25.483035},{""x"":-49.180467,""y"":-25.48399},{""x"":-49.180573,""y"":-25.484334},{""x"":-49.180688,""y"":-25.484733},{""x"":-49.180791,""y"":-25.485163},{""x"":-49.18087,""y"":-25.485586},{""x"":-49.180915,""y"":-25.48589},{""x"":-49.180932,""y"":-25.486214},{""x"":-49.180983,""y"":-25.486435},{""x"":-49.181056,""y"":-25.486577},{""x"":-49.181113,""y"":-25.486643},{""x"":-49.181713,""y"":-25.486795},{""x"":-49.181827,""y"":-25.486815}]",1550446240678,2,"[{""fromNode"":261130335,""ID"":323990199,""toNode"":261130336,""isForward"":false},{""fromNode"":261130336,""ID"":329296152,""toNode"":264358250,""isForward"":false},{""fromNode"":264358250,""ID"":329296196,""toNode"":264358273,""isForward"":false}]",0,4.383333333333334,15.780000000000001,"R. Paul Lepoutre","NONE","NONE",1550446516759,494683982,,,,,,,,,
494531642,"Curitiba","BR",67,"R. Saturnino Miranda",494531642,642,2,"[{""x"":-49.328389,""y"":-25.402},{""x"":-49.329542,""y"":-25.401647},{""x"":-49.329667,""y"":-25.401574},{""x"":-49.329807,""y"":-25.401492},{""x"":-49.331111,""y"":-25.40056},{""x"":-49.331444,""y"":-25.40038},{""x"":-49.331726,""y"":-25.400256},{""x"":-49.332319,""y"":-25.40006},{""x"":-49.33341,""y"":-25.399843},{""x"":-49.334115,""y"":-25.399624}]",1550446057601,2,"[{""fromNode"":280733317,""ID"":355329887,""toNode"":161134579,""isForward"":false},{""fromNode"":161134579,""ID"":255877344,""toNode"":215767225,""isForward"":true},{""fromNode"":215767225,""ID"":269990793,""toNode"":161134161,""isForward"":true},{""fromNode"":161134161,""ID"":158563915,""toNode"":161133828,""isForward"":true},{""fromNode"":161133828,""ID"":158563443,""toNode"":161133607,""isForward"":true},{""fromNode"":161133607,""ID"":163545644,""toNode"":161132489,""isForward"":false}]",0,4.508333333333334,16.23,"R. Via Veneto","NONE","NONE",1550446515722,494531642,,,,,,,,,
494378192,"Curitiba","BR",74,"R. André Ferreira Barbosa",494378192,641,2,"[{""x"":-49.302616,""y"":-25.515273},{""x"":-49.300802,""y"":-25.515239},{""x"":-49.298998,""y"":-25.515189},{""x"":-49.297252,""y"":-25.515151},{""x"":-49.296241,""y"":-25.515134}]",1550445967051,1,"[{""fromNode"":161142010,""ID"":158575474,""toNode"":161142583,""isForward"":false},{""fromNode"":161142583,""ID"":158576287,""toNode"":161143150,""isForward"":false},{""fromNode"":161143150,""ID"":158576987,""toNode"":161143641,""isForward"":false},{""fromNode"":161143641,""ID"":347940660,""toNode"":276056691,""isForward"":false}]",0,3.147222222222222,11.33,"R. Leon Nicolas","NONE","NONE",1550446517471,494378192,,,,,,,,,
476668805,"Curitiba","BR",89,"R. Frei Henrique de Coimbra",476668805,723,2,"[{""x"":-49.242377,""y"":-25.483329},{""x"":-49.243269,""y"":-25.481486},{""x"":-49.244181,""y"":-25.479644},{""x"":-49.244737,""y"":-25.478517},{""x"":-49.245295,""y"":-25.477371}]",1550446244124,1,"[{""fromNode"":161158713,""ID"":158599711,""toNode"":161158518,""isForward"":false},{""fromNode"":161158518,""ID"":158599448,""toNode"":161158299,""isForward"":false},{""fromNode"":161158299,""ID"":158599237,""toNode"":161158166,""isForward"":true},{""fromNode"":161158166,""ID"":158599064,""toNode"":161158053,""isForward"":false}]",0,4.341666666666667,15.63,"R. Carlos de Laet","NONE","NONE",1550446244128,476668805,,,,,,,,,
544600337,"Curitiba","BR",159,"R. Eduardo Carlos Pereira",544600337,207,4,"[{""x"":-49.291086,""y"":-25.476941},{""x"":-49.290577,""y"":-25.476959},{""x"":-49.29031,""y"":-25.477015},{""x"":-49.289565,""y"":-25.477082},{""x"":-49.289387,""y"":-25.477095},{""x"":-49.289203,""y"":-25.477132},{""x"":-49.289061,""y"":-25.47719}]",1550446426687,2,"[{""fromNode"":161145555,""ID"":282397103,""toNode"":233677389,""isForward"":true},{""fromNode"":233677389,""ID"":282397145,""toNode"":233677429,""isForward"":true},{""fromNode"":233677429,""ID"":282397146,""toNode"":161145770,""isForward"":true}]",0,1.0194444444444444,3.67,"R. Wilson de França","NONE","NONE",1550446521416,544600337,,,,,,,,,
544596937,"Curitiba","BR",82,"Av. Pres. Kennedy",544596937,501,2,"[{""x"":-49.29447,""y"":-25.473171},{""x"":-49.294371,""y"":-25.473363},{""x"":-49.294276,""y"":-25.473507},{""x"":-49.293776,""y"":-25.474165},{""x"":-49.293688,""y"":-25.474309},{""x"":-49.293131,""y"":-25.475494},{""x"":-49.292976,""y"":-25.475808},{""x"":-49.293027,""y"":-25.475918},{""x"":-49.293043,""y"":-25.476023},{""x"":-49.29282,""y"":-25.476643},{""x"":-49.292637,""y"":-25.476747},{""x"":-49.292579,""y"":-25.476801},{""x"":-49.292447,""y"":-25.477179}]",1550446423233,2,"[{""fromNode"":161144929,""ID"":177136272,""toNode"":161144850,""isForward"":false},{""fromNode"":161144850,""ID"":319813895,""toNode"":258489984,""isForward"":true}]",0,3.2527777777777778,11.71,"Av. República Argentina","NONE","NONE",1550446517670,544596937,,,,,,,,,
515941648,"Colombo","BR",90,"R. da Pedreira",515941648,258,4,"[{""x"":-49.204217,""y"":-25.364486},{""x"":-49.204044,""y"":-25.364477},{""x"":-49.201999,""y"":-25.363987},{""x"":-49.201728,""y"":-25.363924}]",1550446521235,1,"[{""fromNode"":161167132,""ID"":158612515,""toNode"":161167499,""isForward"":true},{""fromNode"":161167499,""ID"":158613399,""toNode"":161168129,""isForward"":true}]",0,1.5222222222222221,5.4799999999999995,"R. Pedro Nodari","NONE","NONE",1550446794873,515941648,,,,,,,,,
515862798,"Curitiba","BR",73,"R. Brig. Franco",515862798,703,3,"[{""x"":-49.270061,""y"":-25.438817},{""x"":-49.272069,""y"":-25.439589},{""x"":-49.272157,""y"":-25.439623},{""x"":-49.27304,""y"":-25.439962},{""x"":-49.274105,""y"":-25.440372},{""x"":-49.27518,""y"":-25.440785},{""x"":-49.276507,""y"":-25.441296}]",1550446423349,1,"[{""fromNode"":161151016,""ID"":251074911,""toNode"":161150729,""isForward"":false},{""fromNode"":161150729,""ID"":299918964,""toNode"":245683990,""isForward"":true},{""fromNode"":245683990,""ID"":299918966,""toNode"":161150410,""isForward"":true},{""fromNode"":161150410,""ID"":158587056,""toNode"":161150083,""isForward"":true},{""fromNode"":161150083,""ID"":158586560,""toNode"":161149667,""isForward"":true},{""fromNode"":161149667,""ID"":158585953,""toNode"":161149317,""isForward"":true}]",0,3.263888888888889,11.75,"Av. Sete de Setembro","NONE","NONE",1550447419192,515862798,,,,,,,,,
501196023,"Campina Grande do Sul","BR",119,,501196023,596,2,"[{""x"":-49.131222,""y"":-25.360805},{""x"":-49.131272,""y"":-25.361003},{""x"":-49.131288,""y"":-25.361289},{""x"":-49.13103,""y"":-25.362361},{""x"":-49.130875,""y"":-25.363059},{""x"":-49.130891,""y"":-25.363175},{""x"":-49.130993,""y"":-25.363199},{""x"":-49.131282,""y"":-25.363112},{""x"":-49.132232,""y"":-25.362685},{""x"":-49.13301,""y"":-25.362298},{""x"":-49.133745,""y"":-25.362007},{""x"":-49.133836,""y"":-25.361953}]",1550446429048,1,"[{""fromNode"":186810308,""ID"":208976278,""toNode"":186810317,""isForward"":true}]",0,3.0722222222222224,11.06,"R. Olympio Ferreira","NONE","NONE",1550446798109,501196023,,,,,,,,,
499069721,"São José dos Pinhais","BR",102,"R. Joinville",499069721,554,2,"[{""x"":-49.190896,""y"":-25.548158},{""x"":-49.192316,""y"":-25.548546},{""x"":-49.194232,""y"":-25.549093},{""x"":-49.194538,""y"":-25.549144},{""x"":-49.194659,""y"":-25.549177},{""x"":-49.195989,""y"":-25.54996}]",1550446521716,1,"[{""fromNode"":161170558,""ID"":158617084,""toNode"":161170153,""isForward"":true},{""fromNode"":161170153,""ID"":158616470,""toNode"":161170049,""isForward"":false},{""fromNode"":161170049,""ID"":158616388,""toNode"":161169768,""isForward"":false},{""fromNode"":161169768,""ID"":158615869,""toNode"":161169675,""isForward"":false}]",0,2.841666666666667,10.23,"R. Toledo","NONE","NONE",1550446521720,499069721,,,,,,,,,
498653734,"Araucária","BR",87,,498653734,378,3,"[{""x"":-49.412185,""y"":-25.591808},{""x"":-49.411338,""y"":-25.591303},{""x"":-49.41091,""y"":-25.591051},{""x"":-49.410289,""y"":-25.590686},{""x"":-49.409058,""y"":-25.589912}]",1550446426963,6,"[{""fromNode"":182447396,""ID"":200436523,""toNode"":161122701,""isForward"":true},{""fromNode"":161122701,""ID"":367146162,""toNode"":288383469,""isForward"":true},{""fromNode"":288383469,""ID"":367146163,""toNode"":161122963,""isForward"":true},{""fromNode"":161122963,""ID"":158548756,""toNode"":161123009,""isForward"":true}]",0,3.061111111111111,11.02,"BR-476 Rod. do Xisto","NONE","NONE",1550447696368,498653734,,,,,,,,,
545040847,"Curitiba","BR",103,"R. Nilo Cairo",545040847,207,3,"[{""x"":-49.262098,""y"":-25.429423},{""x"":-49.261604,""y"":-25.43043},{""x"":-49.261253,""y"":-25.431131}]",1550446793976,1,"[{""fromNode"":161153796,""ID"":158592511,""toNode"":161153940,""isForward"":true},{""fromNode"":161153940,""ID"":339782520,""toNode"":270918414,""isForward"":true}]",0,1.4277777777777778,5.140000000000001,"R. Francisco Torres","NONE","NONE",1550449225344,545040847,,,,,,,,,
545040807,"Curitiba","BR",105,"R. Des. Westphalen",545040807,189,2,"[{""x"":-49.263728,""y"":-25.447987},{""x"":-49.265457,""y"":-25.448664}]",1550446793823,1,"[{""fromNode"":161152979,""ID"":285127908,""toNode"":161152692,""isForward"":false}]",0,1.1194444444444445,4.03,"R. Baltazar Carrasco dos Reis","NONE","NONE",1550448322143,545040807,,,,,,,,,
545038007,"Fazenda Rio Grande","BR",68,"R. Sucupira",545038007,443,2,"[{""x"":-49.308539,""y"":-25.644326},{""x"":-49.307778,""y"":-25.644439},{""x"":-49.307021,""y"":-25.644564},{""x"":-49.306025,""y"":-25.644728},{""x"":-49.304983,""y"":-25.645094},{""x"":-49.304281,""y"":-25.64534}]",1550446791624,2,"[{""fromNode"":161140624,""ID"":158573016,""toNode"":161140858,""isForward"":true},{""fromNode"":161140858,""ID"":158573404,""toNode"":161141123,""isForward"":true},{""fromNode"":161141123,""ID"":158573729,""toNode"":161141376,""isForward"":true},{""fromNode"":161141376,""ID"":158574037,""toNode"":161141584,""isForward"":true},{""fromNode"":161141584,""ID"":158574510,""toNode"":161141807,""isForward"":true}]",0,3.563888888888889,12.830000000000002,"Av. das Araucárias","NONE","NONE",1550447418851,545038007,,,,,,,,,
516246878,"Curitiba","BR",77,"R. Mal. Deodoro",516246878,615,2,"[{""x"":-49.25921,""y"":-25.433171},{""x"":-49.259298,""y"":-25.432988},{""x"":-49.260187,""y"":-25.431286},{""x"":-49.260343,""y"":-25.430971},{""x"":-49.260416,""y"":-25.430825},{""x"":-49.260796,""y"":-25.430134},{""x"":-49.261316,""y"":-25.429106},{""x"":-49.261812,""y"":-25.428155}]",1550446794230,2,"[{""fromNode"":161154543,""ID"":158593684,""toNode"":161154526,""isForward"":true},{""fromNode"":161154526,""ID"":158593324,""toNode"":161154300,""isForward"":true},{""fromNode"":161154300,""ID"":355573768,""toNode"":270918833,""isForward"":true},{""fromNode"":270918833,""ID"":339783067,""toNode"":161154152,""isForward"":true},{""fromNode"":161154152,""ID"":158592839,""toNode"":161154025,""isForward"":true},{""fromNode"":161154025,""ID"":158592628,""toNode"":161153895,""isForward"":true}]",0,3.6805555555555554,13.25,"R. Dr. Faivre","NONE","NONE",1550447066363,516246878,,,,,,,,,
516246058,"Pinhais","BR",78,"R. Mandaguaçu",516246058,613,3,"[{""x"":-49.192439,""y"":-25.429139},{""x"":-49.192203,""y"":-25.428135},{""x"":-49.192204,""y"":-25.428136},{""x"":-49.19197,""y"":-25.42715},{""x"":-49.191744,""y"":-25.42616},{""x"":-49.191576,""y"":-25.425341},{""x"":-49.191576,""y"":-25.425342},{""x"":-49.191475,""y"":-25.42461},{""x"":-49.191351,""y"":-25.423705}]",1550446793575,2,"[{""fromNode"":161170481,""ID"":158617038,""toNode"":161170526,""isForward"":true},{""fromNode"":161170526,""ID"":158617121,""toNode"":161170581,""isForward"":true},{""fromNode"":161170581,""ID"":158617210,""toNode"":161170641,""isForward"":true},{""fromNode"":161170641,""ID"":158617284,""toNode"":161170674,""isForward"":true},{""fromNode"":161170674,""ID"":352430213,""toNode"":278847582,""isForward"":true},{""fromNode"":278847582,""ID"":352430214,""toNode"":161170726,""isForward"":true}]",0,4.977777777777778,17.92,"Av. Maringá","NONE","NONE",1550448322073,516246058,,,,,,,,,
516245988,"Curitiba","BR",64,"R. Vieira dos Santos",516245988,547,2,"[{""x"":-49.263439,""y"":-25.409612},{""x"":-49.26439,""y"":-25.409429},{""x"":-49.266206,""y"":-25.409038},{""x"":-49.267493,""y"":-25.408974},{""x"":-49.268023,""y"":-25.408943},{""x"":-49.268799,""y"":-25.408893}]",1550446793542,1,"[{""fromNode"":161153314,""ID"":158591391,""toNode"":161152736,""isForward"":true},{""fromNode"":161152736,""ID"":158590544,""toNode"":161152027,""isForward"":true},{""fromNode"":161152027,""ID"":208900571,""toNode"":186776642,""isForward"":true},{""fromNode"":186776642,""ID"":208900604,""toNode"":186776655,""isForward"":true},{""fromNode"":186776655,""ID"":208900605,""toNode"":161152028,""isForward"":true}]",0,3.936111111111111,14.17,"R. Manoel Eufrásio","NONE","NONE",1550448321708,516245988,,,,,,,,,
516245918,"Curitiba","BR",121,"R. Casimiro José Marques de Abreu",516245918,552,3,"[{""x"":-49.271515,""y"":-25.397625},{""x"":-49.269935,""y"":-25.397613},{""x"":-49.268642,""y"":-25.397608},{""x"":-49.26735,""y"":-25.397615},{""x"":-49.266029,""y"":-25.397616}]",1550446793498,1,"[{""fromNode"":161150883,""ID"":158588199,""toNode"":161151176,""isForward"":true},{""fromNode"":161151176,""ID"":158588983,""toNode"":161151696,""isForward"":true},{""fromNode"":161151696,""ID"":158589536,""toNode"":161152072,""isForward"":true},{""fromNode"":161152072,""ID"":158590058,""toNode"":161152414,""isForward"":true}]",0,3.022222222222222,10.88,"R. Lívio Moreira","NONE","NONE",1550449224724,516245918,,,,,,,,,
514789786,"São José dos Pinhais","BR",203,"R. Benjamin Juliatto",514789786,158,3,"[{""x"":-49.180553,""y"":-25.535984},{""x"":-49.181961,""y"":-25.535341}]",1550446797301,1,"[{""fromNode"":161172641,""ID"":158620305,""toNode"":161172315,""isForward"":false}]",0,0.5583333333333333,2.0100000000000002,"R. Domingas Scroccaro Marochi","NONE","NONE",1550451009174,514789786,,,,,,,,,
514785896,"Curitiba","BR",75,"R. Pres. Carlos Cavalcanti",514785896,451,2,"[{""x"":-49.269227,""y"":-25.430286},{""x"":-49.26938,""y"":-25.429734},{""x"":-49.269355,""y"":-25.42954},{""x"":-49.26931,""y"":-25.429402},{""x"":-49.269288,""y"":-25.429271},{""x"":-49.269342,""y"":-25.42875},{""x"":-49.269388,""y"":-25.428382},{""x"":-49.269474,""y"":-25.427211},{""x"":-49.269561,""y"":-25.426257}]",1550446793492,1,"[{""fromNode"":161151439,""ID"":341376491,""toNode"":271931301,""isForward"":false},{""fromNode"":271931301,""ID"":341376490,""toNode"":161151623,""isForward"":false},{""fromNode"":161151623,""ID"":158589236,""toNode"":161151366,""isForward"":true},{""fromNode"":161151366,""ID"":158589173,""toNode"":161151450,""isForward"":true},{""fromNode"":161151450,""ID"":158589143,""toNode"":161151534,""isForward"":true}]",0,2.6305555555555555,9.47,"R. Riachuelo","NONE","NONE",1550448321848,514785896,,,,,,,,,
514784786,"Curitiba","BR",125,"R. Itajubá",514784786,315,3,"[{""x"":-49.298463,""y"":-25.477966},{""x"":-49.298428,""y"":-25.479396},{""x"":-49.298399,""y"":-25.480816}]",1550446792247,2,"[{""fromNode"":161143339,""ID"":158577256,""toNode"":161143347,""isForward"":true},{""fromNode"":161143347,""ID"":158577277,""toNode"":161143355,""isForward"":true}]",0,1.8027777777777778,6.49,"R. Frei Gaspar da Madre de Deus","NONE","NONE",1550448321259,514784786,,,,,,,,,
511004569,"Colombo","BR",137,"R. Luiz Alberto Ferreira",511004569,338,3,"[{""x"":-49.183427,""y"":-25.379594},{""x"":-49.1844,""y"":-25.379823},{""x"":-49.186661,""y"":-25.380407}]",1550446797193,1,"[{""fromNode"":161172154,""ID"":158619551,""toNode"":161171719,""isForward"":true},{""fromNode"":161171719,""ID"":158618880,""toNode"":161171311,""isForward"":true}]",0,1.5833333333333333,5.7,"R. Luíz Alberto Ferreira","NONE","NONE",1550450121657,511004569,,,,,,,,,
511003749,"São José dos Pinhais","BR",77,"R. Harry Feeken",511003749,1026,2,"[{""x"":-49.19045,""y"":-25.521394},{""x"":-49.191647,""y"":-25.520456},{""x"":-49.192495,""y"":-25.519778},{""x"":-49.194105,""y"":-25.518528},{""x"":-49.195466,""y"":-25.517437},{""x"":-49.196936,""y"":-25.51627},{""x"":-49.198151,""y"":-25.515318}]",1550446795805,1,"[{""fromNode"":161170713,""ID"":158617323,""toNode"":161170520,""isForward"":false},{""fromNode"":161170520,""ID"":158617030,""toNode"":161170185,""isForward"":false},{""fromNode"":161170185,""ID"":158616523,""toNode"":161169888,""isForward"":false},{""fromNode"":161169888,""ID"":302932954,""toNode"":161169472,""isForward"":false},{""fromNode"":161169472,""ID"":158615448,""toNode"":161169165,""isForward"":false},{""fromNode"":161169165,""ID"":158614966,""toNode"":161168983,""isForward"":false}]",0,4.116666666666666,14.819999999999999,"R. Acre","NONE","NONE",1550449226594,511003749,,,,,,,,,
511002689,"Curitiba","BR",115,"R. dos Ferroviários",511002689,449,3,"[{""x"":-49.20819,""y"":-25.456684},{""x"":-49.208381,""y"":-25.456039},{""x"":-49.208447,""y"":-25.455862},{""x"":-49.208716,""y"":-25.455147},{""x"":-49.209009,""y"":-25.454382},{""x"":-49.209598,""y"":-25.452844}]",1550446794770,1,"[{""fromNode"":161166281,""ID"":158610899,""toNode"":161166473,""isForward"":false},{""fromNode"":161166473,""ID"":158610870,""toNode"":161166200,""isForward"":false},{""fromNode"":161166200,""ID"":158610781,""toNode"":161166345,""isForward"":false},{""fromNode"":161166345,""ID"":158610670,""toNode"":161166046,""isForward"":false},{""fromNode"":161166046,""ID"":158610438,""toNode"":161166029,""isForward"":false}]",0,2.827777777777778,10.180000000000001,"R. Natal","NONE","NONE",1550447422000,511002689,,,,,,,,,
510900349,"Curitiba","BR",85,"R. Marquês do Paraná",510900349,322,3,"[{""x"":-49.288463,""y"":-25.456971},{""x"":-49.287767,""y"":-25.457227},{""x"":-49.286568,""y"":-25.45767},{""x"":-49.285511,""y"":-25.458099}]",1550446793208,1,"[{""fromNode"":161146328,""ID"":158581062,""toNode"":161146394,""isForward"":true},{""fromNode"":161146394,""ID"":158581315,""toNode"":161146558,""isForward"":true},{""fromNode"":161146558,""ID"":158581687,""toNode"":161146811,""isForward"":true}]",0,2.088888888888889,7.5200000000000005,"R. D. Pedro I","NONE","NONE",1550447419928,510900349,,,,,,,,,
501743223,"Campo Largo","BR",128,"BR-277 S Rod. do Café Gov. Ney Braga",501743223,374,3,"[{""x"":-49.406508,""y"":-25.433792},{""x"":-49.410141,""y"":-25.434499}]",1550446802694,1,"[{""fromNode"":161123247,""ID"":198887710,""toNode"":161122944,""isForward"":false}]",0,1.961111111111111,7.06,,"NONE","NONE",1550452527294,501743223,,,,,,,,,
