"_id","city","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","pubMillis","reliability","reportMood","reportRating","roadType","showFacebookPic","speed","street","subtype","type","uuid","wazeData","reportBy","reportDescription","reportByActiveGroupIcon","reportByActiveGroupName","provider","providerId","nearBy","imageId","imageUrl"
"alert-653589615/07dd1449-6680-3de5-977a-4030ff7d502a","Curitiba","[{""reportBy"":""ClaudiaSajnajFerreiraMarinho"",""reportMillis"":1550134499808,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550144542597,""isThumbsUp"":true},{""reportMillis"":1550150350572,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550159387366,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550218010536,""isThumbsUp"":true},{""reportBy"":""eac0506"",""reportMillis"":1550236151958,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550240507408,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550240854897,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550263604995,""isThumbsUp"":true},{""reportBy"":""MaiconGasparin"",""reportMillis"":1550349852637,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550353115712,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550357326861,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550364298918,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550406191224,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550415310605,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550436642717,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550452157291,""isThumbsUp"":true}]",5,"BR","alert-653589615/07dd1449-6680-3de5-977a-4030ff7d502a",false,false,"{""x"":-49.282779,""y"":-25.528599}",245,0,0,17,1550077398504,10,46,2,2,false,0,"R. Pe. Rafael José Kalinowski","HAZARD_ON_ROAD_POT_HOLE","HAZARD","07dd1449-6680-3de5-977a-4030ff7d502a","world,-49.282779,-25.528599,07dd1449-6680-3de5-977a-4030ff7d502a,653589615","Leandro83Lemos",,,,,,,,
"alert-665695104/e878e2c1-95c4-3679-8ba1-8ed425f96541","Curitiba","[{""reportBy"":""Alekis_RC"",""reportMillis"":1550260588878,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550262127154,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550274327513,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550280120847,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550318212345,""isThumbsUp"":true},{""reportBy"":""Well97Ra"",""reportMillis"":1550329998022,""isThumbsUp"":true},{""reportBy"":""HassRicardo"",""reportMillis"":1550331486376,""isThumbsUp"":true},{""reportBy"":""RafaeldaLuzVaz"",""reportMillis"":1550342390044,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550352597192,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550405179634,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550443850611,""isThumbsUp"":true}]",5,"BR","alert-665695104/e878e2c1-95c4-3679-8ba1-8ed425f96541",false,false,"{""x"":-49.279534,""y"":-25.526232}",329,0,0,11,1550252103266,10,46,0,,false,0,"R. Antônio Skrepec","HAZARD_ON_ROAD_POT_HOLE","HAZARD","e878e2c1-95c4-3679-8ba1-8ed425f96541","world,-49.279534,-25.526232,e878e2c1-95c4-3679-8ba1-8ed425f96541,665695104",,,,,,,,,
"alert-661959457/12159939-d4e1-3f01-9838-3b7415e66d5b","Curitiba","[{""reportBy"":"""",""reportMillis"":1550343711498,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550344304430,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550350073299,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550352290256,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550353987884,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550355350757,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550356814984,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550361740457,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550365154294,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550381282890,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550406450297,""isThumbsUp"":true},{""reportBy"":""mattdaiki"",""reportMillis"":1550415069578,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550430610569,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550433978353,""isThumbsUp"":true},{""reportBy"":""Haroldos"",""reportMillis"":1550434126284,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550439012297,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550441897290,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550457584287,""isThumbsUp"":true}]",5,"BR","alert-661959457/12159939-d4e1-3f01-9838-3b7415e66d5b",false,false,"{""x"":-49.281337,""y"":-25.515561}",125,0,0,18,1550334708702,10,5,4,1,false,0,"R. Cid Marcondes de Albuquerque","HAZARD_ON_ROAD_POT_HOLE","HAZARD","12159939-d4e1-3f01-9838-3b7415e66d5b","world,-49.281337,-25.515561,12159939-d4e1-3f01-9838-3b7415e66d5b,661959457","Helton_cwb",,,,,,,,
"alert-661308737/629aad53-604c-3085-b2c9-cfbc6fd798e0","Curitiba","[{""reportBy"":""MatheusLDino3"",""reportMillis"":1550372889969,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550412108670,""isThumbsUp"":true}]",0,"BR","alert-661308737/629aad53-604c-3085-b2c9-cfbc6fd798e0",false,false,"{""x"":-49.295243,""y"":-25.513592}",89,0,0,2,1550370770612,8,8,3,2,false,0,"R. José Rodrigues Pinheiro","HAZARD_ON_ROAD_POT_HOLE","HAZARD","629aad53-604c-3085-b2c9-cfbc6fd798e0","world,-49.295243,-25.513592,629aad53-604c-3085-b2c9-cfbc6fd798e0,661308737","kennedybt",,,,,,,,
"alert-651769578/09892b48-7f8a-31db-98dc-9fbccea374cf","Curitiba","[{""reportBy"":"""",""reportMillis"":1550178301190,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550254391049,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550260043059,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550265885579,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550280882931,""isThumbsUp"":true},{""reportBy"":""TadeuBestel"",""reportMillis"":1550350082441,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550363494734,""isThumbsUp"":true},{""reportMillis"":1550386242811,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550417922174,""isThumbsUp"":true}]",4,"BR","alert-651769578/09892b48-7f8a-31db-98dc-9fbccea374cf",false,false,"{""x"":-49.288088,""y"":-25.504212}",217,0,0,9,1550173286035,10,50,3,1,false,0,"R. Martin Wendrychowski","HAZARD_ON_ROAD_POT_HOLE","HAZARD","09892b48-7f8a-31db-98dc-9fbccea374cf","world,-49.288088,-25.504212,09892b48-7f8a-31db-98dc-9fbccea374cf,651769578","godofsun",,,,,,,,
"alert-650129709/750c4b8d-00cf-322f-be9f-ddbe972fa023","Curitiba","[{""reportBy"":""GabrielRossetL"",""reportMillis"":1550173715372,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550195360145,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550203811525,""isThumbsUp"":true},{""reportMillis"":1550249468141,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550267295377,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550329676981,""isThumbsUp"":true},{""reportMillis"":1550339505172,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550352652363,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550406872016,""isThumbsUp"":true}]",4,"BR","alert-650129709/750c4b8d-00cf-322f-be9f-ddbe972fa023",false,false,"{""x"":-49.283598,""y"":-25.491139}",126,0,0,9,1550173662257,10,1,1,1,false,0,"R. Eloy de Assis Fabris","HAZARD_ON_ROAD_POT_HOLE","HAZARD","750c4b8d-00cf-322f-be9f-ddbe972fa023","world,-49.283598,-25.491139,750c4b8d-00cf-322f-be9f-ddbe972fa023,650129709",,,,,,,,,
"alert-665579425/93a7f3ee-7eb9-3667-b2f5-0824ca80e0bf","Curitiba","[{""reportBy"":"""",""reportMillis"":1550342820672,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550346369971,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550346380458,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550360367283,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550360395870,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550378806992,""isThumbsUp"":true},{""reportBy"":""MarcoMartinezDino75"",""reportMillis"":1550380028146,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550380894878,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550387401434,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550387444997,""isThumbsUp"":true},{""reportBy"":""Hundredquill1989"",""reportMillis"":1550388244984,""isThumbsUp"":true},{""reportBy"":""leobassman86"",""reportMillis"":1550411093958,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550413328940,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550416095855,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550419912935,""isThumbsUp"":true},{""reportBy"":""RaphaelMaidl"",""reportMillis"":1550423231528,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550425879946,""isThumbsUp"":true},{""reportMillis"":1550432194273,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550432248754,""isThumbsUp"":false}]",5,"BR","alert-665579425/93a7f3ee-7eb9-3667-b2f5-0824ca80e0bf",false,false,"{""x"":-49.292061,""y"":-25.495089}",297,1,0,18,1550339281772,10,5,2,2,false,0,"R. Pedro Bonat","HAZARD_ON_ROAD_POT_HOLE","HAZARD","93a7f3ee-7eb9-3667-b2f5-0824ca80e0bf","world,-49.292061,-25.495089,93a7f3ee-7eb9-3667-b2f5-0824ca80e0bf,665579425","GibaMirandaHappy",,,,,,,,
"alert-657626947/0bad04ab-4c9f-3269-8f92-ff59eff67b26","Curitiba","[{""reportBy"":"""",""reportMillis"":1550322680302,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550322714220,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550328175480,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550335466217,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550337941354,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550342659928,""isThumbsUp"":true},{""reportBy"":""HarleyS2Puddin"",""reportMillis"":1550342750663,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550351450354,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550356711274,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550363311271,""isThumbsUp"":true}]",4,"BR","alert-657626947/0bad04ab-4c9f-3269-8f92-ff59eff67b26",false,false,"{""x"":-49.228138,""y"":-25.52105}",156,0,0,10,1550261311204,10,58,2,2,false,0,"Av. Mal. Floriano Peixoto","HAZARD_ON_ROAD_POT_HOLE","HAZARD","0bad04ab-4c9f-3269-8f92-ff59eff67b26","world,-49.228138,-25.52105,0bad04ab-4c9f-3269-8f92-ff59eff67b26,657626947","Brithor",,"rictv","RICTV",,,,,
"alert-648441020/2e3ef6df-372d-3814-8ab3-be794eb07aa4","Curitiba","[{""reportBy"":"""",""reportMillis"":1550154493984,""isThumbsUp"":true},{""reportBy"":""erikamayumiyamamoto"",""reportMillis"":1550190772922,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550224864492,""isThumbsUp"":true},{""reportMillis"":1550238658624,""isThumbsUp"":true},{""reportBy"":""Palozzi"",""reportMillis"":1550241664641,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550242883795,""isThumbsUp"":true},{""reportMillis"":1550248728399,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550255546115,""isThumbsUp"":true},{""reportMillis"":1550257277668,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550263001128,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550278327108,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550312258161,""isThumbsUp"":true},{""reportBy"":""MarcoMartinezDino75"",""reportMillis"":1550379085812,""isThumbsUp"":true}]",5,"BR","alert-648441020/2e3ef6df-372d-3814-8ab3-be794eb07aa4",false,false,"{""x"":-49.241064,""y"":-25.488901}",156,0,0,13,1550145943964,10,8,2,1,false,0,"R. Bom Jesus de Iguape","HAZARD_ON_ROAD_POT_HOLE","HAZARD","2e3ef6df-372d-3814-8ab3-be794eb07aa4","world,-49.241064,-25.488901,2e3ef6df-372d-3814-8ab3-be794eb07aa4,648441020",,,,,,,,,
"alert-657571256/6acadac1-df93-3a57-b5e5-65a650fb42a0","Campo Largo","[{""reportBy"":"""",""reportMillis"":1550197364231,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550230018481,""isThumbsUp"":true}]",1,"BR","alert-657571256/6acadac1-df93-3a57-b5e5-65a650fb42a0",false,false,"{""x"":-49.52670160100519,""y"":-25.45807755399204}",203,0,0,2,1550156812000,8,1,0,2,false,0,"R. D. Pedro II","","CHIT_CHAT","6acadac1-df93-3a57-b5e5-65a650fb42a0","world,-49.52670160100519,-25.45807755399204,6acadac1-df93-3a57-b5e5-65a650fb42a0,657571256","antigerme","Use o alerta 'Preços ⛽' para relatar a variação deles ;)",,,"WazeWebFeed","1548035054554",,,
"alert-656482880/279be6fc-1eca-3b0b-bdc0-e6bfe7ece755","Curitiba","[{""reportBy"":"""",""reportMillis"":1550374931380,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550396450235,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550406858624,""isThumbsUp"":true}]",1,"BR","alert-656482880/279be6fc-1eca-3b0b-bdc0-e6bfe7ece755",false,false,"{""x"":-49.361869,""y"":-25.452026}",340,0,0,3,1550346974829,9,24,1,2,false,0,"Av. Juscelino Kubitschek de Oliveira","HAZARD_ON_ROAD_POT_HOLE","HAZARD","279be6fc-1eca-3b0b-bdc0-e6bfe7ece755","world,-49.361869,-25.452026,279be6fc-1eca-3b0b-bdc0-e6bfe7ece755,656482880",,,,,,,,,
"alert-660162898/6ef1426d-581b-3e7f-8845-89729b12e82b","Curitiba","[{""reportBy"":"""",""reportMillis"":1550363765162,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550367184019,""isThumbsUp"":true},{""reportBy"":""gabrielsartori1"",""reportMillis"":1550378338277,""isThumbsUp"":true}]",1,"BR","alert-660162898/6ef1426d-581b-3e7f-8845-89729b12e82b",false,false,"{""x"":-49.362289,""y"":-25.450928}",343,0,0,3,1550347060660,9,24,1,2,false,0,"Av. Juscelino Kubitschek de Oliveira","HAZARD_ON_ROAD_POT_HOLE","HAZARD","6ef1426d-581b-3e7f-8845-89729b12e82b","world,-49.362289,-25.450928,6ef1426d-581b-3e7f-8845-89729b12e82b,660162898",,,,,,,,,
"alert-667642904/1335f073-c920-3451-a7aa-b4d2d184da41","Curitiba","[{""reportBy"":"""",""reportMillis"":1550410257283,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550456602606,""isThumbsUp"":true}]",1,"BR","alert-667642904/1335f073-c920-3451-a7aa-b4d2d184da41",false,false,"{""x"":-49.36322,""y"":-25.447131}",354,0,0,2,1550347089196,7,24,1,2,false,0,"Av. Juscelino Kubitschek de Oliveira","HAZARD_ON_ROAD_POT_HOLE","HAZARD","1335f073-c920-3451-a7aa-b4d2d184da41","world,-49.36322,-25.447131,1335f073-c920-3451-a7aa-b4d2d184da41,667642904",,,,,,,,,
"alert-625591191/71259be8-f267-3826-871a-cf9f93adb0b3","Curitiba","[{""reportBy"":""LCS-Dudu-Lore"",""reportMillis"":1549693546405,""isThumbsUp"":true},{""reportBy"":""Menegazzo16"",""reportMillis"":1549720697394,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549727501856,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549727546690,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549750132935,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549752665290,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549752703181,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549759351222,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549760734097,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549761058168,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549769150863,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549773226754,""isThumbsUp"":true},{""reportBy"":""NilloTozo"",""reportMillis"":1549796877257,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549800026244,""isThumbsUp"":true},{""reportBy"":""eac0506"",""reportMillis"":1549808090753,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549819308816,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549838921373,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549843031676,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549886365985,""isThumbsUp"":true},{""reportBy"":""AlexandreChepluk"",""reportMillis"":1549911206802,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549925519817,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549970286271,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549978788785,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549993062942,""isThumbsUp"":true},{""reportBy"":""Frei81"",""reportMillis"":1549995041827,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549995859611,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1549996702636,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550000436373,""isThumbsUp"":true},{""reportBy"":""rechetc"",""reportMillis"":1550015184830,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550018784395,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550058456975,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550063439303,""isThumbsUp"":true},{""reportBy"":""SidneiFrank"",""reportMillis"":1550091829577,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550103117762,""isThumbsUp"":true},{""reportBy"":""faewa"",""reportMillis"":1550104918248,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550134752294,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550147037646,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550167285201,""isThumbsUp"":true},{""reportBy"":""PU5-THI"",""reportMillis"":1550167980944,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550171469182,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550175196027,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550185149765,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550196060404,""isThumbsUp"":true},{""reportBy"":""wallacepeixotoo"",""reportMillis"":1550253904208,""isThumbsUp"":true},{""reportMillis"":1550275738149,""isThumbsUp"":true},{""reportBy"":""SamillaCabral"",""reportMillis"":1550288161135,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550304204273,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550316115829,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550323390497,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550332263655,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550341446060,""isThumbsUp"":true},{""reportBy"":""PriscilaBitten"",""reportMillis"":1550346269071,""isThumbsUp"":true},{""reportMillis"":1550370986232,""isThumbsUp"":true},{""reportBy"":""thiagaog12Dino"",""reportMillis"":1550377810143,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550377843790,""isThumbsUp"":true},{""reportMillis"":1550446549318,""isThumbsUp"":true}]",5,"BR","alert-625591191/71259be8-f267-3826-871a-cf9f93adb0b3",false,false,"{""x"":-49.339484,""y"":-25.474197}",126,0,0,56,1549676059042,10,24,3,2,false,0,"R. João Dembinski","HAZARD_ON_ROAD_POT_HOLE","HAZARD","71259be8-f267-3826-871a-cf9f93adb0b3","world,-49.339484,-25.474197,71259be8-f267-3826-871a-cf9f93adb0b3,625591191","TRUCKTURBINADO69","buraco na via sinalizado por três cones",,,,,,,
"alert-652031579/9c761684-1783-3057-90c9-7bbac485207a","Curitiba","[{""reportBy"":"""",""reportMillis"":1550258939218,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550323797924,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550349736539,""isThumbsUp"":true},{""reportBy"":""Gustavolpaiva"",""reportMillis"":1550413168935,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550435516827,""isThumbsUp"":true}]",2,"BR","alert-652031579/9c761684-1783-3057-90c9-7bbac485207a",false,false,"{""x"":-49.308201,""y"":-25.475816}",358,0,0,5,1550245507241,10,10,2,1,false,0,"R. Theodoro Schneider","HAZARD_ON_ROAD_POT_HOLE","HAZARD","9c761684-1783-3057-90c9-7bbac485207a","world,-49.308201,-25.475816,9c761684-1783-3057-90c9-7bbac485207a,652031579",,,,,,,,,
"alert-654996021/7dfdee0e-af6f-3d9a-8645-751029fb6414","Curitiba","[]",0,"BR","alert-654996021/7dfdee0e-af6f-3d9a-8645-751029fb6414",false,false,"{""x"":-49.333443,""y"":-25.481544}",164,0,0,0,1550292054993,5,49,3,1,false,0,"R. João Caxambu","HAZARD_ON_ROAD_POT_HOLE","HAZARD","7dfdee0e-af6f-3d9a-8645-751029fb6414","world,-49.333443,-25.481544,7dfdee0e-af6f-3d9a-8645-751029fb6414,654996021","Alekis_RC",,,,,,,,
"alert-664457546/1a2fff9b-9cd7-3808-a5fa-7785196d5222","Curitiba","[{""reportBy"":""JulyanaFonceca"",""reportMillis"":1550330058253,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550330231397,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550343558611,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550370267570,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550381211606,""isThumbsUp"":true},{""reportBy"":""H1R4N"",""reportMillis"":1550385305865,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550404055387,""isThumbsUp"":true},{""reportBy"":""lProjota"",""reportMillis"":1550423197989,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550441115256,""isThumbsUp"":true}]",4,"BR","alert-664457546/1a2fff9b-9cd7-3808-a5fa-7785196d5222",false,false,"{""x"":-49.310395,""y"":-25.47356}",194,0,0,9,1550325383796,10,5,3,1,false,0,"R. Des. Lauro S. Lopes","HAZARD_ON_ROAD_POT_HOLE","HAZARD","1a2fff9b-9cd7-3808-a5fa-7785196d5222","world,-49.310395,-25.47356,1a2fff9b-9cd7-3808-a5fa-7785196d5222,664457546","RenanBarboza",,,,,,,,
"alert-663722836/67713feb-5bb8-3cc1-9184-e302235efdcc","Curitiba","[{""reportBy"":"""",""reportMillis"":1550341578234,""isThumbsUp"":true},{""reportBy"":""Brunalouiset"",""reportMillis"":1550345561602,""isThumbsUp"":true},{""reportMillis"":1550350258762,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550350836110,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550361365661,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550364325770,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550365010601,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550389624945,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550400692733,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550416388420,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550416736424,""isThumbsUp"":true},{""reportBy"":""MoniRafaeli"",""reportMillis"":1550417408335,""isThumbsUp"":true}]",5,"BR","alert-663722836/67713feb-5bb8-3cc1-9184-e302235efdcc",false,false,"{""x"":-49.317934,""y"":-25.475496}",125,0,0,12,1550340000803,10,46,2,2,false,0,"R. Carlos Klemtz","HAZARD_ON_ROAD_POT_HOLE","HAZARD","67713feb-5bb8-3cc1-9184-e302235efdcc","world,-49.317934,-25.475496,67713feb-5bb8-3cc1-9184-e302235efdcc,663722836",,,,,,,,,
