"_id","city","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","pubMillis","reliability","reportBy","reportMood","reportRating","roadType","showFacebookPic","speed","subtype","type","uuid","wazeData","street","provider","providerId","reportDescription","nearBy","additionalInfo","reportByActiveGroupIcon","reportByActiveGroupName","imageId","imageUrl"
"alert-668633625/8be62a8c-7995-3ce9-a409-d9f5eee8cfc8","Recife","[{""reportBy"":""Adelmofb"",""reportMillis"":1550445571956,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550446783522,""isThumbsUp"":true},{""reportBy"":""sidAO_76"",""reportMillis"":1550446808268,""isThumbsUp"":true}]",1,"BR","alert-668633625/8be62a8c-7995-3ce9-a409-d9f5eee8cfc8",false,false,"{""x"":-34.944266,""y"":-8.118577}",131,0,0,3,1550445200581,8,,49,3,2,false,0,"ACCIDENT_MAJOR","ACCIDENT","8be62a8c-7995-3ce9-a409-d9f5eee8cfc8","world,-34.944266,-8.118577,8be62a8c-7995-3ce9-a409-d9f5eee8cfc8,668633625","R. Ladeira da COHAB",,,,,,,,,
"alert-659835790/ffdcde93-9a4e-3b05-8a98-a7335ceeb029","Recife","[]",0,"BR","alert-659835790/ffdcde93-9a4e-3b05-8a98-a7335ceeb029",false,false,"{""x"":-34.900939,""y"":-8.123406}",278,0,0,0,1550445352279,5,"Olyver10",10,3,2,false,0,"JAM_MODERATE_TRAFFIC","JAM","ffdcde93-9a4e-3b05-8a98-a7335ceeb029","world,-34.900939,-8.123406,ffdcde93-9a4e-3b05-8a98-a7335ceeb029,659835790","R. Ribeiro de Brito",,,,,,,,,
"alert-668255975/e21a2ff9-8e9a-386b-b19b-bd62dd770a9a","Recife","[]",0,"BR","alert-668255975/e21a2ff9-8e9a-386b-b19b-bd62dd770a9a",false,false,"{""x"":-34.938813,""y"":-8.081747}",182,0,0,0,1550445137438,5,,34,0,2,false,0,"POLICE_VISIBLE","POLICE","e21a2ff9-8e9a-386b-b19b-bd62dd770a9a","world,-34.938813,-8.081747,e21a2ff9-8e9a-386b-b19b-bd62dd770a9a,668255975",,,,,,,,,,
"alert-668227734/65f89e7b-794a-3bfd-8ec6-284d6c6dbc13","Recife","[{""reportBy"":"""",""reportMillis"":1550445326954,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550446258140,""isThumbsUp"":true}]",1,"BR","alert-668227734/65f89e7b-794a-3bfd-8ec6-284d6c6dbc13",false,false,"{""x"":-34.877972,""y"":-8.056478}",32,0,0,2,1550445210290,7,,24,2,2,false,0,"POLICE_VISIBLE","POLICE","65f89e7b-794a-3bfd-8ec6-284d6c6dbc13","world,-34.877972,-8.056478,65f89e7b-794a-3bfd-8ec6-284d6c6dbc13,668227734","R. da Aurora-Pista Leste",,,,,,,,,
"alert-668053076/a7199a4f-d3ef-314f-9e52-b2a3384b70ac","Recife","[{""reportBy"":""InMancilla1"",""reportMillis"":1550445178790,""text"":""Torcida organizada na rua"",""isThumbsUp"":false}]",0,"BR","alert-668053076/a7199a4f-d3ef-314f-9e52-b2a3384b70ac",false,false,"{""x"":-34.878429,""y"":-8.039323}",246,1,0,0,1550445138164,6,"InMancilla1",0,1,2,false,0,"","JAM","a7199a4f-d3ef-314f-9e52-b2a3384b70ac","world,-34.878429,-8.039323,a7199a4f-d3ef-314f-9e52-b2a3384b70ac,668053076","Av. Gov. Agamenon Magalhães - Pista Central",,,,,,,,,
"alert-667295866/03d3fa22-db13-3a4f-b306-9300ece76bce","Olinda","[{""reportBy"":"""",""reportMillis"":1550446074561,""isThumbsUp"":true}]",0,"BR","alert-667295866/03d3fa22-db13-3a4f-b306-9300ece76bce",false,false,"{""x"":-34.844329,""y"":-7.996236}",25,0,0,1,1550445221583,6,,0,1,2,false,0,"JAM_HEAVY_TRAFFIC","JAM","03d3fa22-db13-3a4f-b306-9300ece76bce","world,-34.844329,-7.996236,03d3fa22-db13-3a4f-b306-9300ece76bce,667295866","Av. Gov. Carlos de Lima Cavalcante",,,,,,,,,
"alert-662372397/6f0b273d-4762-3ab2-aeb2-f5aecd9d08f5","Jaboatão dos Guararapes","[{""reportMillis"":1550445417068,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550446803011,""isThumbsUp"":true}]",1,"BR","alert-662372397/6f0b273d-4762-3ab2-aeb2-f5aecd9d08f5",false,false,"{""x"":-34.926141,""y"":-8.187949}",9,1,0,1,1550445416443,7,,22,1,1,false,0,"POLICE_VISIBLE","POLICE","6f0b273d-4762-3ab2-aeb2-f5aecd9d08f5","world,-34.926141,-8.187949,6f0b273d-4762-3ab2-aeb2-f5aecd9d08f5,662372397","R. Andaraí",,,,,,,,,
"alert-662477728/ebf7e42d-bf71-3125-9e12-1121bf825cb6","Recife","[]",0,"BR","alert-662477728/ebf7e42d-bf71-3125-9e12-1121bf825cb6",false,false,"{""x"":-34.902579,""y"":-8.132584}",176,0,0,0,1550445470904,5,"cefigueredo",1,4,2,false,0,"JAM_MODERATE_TRAFFIC","JAM","ebf7e42d-bf71-3125-9e12-1121bf825cb6","world,-34.902579,-8.132584,ebf7e42d-bf71-3125-9e12-1121bf825cb6,662477728","Av. Visc. de Jequitinhonha - Pista Leste",,,,,,,,,
"alert-668455845/c023ebf4-0144-3d6a-afae-89bcc0c19ad7","Recife","[]",0,"BR","alert-668455845/c023ebf4-0144-3d6a-afae-89bcc0c19ad7",false,false,"{""x"":-34.919136,""y"":-8.120569}",320,0,0,0,1550445573335,5,"Olyver10",10,3,2,false,0,"JAM_MODERATE_TRAFFIC","JAM","c023ebf4-0144-3d6a-afae-89bcc0c19ad7","world,-34.919136,-8.120569,c023ebf4-0144-3d6a-afae-89bcc0c19ad7,668455845","Av. Pres. Dutra",,,,,,,,,
"alert-671672744/af21da07-7cdc-3dc1-9af5-48bce6ce058e","Recife","[]",0,"BR","alert-671672744/af21da07-7cdc-3dc1-9af5-48bce6ce058e",false,false,"{""x"":-34.923981,""y"":-8.10188}",172,0,0,0,1550445590323,5,,34,0,1,false,0,"","POLICE","af21da07-7cdc-3dc1-9af5-48bce6ce058e","world,-34.923981,-8.10188,af21da07-7cdc-3dc1-9af5-48bce6ce058e,671672744","R. Vitória da Conquista",,,,,,,,,
"alert-665215417/fbf6561c-8ad1-37f5-96c5-adc3e4d8f3ae","Recife","[]",0,"BR","alert-665215417/fbf6561c-8ad1-37f5-96c5-adc3e4d8f3ae",false,false,"{""x"":-34.888019,""y"":-8.104485}",114,0,0,0,1550445382039,5,,10,2,1,false,0,"JAM_STAND_STILL_TRAFFIC","JAM","fbf6561c-8ad1-37f5-96c5-adc3e4d8f3ae","world,-34.888019,-8.104485,fbf6561c-8ad1-37f5-96c5-adc3e4d8f3ae,665215417","R. Artur Muniz",,,,,,,,,
"alert-655735153/d9a69d32-dd8c-30fb-8fbc-5e4f4c8c9fd1","Recife","[]",0,"BR","alert-655735153/d9a69d32-dd8c-30fb-8fbc-5e4f4c8c9fd1",false,false,"{""x"":-34.934477,""y"":-8.043869}",208,0,0,0,1550445413285,5,"hguedes82",10,3,2,false,0,"HAZARD_ON_ROAD_OBJECT","HAZARD","d9a69d32-dd8c-30fb-8fbc-5e4f4c8c9fd1","world,-34.934477,-8.043869,d9a69d32-dd8c-30fb-8fbc-5e4f4c8c9fd1,655735153","R. Ambrósio Machado",,,,,,,,,
"alert-655655643/992d9855-a35a-3312-bffd-56788ea5bdda","Recife","[]",0,"BR","alert-655655643/992d9855-a35a-3312-bffd-56788ea5bdda",false,false,"{""x"":-34.892585,""y"":-8.060829}",31,0,0,0,1550445537070,5,,1,2,1,false,0,"","HAZARD","992d9855-a35a-3312-bffd-56788ea5bdda","world,-34.892585,-8.060829,992d9855-a35a-3312-bffd-56788ea5bdda,655655643","R. Domingos Sávio",,,,,,,,,
"alert-656676302/027eed22-1fc9-3ea2-9451-c975e6b1fea1","Recife","[]",0,"BR","alert-656676302/027eed22-1fc9-3ea2-9451-c975e6b1fea1",false,false,"{""x"":-34.881245,""y"":-8.040629}",245,0,0,0,1550445576078,5,,0,1,2,false,0,"JAM_HEAVY_TRAFFIC","JAM","027eed22-1fc9-3ea2-9451-c975e6b1fea1","world,-34.881245,-8.040629,027eed22-1fc9-3ea2-9451-c975e6b1fea1,656676302","Av. Gov. Agamenon Magalhães - Pista Central",,,,,,,,,
"alert-654278763/a9df4452-0dd4-364d-8a66-ed3897b4fc68","Abreu e Lima","[{""reportBy"":""tiagotjrcool"",""reportMillis"":1550446854255,""isThumbsUp"":true}]",0,"BR","alert-654278763/a9df4452-0dd4-364d-8a66-ed3897b4fc68",false,false,"{""x"":-34.906563,""y"":-7.923045}",132,0,0,1,1550445527906,7,,34,0,2,false,0,"POLICE_HIDING","POLICE","a9df4452-0dd4-364d-8a66-ed3897b4fc68","world,-34.906563,-7.923045,a9df4452-0dd4-364d-8a66-ed3897b4fc68,654278763","Av. Gov. Nilo Coelho",,,,,,,,,
"alert-671315334/6462e673-6dcd-3c16-b92f-35f9b98ad6c5","Jaboatão dos Guararapes","[]",0,"BR","alert-671315334/6462e673-6dcd-3c16-b92f-35f9b98ad6c5",false,false,"{""x"":-34.928466,""y"":-8.161706}",223,0,0,0,1550445709169,5,"AroldoSantosPeaceful",8,4,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","6462e673-6dcd-3c16-b92f-35f9b98ad6c5","world,-34.928466,-8.161706,6462e673-6dcd-3c16-b92f-35f9b98ad6c5,671315334","Av. Dr. Luís Rigueira",,,,,,,,,
"alert-662215229/5d6717f4-b81b-35cc-969d-02d10bccdca6","Recife","[{""reportBy"":"""",""reportMillis"":1550446094131,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550446296016,""text"":""mentira tem nada"",""isThumbsUp"":false}]",0,"BR","alert-662215229/5d6717f4-b81b-35cc-969d-02d10bccdca6",false,false,"{""x"":-34.902025,""y"":-8.052774}",264,1,0,1,1550445714130,10,,0,0,2,false,0,"","POLICE","5d6717f4-b81b-35cc-969d-02d10bccdca6","world,-34.902025,-8.052774,5d6717f4-b81b-35cc-969d-02d10bccdca6,662215229","R. Joaquim Nabuco",,,,,,,,,
"alert-657234792/209af546-24a9-3f91-9e7a-95e321267e81","Olinda","[]",0,"BR","alert-657234792/209af546-24a9-3f91-9e7a-95e321267e81",false,false,"{""x"":-34.894776,""y"":-7.999611}",276,0,0,0,1550445778291,5,,50,1,2,false,0,"JAM_HEAVY_TRAFFIC","JAM","209af546-24a9-3f91-9e7a-95e321267e81","world,-34.894776,-7.999611,209af546-24a9-3f91-9e7a-95e321267e81,657234792","Av. Pres. Kennedy",,,,,,,,,
"alert-664316617/bd9c5f6d-069a-3897-a629-c04e98258dfc",,"[]",0,"BR","alert-664316617/bd9c5f6d-069a-3897-a629-c04e98258dfc",false,false,"{""x"":-34.880627,""y"":-8.040772}",243,0,0,0,1550445702719,5,,10,2,2,false,0,"","POLICE","bd9c5f6d-069a-3897-a629-c04e98258dfc","world,-34.880627,-8.040772,bd9c5f6d-069a-3897-a629-c04e98258dfc,664316617",,,,,"Recife PE",,,,,
"alert-659176620/7e3522f1-8e42-3c0c-bd9c-44da5d743250",,"[]",0,"BR","alert-659176620/7e3522f1-8e42-3c0c-bd9c-44da5d743250",false,false,"{""x"":-34.879391,""y"":-8.040163}",245,0,0,0,1550445714485,5,,10,2,2,false,0,"","POLICE","7e3522f1-8e42-3c0c-bd9c-44da5d743250","world,-34.879391,-8.040163,7e3522f1-8e42-3c0c-bd9c-44da5d743250,659176620",,,,,"Recife PE",,,,,
"alert-654497553/2bb508fe-8bc2-36d0-b5a4-bc368bb2cadb","Olinda","[{""reportBy"":"""",""reportMillis"":1550449035634,""isThumbsUp"":true}]",0,"BR","alert-654497553/2bb508fe-8bc2-36d0-b5a4-bc368bb2cadb",false,false,"{""x"":-34.85613,""y"":-7.990651}",267,0,0,1,1550445798975,6,,1,2,2,false,0,"HAZARD_ON_ROAD_CONSTRUCTION","HAZARD","2bb508fe-8bc2-36d0-b5a4-bc368bb2cadb","world,-34.85613,-7.990651,2bb508fe-8bc2-36d0-b5a4-bc368bb2cadb,654497553","R. Peixe Agulha",,,,,,,,,
"alert-665752495/eb22c992-0e79-3ae1-b4e4-4fa478d5edf5","Paulista","[{""reportBy"":"""",""reportMillis"":1550454012471,""isThumbsUp"":true}]",0,"BR","alert-665752495/eb22c992-0e79-3ae1-b4e4-4fa478d5edf5",false,false,"{""x"":-34.831236,""y"":-7.917746}",179,0,0,1,1550445929118,7,,51,1,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","eb22c992-0e79-3ae1-b4e4-4fa478d5edf5","world,-34.831236,-7.917746,eb22c992-0e79-3ae1-b4e4-4fa478d5edf5,665752495","R. Venturosa",,,,,,,,,
"alert-668250344/5045525d-67b1-3b51-945a-8b76141f2432","Paulista","[{""reportMillis"":1550435584747,""isThumbsUp"":true}]",0,"BR","alert-668250344/5045525d-67b1-3b51-945a-8b76141f2432",false,false,"{""x"":-34.889978,""y"":-7.932421}",156,0,0,1,1550435432429,6,,49,1,1,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","5045525d-67b1-3b51-945a-8b76141f2432","world,-34.889978,-7.932421,5045525d-67b1-3b51-945a-8b76141f2432,668250344","R. Palmeirinha",,,,,,,,,
"alert-661955929/535b5372-9c33-3e58-9066-972b53f958ae","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1550446272428,""isThumbsUp"":false}]",0,"BR","alert-661955929/535b5372-9c33-3e58-9066-972b53f958ae",false,false,"{""x"":-34.950456,""y"":-8.188386}",42,1,0,0,1550446208813,6,,34,0,1,false,0,"POLICE_VISIBLE","POLICE","535b5372-9c33-3e58-9066-972b53f958ae","world,-34.950456,-8.188386,535b5372-9c33-3e58-9066-972b53f958ae,661955929","R. Juriti",,,,,,,,,
"alert-663994988/a1257a4d-05de-312c-9cd7-5c9d1ab1390f","Jaboatão dos Guararapes","[{""reportBy"":""Jonhprisma2019"",""reportMillis"":1550447215968,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550447734180,""isThumbsUp"":true}]",1,"BR","alert-663994988/a1257a4d-05de-312c-9cd7-5c9d1ab1390f",false,false,"{""x"":-34.932049,""y"":-8.168311}",224,0,0,2,1550446200442,7,,34,0,1,false,0,"","POLICE","a1257a4d-05de-312c-9cd7-5c9d1ab1390f","world,-34.932049,-8.168311,a1257a4d-05de-312c-9cd7-5c9d1ab1390f,663994988","R. Santos Dumont",,,,,,,,,
"alert-662756868/36dea2df-8824-3eeb-9b3e-7592e5d35bce","Recife","[{""reportMillis"":1550447055585,""isThumbsUp"":false}]",0,"BR","alert-662756868/36dea2df-8824-3eeb-9b3e-7592e5d35bce",false,false,"{""x"":-34.909953,""y"":-8.14165}",295,1,0,0,1550446096458,6,"AnaPaulaAlvesOliveiraMelo",0,1,2,false,0,"","POLICE","36dea2df-8824-3eeb-9b3e-7592e5d35bce","world,-34.909953,-8.14165,36dea2df-8824-3eeb-9b3e-7592e5d35bce,662756868","R. João Cardoso Aires",,,,,,,,,
"alert-666374526/c82eaa2e-dcb2-33c0-a10a-f8ec4119b901","Recife","[{""reportBy"":""VivianeTeixeiraHappy5"",""reportMillis"":1550446823784,""text"":""tem mesmo???"",""isThumbsUp"":false},{""reportMillis"":1550447293457,""isThumbsUp"":true},{""reportBy"":""CarlosNascimento92"",""reportMillis"":1550447432549,""text"":""não"",""isThumbsUp"":false}]",1,"BR","alert-666374526/c82eaa2e-dcb2-33c0-a10a-f8ec4119b901",false,false,"{""x"":-34.927861,""y"":-8.10296}",171,2,0,1,1550445992097,8,,0,0,2,false,0,"","POLICE","c82eaa2e-dcb2-33c0-a10a-f8ec4119b901","world,-34.927861,-8.10296,c82eaa2e-dcb2-33c0-a10a-f8ec4119b901,666374526","Av. Recife",,,"lei seca",,,,,,
"alert-667279705/f7be64bd-3fc4-3283-bee8-d6cc41b67f4a","Recife","[{""reportBy"":"""",""reportMillis"":1550446127845,""isThumbsUp"":false}]",0,"BR","alert-667279705/f7be64bd-3fc4-3283-bee8-d6cc41b67f4a",false,false,"{""x"":-34.896312,""y"":-8.05296}",215,1,0,0,1550446091199,6,,1,1,2,false,0,"JAM_HEAVY_TRAFFIC","JAM","f7be64bd-3fc4-3283-bee8-d6cc41b67f4a","world,-34.896312,-8.05296,f7be64bd-3fc4-3283-bee8-d6cc41b67f4a,667279705","Av. Gov. Agamenon Magalhães - Pista Central",,,,,,,,,
"alert-659776420/265ee5da-7876-3977-b58d-6b1258428de1","Recife","[{""reportBy"":"""",""reportMillis"":1550446017730,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550446090034,""isThumbsUp"":false}]",1,"BR","alert-659776420/265ee5da-7876-3977-b58d-6b1258428de1",false,false,"{""x"":-34.886173,""y"":-8.04291}",246,2,0,0,1550446003928,7,,0,1,2,false,0,"JAM_STAND_STILL_TRAFFIC","JAM","265ee5da-7876-3977-b58d-6b1258428de1","world,-34.886173,-8.04291,265ee5da-7876-3977-b58d-6b1258428de1,659776420","Av. Gov. Agamenon Magalhães - Pista Central",,,,,,,,,
"alert-668715815/454dc34d-e79f-35fb-b722-f8386a9312df","Recife","[]",0,"BR","alert-668715815/454dc34d-e79f-35fb-b722-f8386a9312df",false,false,"{""x"":-34.885191,""y"":-8.042462}",245,0,0,0,1550446250657,5,,49,1,2,false,0,"JAM_STAND_STILL_TRAFFIC","JAM","454dc34d-e79f-35fb-b722-f8386a9312df","world,-34.885191,-8.042462,454dc34d-e79f-35fb-b722-f8386a9312df,668715815","Av. Gov. Agamenon Magalhães - Pista Central",,,,,,,,,
"alert-658056511/ecce43f2-6201-3eb9-9dbe-f259cf1900da","Olinda","[{""reportBy"":""chrisalmeida10"",""reportMillis"":1550446243565,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550446695474,""isThumbsUp"":true}]",1,"BR","alert-658056511/ecce43f2-6201-3eb9-9dbe-f259cf1900da",false,false,"{""x"":-34.873008,""y"":-8.006229}",303,0,0,2,1550445972089,7,,10,0,1,false,0,"","HAZARD","ecce43f2-6201-3eb9-9dbe-f259cf1900da","world,-34.873008,-8.006229,ecce43f2-6201-3eb9-9dbe-f259cf1900da,658056511","Av. Transamazônica",,,,,,,,,
"alert-663615658/24c535dd-2735-3951-bc79-b3f2716a0cc9","Recife","[]",0,"BR","alert-663615658/24c535dd-2735-3951-bc79-b3f2716a0cc9",false,false,"{""x"":-34.888461,""y"":-8.009149}",24,0,0,0,1550446193506,5,,48,2,2,false,0,"JAM_HEAVY_TRAFFIC","JAM","24c535dd-2735-3951-bc79-b3f2716a0cc9","world,-34.888461,-8.009149,24c535dd-2735-3951-bc79-b3f2716a0cc9,663615658","Av. Cidade de Monteiro",,,,,,,,,
"alert-656736012/8a1652f9-dfcc-3cd8-88e5-ae041705394b","Paulista","[]",0,"BR","alert-656736012/8a1652f9-dfcc-3cd8-88e5-ae041705394b",false,false,"{""x"":-34.856938,""y"":-7.959951}",95,0,0,0,1550446236691,5,,10,1,1,false,0,"","HAZARD","8a1652f9-dfcc-3cd8-88e5-ae041705394b","world,-34.856938,-7.959951,8a1652f9-dfcc-3cd8-88e5-ae041705394b,656736012","Estrada Do Rio Doce",,,"Buraco",,,,,,
"alert-665832505/03a9d7b6-7d40-30d0-9b6a-82e09a8bf394","Jaboatão dos Guararapes","[]",0,"BR","alert-665832505/03a9d7b6-7d40-30d0-9b6a-82e09a8bf394",false,false,"{""x"":-35.014344,""y"":-8.102218}",304,0,0,0,1550446279985,5,,34,0,1,false,0,"POLICE_VISIBLE","POLICE","03a9d7b6-7d40-30d0-9b6a-82e09a8bf394","world,-35.014344,-8.102218,03a9d7b6-7d40-30d0-9b6a-82e09a8bf394,665832505","Av. Marcos Freire",,,,,,,,,
"alert-658917530/499cfacb-e316-368a-8968-a53c8daba226","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1550446876467,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550447392542,""text"":""tudo limpo aqui "",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550447394796,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550447402959,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550447426309,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550447508901,""isThumbsUp"":true}]",2,"BR","alert-658917530/499cfacb-e316-368a-8968-a53c8daba226",false,false,"{""x"":-34.938872,""y"":-8.155617}",289,1,0,5,1550446400734,10,,10,1,2,false,0,"","POLICE","499cfacb-e316-368a-8968-a53c8daba226","world,-34.938872,-8.155617,499cfacb-e316-368a-8968-a53c8daba226,658917530","Av. Barreto de Menezes",,,,,,,,,
"alert-658655701/c71c6b52-5d1e-34bb-a314-f11e950f2438","Recife","[]",0,"BR","alert-658655701/c71c6b52-5d1e-34bb-a314-f11e950f2438",false,false,"{""x"":-34.939647,""y"":-8.08218}",338,0,0,0,1550446465737,6,,49,2,2,false,0,"POLICE_VISIBLE","POLICE","c71c6b52-5d1e-34bb-a314-f11e950f2438","world,-34.939647,-8.08218,c71c6b52-5d1e-34bb-a314-f11e950f2438,658655701","Av. São Paulo",,,,,,,,,
"alert-667396256/c9b8bc2a-e0ef-3041-ae2e-7b6b32a10d81","Recife","[{""reportBy"":"""",""reportMillis"":1550446657237,""isThumbsUp"":true},{""reportMillis"":1550446907535,""isThumbsUp"":true},{""reportMillis"":1550447134281,""isThumbsUp"":true},{""reportMillis"":1550447258038,""isThumbsUp"":true},{""reportMillis"":1550447671323,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550447757109,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550447760426,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550447857023,""text"":""é lei seca?"",""isThumbsUp"":false},{""reportMillis"":1550447991701,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550448354324,""text"":""lei seca?"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1550448872853,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550449056974,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550449895704,""text"":""alguém sabe se é blitz? ????"",""isThumbsUp"":false},{""reportBy"":""RayzenFirst"",""reportMillis"":1550449932629,""isThumbsUp"":true}]",5,"BR","alert-667396256/c9b8bc2a-e0ef-3041-ae2e-7b6b32a10d81",false,false,"{""x"":-34.910351,""y"":-8.056471}",119,3,0,11,1550446495856,10,,24,1,2,false,0,"","POLICE","c9b8bc2a-e0ef-3041-ae2e-7b6b32a10d81","world,-34.910351,-8.056471,c9b8bc2a-e0ef-3041-ae2e-7b6b32a10d81,667396256","Av. Caxangá",,,,,,,,,
"alert-667853416/6d8bffa2-1d17-3ec6-96af-2935c0fe18c3","Recife","[{""reportBy"":""VitoriaSerdnas"",""reportMillis"":1550446682098,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550446696758,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550447104088,""isThumbsUp"":true}]",0,"BR","alert-667853416/6d8bffa2-1d17-3ec6-96af-2935c0fe18c3",false,false,"{""x"":-34.902207,""y"":-8.045168}",76,0,0,3,1550446544846,10,,0,0,2,false,0,"POLICE_VISIBLE","POLICE","6d8bffa2-1d17-3ec6-96af-2935c0fe18c3","world,-34.902207,-8.045168,6d8bffa2-1d17-3ec6-96af-2935c0fe18c3,667853416","R. Amélia",,,,,,,,,
"alert-660449389/97729161-6b0a-3bcd-b890-e628a4ad4936","Recife","[{""reportBy"":"""",""reportMillis"":1550446447079,""isThumbsUp"":true},{""reportMillis"":1550447075398,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1550447519753,""text"":""Lei seca "",""isThumbsUp"":false}]",1,"BR","alert-660449389/97729161-6b0a-3bcd-b890-e628a4ad4936",false,false,"{""x"":-34.911863,""y"":-8.032615}",107,1,0,2,1550446276008,8,,1,2,,false,0,"POLICE_VISIBLE","POLICE","97729161-6b0a-3bcd-b890-e628a4ad4936","world,-34.911863,-8.032615,97729161-6b0a-3bcd-b890-e628a4ad4936,660449389","Est. do Encanamento",,,,,,,,,
"alert-664316787/a343c4cc-f90f-33cd-9f89-4294155ad205","Recife","[]",0,"BR","alert-664316787/a343c4cc-f90f-33cd-9f89-4294155ad205",false,false,"{""x"":-34.885553,""y"":-8.042629}",246,0,0,0,1550446360024,5,"GBEP18",46,1,2,false,0,"HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","a343c4cc-f90f-33cd-9f89-4294155ad205","world,-34.885553,-8.042629,a343c4cc-f90f-33cd-9f89-4294155ad205,664316787","Av. Gov. Agamenon Magalhães - Pista Central",,,,,,,,,
"alert-658735511/7e38bc17-3c8b-3f72-93ee-80141937e8b7","Recife","[{""reportBy"":"""",""reportMillis"":1550446618666,""isThumbsUp"":false}]",0,"BR","alert-658735511/7e38bc17-3c8b-3f72-93ee-80141937e8b7",false,false,"{""x"":-34.890804,""y"":-8.042606}",335,1,0,0,1550446472933,6,,1,3,2,false,0,"JAM_STAND_STILL_TRAFFIC","JAM","7e38bc17-3c8b-3f72-93ee-80141937e8b7","world,-34.890804,-8.042606,7e38bc17-3c8b-3f72-93ee-80141937e8b7,658735511","Av. João de Barros",,,,,,,,,
"alert-668156395/935bccbd-6748-31ec-b46d-354f1c87407e","Recife","[]",0,"BR","alert-668156395/935bccbd-6748-31ec-b46d-354f1c87407e",false,false,"{""x"":-34.88744,""y"":-8.043499}",245,0,0,0,1550446553328,5,,1,2,2,false,0,"JAM_STAND_STILL_TRAFFIC","JAM","935bccbd-6748-31ec-b46d-354f1c87407e","world,-34.88744,-8.043499,935bccbd-6748-31ec-b46d-354f1c87407e,668156395","Av. Gov. Agamenon Magalhães - Pista Central",,,,,,,,,
"alert-670696384/dfc34a62-96bb-3d48-9976-4d2d0b0b612a","Recife","[]",0,"BR","alert-670696384/dfc34a62-96bb-3d48-9976-4d2d0b0b612a",false,false,"{""x"":-34.869636,""y"":-8.057389}",0,0,0,0,1550446526471,5,"VcthMaia",0,3,2,false,0,"JAM_MODERATE_TRAFFIC","JAM","dfc34a62-96bb-3d48-9976-4d2d0b0b612a","world,-34.869636,-8.057389,dfc34a62-96bb-3d48-9976-4d2d0b0b612a,670696384","Av. Militar",,,,,,,,,
"alert-655096393/d721c190-3394-3fb7-868c-d9694c1107c3","Recife","[]",0,"BR","alert-655096393/d721c190-3394-3fb7-868c-d9694c1107c3",false,false,"{""x"":-34.869645,""y"":-8.055641}",0,0,0,0,1550446548639,5,,49,1,2,false,0,"POLICE_HIDING","POLICE","d721c190-3394-3fb7-868c-d9694c1107c3","world,-34.869645,-8.055641,d721c190-3394-3fb7-868c-d9694c1107c3,655096393","Av. Militar",,,,,,,,,
"alert-655586671/a4595201-21c7-36f2-81d4-3bf8b312f2d7","Recife","[]",0,"BR","alert-655586671/a4595201-21c7-36f2-81d4-3bf8b312f2d7",false,false,"{""x"":-34.932487,""y"":-7.989011}",254,0,0,0,1550446301413,6,,0,0,2,false,0,"POLICE_HIDING","POLICE","a4595201-21c7-36f2-81d4-3bf8b312f2d7","world,-34.932487,-7.989011,a4595201-21c7-36f2-81d4-3bf8b312f2d7,655586671","Av. Ver. Otacílio Azevedo",,,,,,,,,
