"_id","city","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","pubMillis","reliability","reportMood","reportRating","showFacebookPic","speed","street","subtype","type","uuid","wazeData","roadType","reportBy","reportDescription","nearBy","provider","providerId","imageId","imageUrl","reportByActiveGroupIcon","reportByActiveGroupName"
"alert-748633628/2d909ff4-4fc5-333e-8cbe-cdbd72df6890","Recife","[]",0,"BR","alert-748633628/2d909ff4-4fc5-333e-8cbe-cdbd72df6890",false,false,"{""x"":-34.947272,""y"":-8.115391}",345,0,0,0,1551857943874,5,5,3,false,0,"Av. Pernambuco","ACCIDENT_MAJOR","ACCIDENT","2d909ff4-4fc5-333e-8cbe-cdbd72df6890","world,-34.947272,-8.115391,2d909ff4-4fc5-333e-8cbe-cdbd72df6890,748633628",2,,,,,,,,,
"alert-726033446/7ac521c1-ce9f-34f0-9a7a-aa7b3c140783","Olinda","[]",0,"BR","alert-726033446/7ac521c1-ce9f-34f0-9a7a-aa7b3c140783",false,false,"{""x"":-34.858461,""y"":-8.023011}",0,0,0,0,1551412018747,6,0,0,false,0,"R. Severina Magalhães","ROAD_CLOSED_EVENT","ROAD_CLOSED","7ac521c1-ce9f-34f0-9a7a-aa7b3c140783","world,-34.858461,-8.023011,7ac521c1-ce9f-34f0-9a7a-aa7b3c140783,726033446",,"hebermc","Carnaval Olinda",,,,,,,
"alert-748454305/4850c7a5-dd70-3705-af02-3e8bd04ee49b","Olinda","[]",0,"BR","alert-748454305/4850c7a5-dd70-3705-af02-3e8bd04ee49b",false,false,"{""x"":-34.857893,""y"":-8.023363}",0,0,0,0,1551711260207,6,0,0,false,0,"R. Santa Tereza","ROAD_CLOSED_EVENT","ROAD_CLOSED","4850c7a5-dd70-3705-af02-3e8bd04ee49b","world,-34.857893,-8.023363,4850c7a5-dd70-3705-af02-3e8bd04ee49b,748454305",,"hebermc","Carnaval Olinda",,,,,,,
"alert-757693724/868bbdcf-9005-36db-900a-35c16bf7480b","Cabo de Santo Agostinho","[]",0,"BR","alert-757693724/868bbdcf-9005-36db-900a-35c16bf7480b",false,false,"{""x"":-34.955387,""y"":-8.293907}",97,0,0,0,1551858980656,5,10,0,false,0,,"POLICE_VISIBLE","POLICE","868bbdcf-9005-36db-900a-35c16bf7480b","world,-34.955387,-8.293907,868bbdcf-9005-36db-900a-35c16bf7480b,757693724",,,,,,,,,,
"alert-750793627/7396bad4-0aff-3cd6-8094-53007ff3afff","Recife","[]",0,"BR","alert-750793627/7396bad4-0aff-3cd6-8094-53007ff3afff",false,false,"{""x"":-34.930257,""y"":-8.075069}",2,0,0,0,1551859091884,5,10,2,false,0,"Av. João Cabral de Melo Neto","HAZARD_ON_SHOULDER_ANIMALS","HAZARD","7396bad4-0aff-3cd6-8094-53007ff3afff","world,-34.930257,-8.075069,7396bad4-0aff-3cd6-8094-53007ff3afff,750793627",,,,,,,,,,
"alert-739673643/15030033-7e9c-3cf2-88fc-d5460a7ce828","Recife","[{""reportBy"":"""",""reportMillis"":1551860422396,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551860683748,""isThumbsUp"":true}]",1,"BR","alert-739673643/15030033-7e9c-3cf2-88fc-d5460a7ce828",false,false,"{""x"":-34.887262,""y"":-8.073616}",253,0,0,2,1551859303912,7,10,1,false,0,"R. Imperial","POLICE_VISIBLE","POLICE","15030033-7e9c-3cf2-88fc-d5460a7ce828","world,-34.887262,-8.073616,15030033-7e9c-3cf2-88fc-d5460a7ce828,739673643",2,,,,,,,,,
"alert-746853709/21fde236-dccd-3aed-963e-22c0210d4fcd","Jaboatão dos Guararapes","[]",0,"BR","alert-746853709/21fde236-dccd-3aed-963e-22c0210d4fcd",false,false,"{""x"":-34.914786,""y"":-8.148469}",292,0,0,0,1551860240843,5,5,1,false,0,"Av. Armindo Moura","HAZARD_WEATHER_FLOOD","HAZARD","21fde236-dccd-3aed-963e-22c0210d4fcd","world,-34.914786,-8.148469,21fde236-dccd-3aed-963e-22c0210d4fcd,746853709",2,"Jerfsson",,,,,,,,
"alert-750353707/fc4f903b-1b48-39f6-803e-081854d6e775","Jaboatão dos Guararapes","[]",0,"BR","alert-750353707/fc4f903b-1b48-39f6-803e-081854d6e775",false,false,"{""x"":-34.91416,""y"":-8.149032}",21,0,0,0,1551860198167,5,5,1,false,0,"R. Maria de Souza","HAZARD_WEATHER_FLOOD","HAZARD","fc4f903b-1b48-39f6-803e-081854d6e775","world,-34.91416,-8.149032,fc4f903b-1b48-39f6-803e-081854d6e775,750353707",2,"Jerfsson",,,,,,,,
"alert-747093649/b6e9136d-9110-3d1e-9f73-d760b2b63103","Recife","[{""reportBy"":"""",""reportMillis"":1551860279095,""isThumbsUp"":false}]",0,"BR","alert-747093649/b6e9136d-9110-3d1e-9f73-d760b2b63103",false,false,"{""x"":-34.936848,""y"":-8.09618}",91,1,0,0,1551860232447,6,34,0,false,0,"R. Padre Lino","","POLICE","b6e9136d-9110-3d1e-9f73-d760b2b63103","world,-34.936848,-8.09618,b6e9136d-9110-3d1e-9f73-d760b2b63103,747093649",1,,,,,,,,,
"alert-746633709/ebbf589b-5d7d-3fa8-b225-0d36f5632aca","Recife","[]",0,"BR","alert-746633709/ebbf589b-5d7d-3fa8-b225-0d36f5632aca",false,false,"{""x"":-34.948818,""y"":-8.115447}",165,0,0,0,1551860436934,5,1,0,false,0,"R. Rio Gurupi","POLICE_VISIBLE","POLICE","ebbf589b-5d7d-3fa8-b225-0d36f5632aca","world,-34.948818,-8.115447,ebbf589b-5d7d-3fa8-b225-0d36f5632aca,746633709",1,,,,,,,,,
"alert-744513710/635119e8-30b0-35be-a529-47ffa2dc6c24","Recife","[]",0,"BR","alert-744513710/635119e8-30b0-35be-a529-47ffa2dc6c24",false,false,"{""x"":-34.948818,""y"":-8.115447}",165,0,0,0,1551860443375,5,1,0,false,0,"R. Rio Gurupi","","JAM","635119e8-30b0-35be-a529-47ffa2dc6c24","world,-34.948818,-8.115447,635119e8-30b0-35be-a529-47ffa2dc6c24,744513710",1,,,,,,,,,
"alert-740193683/3f5d562d-3e0d-3d36-b797-b77e3d2c2b82","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1551868251914,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551878527264,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551881240273,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551881986470,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551885993399,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551886881157,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551888253554,""isThumbsUp"":true},{""reportMillis"":1551890537861,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551895362164,""isThumbsUp"":true},{""reportBy"":""JoaoQueirooz"",""reportMillis"":1551896190113,""isThumbsUp"":true},{""reportMillis"":1551898883255,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551899108056,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551900934700,""isThumbsUp"":true},{""reportBy"":""Ricardo202306"",""reportMillis"":1551901395112,""isThumbsUp"":true},{""reportBy"":""Adbsilvajr"",""reportMillis"":1551904259278,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551908672885,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551910442889,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551912136279,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551912950693,""isThumbsUp"":true}]",5,"BR","alert-740193683/3f5d562d-3e0d-3d36-b797-b77e3d2c2b82",false,false,"{""x"":-34.921948,""y"":-8.191435}",190,0,0,19,1551861152601,10,10,2,false,0,"R. Antônio Ferreira Campos","HAZARD_ON_ROAD_POT_HOLE","HAZARD","3f5d562d-3e0d-3d36-b797-b77e3d2c2b82","world,-34.921948,-8.191435,3f5d562d-3e0d-3d36-b797-b77e3d2c2b82,740193683",1,,,,,,,,,
"alert-742413862/02ab86f0-ea1e-3dd5-adc2-67067e3bac3c","Recife","[]",0,"BR","alert-742413862/02ab86f0-ea1e-3dd5-adc2-67067e3bac3c",false,false,"{""x"":-34.87364,""y"":-8.050073}",312,0,0,0,1551861536480,5,50,1,false,0,"Ponte do Limoeiro","","POLICE","02ab86f0-ea1e-3dd5-adc2-67067e3bac3c","world,-34.87364,-8.050073,02ab86f0-ea1e-3dd5-adc2-67067e3bac3c,742413862",2,"MarcilioLol6",,,,,,,,
"alert-740033763/c35eddcf-52e1-3596-aa16-8d219c55de58","Recife","[{""reportBy"":"""",""reportMillis"":1551871269156,""isThumbsUp"":true},{""reportBy"":""AdeleOliveira"",""reportMillis"":1551871591362,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551873974450,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551876558694,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551876925072,""isThumbsUp"":true},{""reportBy"":""gesse2601"",""reportMillis"":1551878694454,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551880394264,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551880755959,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551883350716,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551886358741,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551889202755,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551889203380,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551891602431,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551891804627,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551892211194,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551893134364,""isThumbsUp"":true},{""reportMillis"":1551894348565,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551895443297,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551896258823,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551901361546,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551904413322,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551904921547,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551906686376,""isThumbsUp"":true},{""reportBy"":""LigeirinNinja"",""reportMillis"":1551908135190,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551908823821,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551910196249,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551911510209,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551912881526,""isThumbsUp"":true},{""reportBy"":""MaranhaoLila"",""reportMillis"":1551913588630,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551913744599,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551916500745,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551921988682,""isThumbsUp"":true},{""reportBy"":""Brunodrb69"",""reportMillis"":1551925183808,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551925681101,""isThumbsUp"":true}]",5,"BR","alert-740033763/c35eddcf-52e1-3596-aa16-8d219c55de58",false,false,"{""x"":-34.946522,""y"":-8.05512}",181,1,0,33,1551861849803,10,49,2,false,0,"Av. Visc. de São Leopoldo","HAZARD_ON_ROAD_POT_HOLE","HAZARD","c35eddcf-52e1-3596-aa16-8d219c55de58","world,-34.946522,-8.05512,c35eddcf-52e1-3596-aa16-8d219c55de58,740033763",2,"GeisonCarvalho",,,,,,,,
"alert-748353799/e3034f13-b17f-39fa-9a2b-f3bf3d18a02c","Jaboatão dos Guararapes","[{""reportBy"":"""",""reportMillis"":1551881235787,""isThumbsUp"":true},{""reportBy"":""MisterOlimpia"",""reportMillis"":1551923576040,""isThumbsUp"":true}]",1,"BR","alert-748353799/e3034f13-b17f-39fa-9a2b-f3bf3d18a02c",false,false,"{""x"":-34.922145,""y"":-8.193665}",177,0,0,2,1551862060754,7,9,2,false,0,"R. Antônio Ferreira Campos","HAZARD_ON_ROAD_POT_HOLE","HAZARD","e3034f13-b17f-39fa-9a2b-f3bf3d18a02c","world,-34.922145,-8.193665,e3034f13-b17f-39fa-9a2b-f3bf3d18a02c,748353799",1,,,,,,,,,
"alert-744913801/bfa9b41f-792e-34c3-889c-3e349aaf8468","Jaboatão dos Guararapes","[]",0,"BR","alert-744913801/bfa9b41f-792e-34c3-889c-3e349aaf8468",false,false,"{""x"":-34.921911,""y"":-8.196152}",166,0,0,0,1551862112247,5,9,2,false,0,"R. Antônio Ferreira Campos","HAZARD_ON_ROAD_POT_HOLE","HAZARD","bfa9b41f-792e-34c3-889c-3e349aaf8468","world,-34.921911,-8.196152,bfa9b41f-792e-34c3-889c-3e349aaf8468,744913801",1,,,,,,,,,
"alert-748333758/c0044051-f7b7-381e-bccf-4a05dcd60680","Recife","[]",0,"BR","alert-748333758/c0044051-f7b7-381e-bccf-4a05dcd60680",false,false,"{""x"":-34.918603,""y"":-8.142022}",107,0,0,0,1551862064611,5,24,2,false,0,"Túnel Felipe Camarão","HAZARD_WEATHER_FLOOD","HAZARD","c0044051-f7b7-381e-bccf-4a05dcd60680","world,-34.918603,-8.142022,c0044051-f7b7-381e-bccf-4a05dcd60680,748333758",2,"clei30",,,,,,,,
"alert-755313955/bfa14f5b-d5ac-36de-a6b8-85f508c9b41b","Recife","[{""reportBy"":"""",""reportMillis"":1551862392173,""isThumbsUp"":false}]",0,"BR","alert-755313955/bfa14f5b-d5ac-36de-a6b8-85f508c9b41b",false,false,"{""x"":-34.919442,""y"":-8.030196}",107,1,0,0,1551862391599,6,49,1,false,0,"Est. do Encanamento","","HAZARD","bfa14f5b-d5ac-36de-a6b8-85f508c9b41b","world,-34.919442,-8.030196,bfa14f5b-d5ac-36de-a6b8-85f508c9b41b,755313955",2,,,,,,,,,
"alert-758253874/e3837bc9-f7bf-3bee-b408-d82fe0391cce","Recife","[]",0,"BR","alert-758253874/e3837bc9-f7bf-3bee-b408-d82fe0391cce",false,false,"{""x"":-34.886843,""y"":-8.0972}",18,0,0,0,1551863246142,5,24,0,false,0,"R. Vila Teimosa","POLICE_VISIBLE","POLICE","e3837bc9-f7bf-3bee-b408-d82fe0391cce","world,-34.886843,-8.0972,e3837bc9-f7bf-3bee-b408-d82fe0391cce,758253874",1,,,,,,,,,
"alert-751793877/0c71252c-f3af-38f3-b16a-700302fbff2d","Recife","[]",0,"BR","alert-751793877/0c71252c-f3af-38f3-b16a-700302fbff2d",false,false,"{""x"":-34.886843,""y"":-8.0972}",18,0,0,0,1551863271967,5,24,0,false,0,"R. Vila Teimosa","JAM_MODERATE_TRAFFIC","JAM","0c71252c-f3af-38f3-b16a-700302fbff2d","world,-34.886843,-8.0972,0c71252c-f3af-38f3-b16a-700302fbff2d,751793877",1,,,,,,,,,
"alert-753433795/0adf742d-c0e4-35ab-afd1-37cd7e9e5a71","Recife","[]",0,"BR","alert-753433795/0adf742d-c0e4-35ab-afd1-37cd7e9e5a71",false,false,"{""x"":-34.892881,""y"":-8.048828}",37,0,0,0,1551863341386,5,8,2,false,0,"Av. Gov. Agamenon Magalhães - Pista Central","JAM_MODERATE_TRAFFIC","JAM","0adf742d-c0e4-35ab-afd1-37cd7e9e5a71","world,-34.892881,-8.048828,0adf742d-c0e4-35ab-afd1-37cd7e9e5a71,753433795",2,,,,,,,,,
"alert-742353842/44bb9bf0-997b-356e-93d5-95dbbb12814e","Recife","[{""reportBy"":"""",""reportMillis"":1551864292834,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551865566521,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551866750649,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551868543044,""isThumbsUp"":true},{""reportBy"":""coranzinho"",""reportMillis"":1551868991165,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551872353470,""isThumbsUp"":true}]",2,"BR","alert-742353842/44bb9bf0-997b-356e-93d5-95dbbb12814e",false,false,"{""x"":-34.909608,""y"":-8.046146}",161,0,0,6,1551863530984,10,10,1,false,0,"R. Real da Torre","HAZARD_ON_ROAD_POT_HOLE","HAZARD","44bb9bf0-997b-356e-93d5-95dbbb12814e","world,-34.909608,-8.046146,44bb9bf0-997b-356e-93d5-95dbbb12814e,742353842",2,,,,,,,,,
"alert-755333935/27ee8c46-f8ff-3033-98cd-cc71d37c35ee","Recife","[{""reportBy"":"""",""reportMillis"":1551866144111,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551866498172,""isThumbsUp"":true}]",1,"BR","alert-755333935/27ee8c46-f8ff-3033-98cd-cc71d37c35ee",false,false,"{""x"":-34.915858,""y"":-8.131251}",16,0,0,2,1551865006578,7,11,3,false,0,"R. Barão de Souza Leão","ACCIDENT_MINOR","ACCIDENT","27ee8c46-f8ff-3033-98cd-cc71d37c35ee","world,-34.915858,-8.131251,27ee8c46-f8ff-3033-98cd-cc71d37c35ee,755333935",2,"Mirava79",,,,,,,,
"alert-753954045/f6a71fa8-033c-3707-8ba6-b72c76510e5c","Recife","[]",0,"BR","alert-753954045/f6a71fa8-033c-3707-8ba6-b72c76510e5c",false,false,"{""x"":-34.921538,""y"":-7.999451}",235,0,0,0,1551865570363,5,1,0,false,0,"R. Dr. Antônio da Rosa Borges","","POLICE","f6a71fa8-033c-3707-8ba6-b72c76510e5c","world,-34.921538,-7.999451,f6a71fa8-033c-3707-8ba6-b72c76510e5c,753954045",1,,,,,,,,,
"alert-723393227/58338e85-357a-3a58-a8fe-78166d2ceb29","Olinda","[]",0,"BR","alert-723393227/58338e85-357a-3a58-a8fe-78166d2ceb29",false,false,"{""x"":-34.857773,""y"":-8.024891}",0,0,0,0,1551412006136,6,0,0,false,0,"Segunda Tv Santa Tereza","ROAD_CLOSED_EVENT","ROAD_CLOSED","58338e85-357a-3a58-a8fe-78166d2ceb29","world,-34.857773,-8.024891,58338e85-357a-3a58-a8fe-78166d2ceb29,723393227",,"hebermc","Carnaval Olinda",,,,,,,
"alert-741615349/a26f8f62-9b26-3116-b48f-ea99ed195135","Olinda","[]",0,"BR","alert-741615349/a26f8f62-9b26-3116-b48f-ea99ed195135",false,false,"{""x"":-34.858311,""y"":-8.024276}",0,0,0,0,1551711287975,6,0,0,false,0,"Segunda Tv Santa Tereza","ROAD_CLOSED_EVENT","ROAD_CLOSED","a26f8f62-9b26-3116-b48f-ea99ed195135","world,-34.858311,-8.024276,a26f8f62-9b26-3116-b48f-ea99ed195135,741615349",,"hebermc","Carnaval Olinda",,,,,,,
"alert-747395416/480ed398-7613-3130-ae6f-8b127b45dd9b","Olinda","[]",0,"BR","alert-747395416/480ed398-7613-3130-ae6f-8b127b45dd9b",false,false,"{""x"":-34.857582,""y"":-8.025193}",0,0,0,0,1551711289457,6,0,0,false,0,,"ROAD_CLOSED_EVENT","ROAD_CLOSED","480ed398-7613-3130-ae6f-8b127b45dd9b","world,-34.857582,-8.025193,480ed398-7613-3130-ae6f-8b127b45dd9b,747395416",,"hebermc","Carnaval Olinda",,,,,,,
"alert-714833293/c30faeed-3061-3b89-8e59-4b877fa8f7a2","Olinda","[]",0,"BR","alert-714833293/c30faeed-3061-3b89-8e59-4b877fa8f7a2",false,false,"{""x"":-34.858877,""y"":-8.024455}",0,0,0,0,1551412010006,6,0,0,false,0,"R. Nelcina Pereira da Silva","ROAD_CLOSED_EVENT","ROAD_CLOSED","c30faeed-3061-3b89-8e59-4b877fa8f7a2","world,-34.858877,-8.024455,c30faeed-3061-3b89-8e59-4b877fa8f7a2,714833293",,"hebermc","Carnaval Olinda",,,,,,,
"alert-746853919/80200274-aa2b-3b1a-84df-5ac8cc621048","Jaboatão dos Guararapes","[]",0,"BR","alert-746853919/80200274-aa2b-3b1a-84df-5ac8cc621048",false,false,"{""x"":-34.989307,""y"":-8.073178}",0,0,0,0,1551866083718,5,34,0,false,0,"R. Motorista Antônio Paulino de Lima","JAM_STAND_STILL_TRAFFIC","JAM","80200274-aa2b-3b1a-84df-5ac8cc621048","world,-34.989307,-8.073178,80200274-aa2b-3b1a-84df-5ac8cc621048,746853919",,,,,,,,,,
"alert-749653968/4dfee613-d74e-3fa1-af06-fbe2f5aca328","Recife","[]",0,"BR","alert-749653968/4dfee613-d74e-3fa1-af06-fbe2f5aca328",false,false,"{""x"":-34.935742,""y"":-8.101913}",91,0,0,0,1551866392564,5,34,0,false,0,"R. Cravina","","POLICE","4dfee613-d74e-3fa1-af06-fbe2f5aca328","world,-34.935742,-8.101913,4dfee613-d74e-3fa1-af06-fbe2f5aca328,749653968",1,,,,,,,,,
"alert-744053971/67371e59-9c08-3f6b-9b3a-e76479ce12b1","Recife","[{""reportBy"":"""",""reportMillis"":1551866430336,""isThumbsUp"":false}]",0,"BR","alert-744053971/67371e59-9c08-3f6b-9b3a-e76479ce12b1",false,false,"{""x"":-34.935767,""y"":-8.101912}",271,1,0,0,1551866417261,6,34,0,false,0,"R. Cravina","POLICE_HIDING","POLICE","67371e59-9c08-3f6b-9b3a-e76479ce12b1","world,-34.935767,-8.101912,67371e59-9c08-3f6b-9b3a-e76479ce12b1,744053971",1,,,,,,,,,
"alert-755733964/b986aec7-f244-3aea-a412-a6ddd8eade67","Recife","[]",0,"BR","alert-755733964/b986aec7-f244-3aea-a412-a6ddd8eade67",false,false,"{""x"":-34.913858,""y"":-8.067122}",200,0,0,0,1551866176442,5,50,0,false,0,"R. Ângelo Agostini","POLICE_VISIBLE","POLICE","b986aec7-f244-3aea-a412-a6ddd8eade67","world,-34.913858,-8.067122,b986aec7-f244-3aea-a412-a6ddd8eade67,755733964",1,,,,,,,,,
"alert-749853958/09f59286-756b-339e-ba97-f6c1d9af2a0b","Recife","[]",0,"BR","alert-749853958/09f59286-756b-339e-ba97-f6c1d9af2a0b",false,false,"{""x"":-34.934823,""y"":-8.043042}",120,0,0,0,1551866419442,5,1,2,false,0,"Av. Caxangá","HAZARD_ON_ROAD_CAR_STOPPED","HAZARD","09f59286-756b-339e-ba97-f6c1d9af2a0b","world,-34.934823,-8.043042,09f59286-756b-339e-ba97-f6c1d9af2a0b,749853958",2,,,,,,,,,
"alert-753753986/c4ce4adb-bcec-31fe-b163-33011d93b333","Recife","[]",0,"BR","alert-753753986/c4ce4adb-bcec-31fe-b163-33011d93b333",false,false,"{""x"":-34.93593,""y"":-8.10191}",349,0,0,0,1551866527017,5,34,0,false,0,"R. das Laranjeiras","POLICE_VISIBLE","POLICE","c4ce4adb-bcec-31fe-b163-33011d93b333","world,-34.93593,-8.10191,c4ce4adb-bcec-31fe-b163-33011d93b333,753753986",,,,,,,,,,
"alert-738058901/3d3afdcb-e4a4-32b3-b5f6-5686e382e2f0","Olinda","[]",0,"BR","alert-738058901/3d3afdcb-e4a4-32b3-b5f6-5686e382e2f0",false,false,"{""x"":-34.859288,""y"":-8.024126}",0,0,0,0,1551711380431,6,0,0,false,0,"R. Nelcina Pereira da Silva","ROAD_CLOSED_EVENT","ROAD_CLOSED","3d3afdcb-e4a4-32b3-b5f6-5686e382e2f0","world,-34.859288,-8.024126,3d3afdcb-e4a4-32b3-b5f6-5686e382e2f0,738058901",,"hebermc","Carnaval Olinda",,,,,,,
"alert-734699053/0322ce65-5b2a-3287-9686-964b03c49a81","Olinda","[]",0,"BR","alert-734699053/0322ce65-5b2a-3287-9686-964b03c49a81",false,false,"{""x"":-34.857306,""y"":-8.024389}",0,0,0,0,1551711384132,6,0,0,false,0,,"ROAD_CLOSED_EVENT","ROAD_CLOSED","0322ce65-5b2a-3287-9686-964b03c49a81","world,-34.857306,-8.024389,0322ce65-5b2a-3287-9686-964b03c49a81,734699053",,"hebermc","Carnaval Olinda",,,,,,,
"alert-750759134/b34aa1ff-3d37-3a05-b40c-08d15931fb8a","Olinda","[]",0,"BR","alert-750759134/b34aa1ff-3d37-3a05-b40c-08d15931fb8a",false,false,"{""x"":-34.859341,""y"":-8.025464}",0,0,0,0,1551711386341,6,0,0,false,0,"R. Monte Castelo","ROAD_CLOSED_EVENT","ROAD_CLOSED","b34aa1ff-3d37-3a05-b40c-08d15931fb8a","world,-34.859341,-8.025464,b34aa1ff-3d37-3a05-b40c-08d15931fb8a,750759134",,"hebermc","Carnaval Olinda",,,,,,,
"alert-743274241/67330a6f-b7f2-39ec-b31f-e41b75a0e437","Recife","[{""reportBy"":"""",""reportMillis"":1551868834448,""isThumbsUp"":true}]",0,"BR","alert-743274241/67330a6f-b7f2-39ec-b31f-e41b75a0e437",false,false,"{""x"":-34.902327,""y"":-8.022751}",312,0,0,1,1551868341914,6,34,0,false,0,"R. do Rio","","POLICE","67330a6f-b7f2-39ec-b31f-e41b75a0e437","world,-34.902327,-8.022751,67330a6f-b7f2-39ec-b31f-e41b75a0e437,743274241",1,,,,,,,,,
"alert-756654404/4a55f76e-d14c-3d3c-897c-a2e7f130a69e","Recife","[{""reportBy"":""MarianeDantasMeow"",""reportMillis"":1551869210122,""isThumbsUp"":true},{""reportMillis"":1551869641983,""isThumbsUp"":false},{""reportMillis"":1551869661850,""isThumbsUp"":true}]",1,"BR","alert-756654404/4a55f76e-d14c-3d3c-897c-a2e7f130a69e",false,false,"{""x"":-34.88489,""y"":-8.042734}",64,1,0,2,1551868325741,8,5,1,false,0,"Av. Gov. Agamenon Magalhães - Pista Central","POLICE_VISIBLE","POLICE","4a55f76e-d14c-3d3c-897c-a2e7f130a69e","world,-34.88489,-8.042734,4a55f76e-d14c-3d3c-897c-a2e7f130a69e,756654404",2,"Daitonaras",,,,,,,,
"alert-746714239/71ffaa61-fe1a-3580-9334-1f034a5165c1","Jaboatão dos Guararapes","[]",0,"BR","alert-746714239/71ffaa61-fe1a-3580-9334-1f034a5165c1",false,false,"{""x"":-34.918034,""y"":-8.15148}",307,0,0,0,1551868757544,5,34,0,false,0,"R. Consuelo Leandro Dutra","","ACCIDENT","71ffaa61-fe1a-3580-9334-1f034a5165c1","world,-34.918034,-8.15148,71ffaa61-fe1a-3580-9334-1f034a5165c1,746714239",1,,,,,,,,,
"alert-748674308/8c4cb2e2-9531-3c3c-978b-c5281a47a33d","Recife","[]",0,"BR","alert-748674308/8c4cb2e2-9531-3c3c-978b-c5281a47a33d",false,false,"{""x"":-34.9368,""y"":-8.096182}",91,0,0,0,1551868740571,5,34,0,false,0,"R. Padre Lino","POLICE_VISIBLE","POLICE","8c4cb2e2-9531-3c3c-978b-c5281a47a33d","world,-34.9368,-8.096182,8c4cb2e2-9531-3c3c-978b-c5281a47a33d,748674308",1,,,,,,,,,
