"_id","comments","confidence","country","id","inscale","isJamUnifiedAlert","location","magvar","nComments","nImages","nThumbsUp","nearBy","provider","providerId","pubMillis","reliability","reportBy","reportDescription","reportMood","reportRating","showFacebookPic","speed","subtype","type","uuid","wazeData","city","roadType","street","imageId","imageUrl","additionalInfo","reportByActiveGroupIcon","reportByActiveGroupName"
"alert-692601369/d50f4a16-5e3b-3bbe-8b45-803a4902a40b","[]",0,"BR","alert-692601369/d50f4a16-5e3b-3bbe-8b45-803a4902a40b",false,false,"{""x"":-34.866087,""y"":-8.018248}",0,0,0,0,,,,1551049167364,5,,,34,0,false,0,"POLICE_HIDING","POLICE","d50f4a16-5e3b-3bbe-8b45-803a4902a40b","world,-34.866087,-8.018248,d50f4a16-5e3b-3bbe-8b45-803a4902a40b,692601369",,,,,,,,
"alert-691261390/f9199f91-58a9-3db6-83f6-44be6cd6bfa1","[]",0,"BR","alert-691261390/f9199f91-58a9-3db6-83f6-44be6cd6bfa1",false,false,"{""x"":-34.866072,""y"":-8.018268}",0,0,0,0,,,,1551049248127,5,,,34,0,false,0,"POLICE_VISIBLE","POLICE","f9199f91-58a9-3db6-83f6-44be6cd6bfa1","world,-34.866072,-8.018268,f9199f91-58a9-3db6-83f6-44be6cd6bfa1,691261390",,,,,,,,
"alert-687481602/da03a515-7dff-345b-8895-73d51e61b5cb","[{""reportBy"":"""",""reportMillis"":1551050323664,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551051862147,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551055421513,""isThumbsUp"":true}]",1,"BR","alert-687481602/da03a515-7dff-345b-8895-73d51e61b5cb",false,false,"{""x"":-34.847219,""y"":-8.005483}",30,0,0,3,,,,1551049373975,8,"hguedes82",,10,3,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","da03a515-7dff-345b-8895-73d51e61b5cb","world,-34.847219,-8.005483,da03a515-7dff-345b-8895-73d51e61b5cb,687481602","Olinda",2,"Est. do Bonsucesso",,,,,
"alert-691001311/089016db-ded2-3fba-8a69-0a318b4c7fd1","[{""reportMillis"":1551049536064,""isThumbsUp"":false}]",0,"BR","alert-691001311/089016db-ded2-3fba-8a69-0a318b4c7fd1",false,false,"{""x"":-34.921876,""y"":-8.15724}",24,1,0,0,,,,1551049518313,6,,,10,1,false,0,"POLICE_VISIBLE","POLICE","089016db-ded2-3fba-8a69-0a318b4c7fd1","world,-34.921876,-8.15724,089016db-ded2-3fba-8a69-0a318b4c7fd1,691001311","Jaboatão dos Guararapes",1,"Av. Alm. José Dias Fernandes",,,,,
"alert-703901454/beb6872f-aa97-303e-8966-53f5c28c15a2","[{""reportBy"":"""",""reportMillis"":1551051641193,""isThumbsUp"":true},{""reportBy"":""EltonRamos89"",""reportMillis"":1551055194285,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551058715063,""isThumbsUp"":true}]",1,"BR","alert-703901454/beb6872f-aa97-303e-8966-53f5c28c15a2",false,false,"{""x"":-34.91499,""y"":-8.148392}",110,0,0,3,,,,1551049413103,8,"LeandroSantosDantas",,8,2,false,0,"HAZARD_ON_ROAD_POT_HOLE","HAZARD","beb6872f-aa97-303e-8966-53f5c28c15a2","world,-34.91499,-8.148392,beb6872f-aa97-303e-8966-53f5c28c15a2,703901454","Jaboatão dos Guararapes",2,"Av. Armindo Moura",,,,,
"alert-694141739/97a6c566-10f7-309a-8693-a02772c7794b","[{""reportBy"":"""",""reportMillis"":1551049928639,""isThumbsUp"":true},{""reportBy"":""lilifribeiro"",""reportMillis"":1551050235317,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551050278222,""isThumbsUp"":true}]",1,"BR","alert-694141739/97a6c566-10f7-309a-8693-a02772c7794b",false,false,"{""x"":-34.918323,""y"":-8.142109}",107,0,0,3,,,,1551049432524,8,,,5,2,false,0,"HAZARD_WEATHER_FLOOD","HAZARD","97a6c566-10f7-309a-8693-a02772c7794b","world,-34.918323,-8.142109,97a6c566-10f7-309a-8693-a02772c7794b,694141739","Recife",2,"Túnel Felipe Camarão",,,,,
"alert-699601235/d3f0ffbb-13ab-3730-9ea5-960841b311f9","[{""reportBy"":"""",""reportMillis"":1551049808674,""isThumbsUp"":true},{""reportBy"":""ThiagoGamaFernandes"",""reportMillis"":1551049886746,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551050302389,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551050725689,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551051430598,""isThumbsUp"":true}]",1,"BR","alert-699601235/d3f0ffbb-13ab-3730-9ea5-960841b311f9",false,false,"{""x"":-34.899139,""y"":-8.077498}",253,0,0,5,,,,1551049621216,10,,,34,0,false,0,"","POLICE","d3f0ffbb-13ab-3730-9ea5-960841b311f9","world,-34.899139,-8.077498,d3f0ffbb-13ab-3730-9ea5-960841b311f9,699601235","Recife",2,"R. Imperial",,,,,
"alert-685801733/a0e9921f-35df-3096-8a9f-535acbc8cd45","[{""reportBy"":"""",""reportMillis"":1551049788868,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551050578846,""isThumbsUp"":false},{""reportMillis"":1551050892588,""isThumbsUp"":false}]",1,"BR","alert-685801733/a0e9921f-35df-3096-8a9f-535acbc8cd45",false,false,"{""x"":-34.920608,""y"":-8.061647}",283,2,0,1,,,,1551049612180,8,"rsilvabr22",,1,2,false,0,"JAM_HEAVY_TRAFFIC","JAM","a0e9921f-35df-3096-8a9f-535acbc8cd45","world,-34.920608,-8.061647,a0e9921f-35df-3096-8a9f-535acbc8cd45,685801733","Recife",2,"Av. Eng. Abdias de Carvalho",,,,,
"alert-687519073/4ed93d6d-2b4d-3530-a62d-f7e8b63b0251","[]",0,"BR","alert-687519073/4ed93d6d-2b4d-3530-a62d-f7e8b63b0251",false,false,"{""x"":-34.927583,""y"":-8.046785}",300,0,0,0,,,,1551049484592,5,,,5,2,false,0,"JAM_HEAVY_TRAFFIC","JAM","4ed93d6d-2b4d-3530-a62d-f7e8b63b0251","world,-34.927583,-8.046785,4ed93d6d-2b4d-3530-a62d-f7e8b63b0251,687519073","Recife",2,"Av. Caxangá",,,,,
"alert-695379078/148fdf5a-fc25-3abd-a396-3d79bacf1785","[]",0,"BR","alert-695379078/148fdf5a-fc25-3abd-a396-3d79bacf1785",false,false,"{""x"":-34.930179,""y"":-8.045342}",300,0,0,0,,,,1551049526726,5,,,5,2,false,0,"JAM_MODERATE_TRAFFIC","JAM","148fdf5a-fc25-3abd-a396-3d79bacf1785","world,-34.930179,-8.045342,148fdf5a-fc25-3abd-a396-3d79bacf1785,695379078","Recife",,"Av. Caxangá",,,,,
"alert-688581782/5ae144c9-fcf7-3f68-8d43-ce02e16d0b4c","[{""reportBy"":""LoganRR"",""reportMillis"":1551049722413,""isThumbsUp"":false}]",0,"BR","alert-688581782/5ae144c9-fcf7-3f68-8d43-ce02e16d0b4c",false,false,"{""x"":-34.899069,""y"":-8.051642}",29,1,0,0,,,,1551049408662,6,"LoganRR",,51,3,false,0,"JAM_STAND_STILL_TRAFFIC","JAM","5ae144c9-fcf7-3f68-8d43-ce02e16d0b4c","world,-34.899069,-8.051642,5ae144c9-fcf7-3f68-8d43-ce02e16d0b4c,688581782","Recife",2,"R. das Creoulas",,,,,
"alert-697841167/08a44522-f2d8-3921-9300-e924de216161","[{""reportBy"":""FelipeInacio"",""reportMillis"":1551051000284,""isThumbsUp"":true}]",0,"BR","alert-697841167/08a44522-f2d8-3921-9300-e924de216161",false,false,"{""x"":-34.899143,""y"":-8.051774}",27,0,0,1,,,,1551049619978,6,,,1,1,false,0,"JAM_STAND_STILL_TRAFFIC","JAM","08a44522-f2d8-3921-9300-e924de216161","world,-34.899143,-8.051774,08a44522-f2d8-3921-9300-e924de216161,697841167","Recife",2,"R. das Creoulas",,,,,
"alert-690701470/ad7269bb-ca44-3390-b0b1-91161c61bcda","[{""reportBy"":"""",""reportMillis"":1551049509728,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551049950359,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551050427686,""isThumbsUp"":true}]",0,"BR","alert-690701470/ad7269bb-ca44-3390-b0b1-91161c61bcda",false,false,"{""x"":-34.939572,""y"":-8.020423}",118,0,0,3,,,,1551049437719,10,,,10,0,false,0,"","POLICE","ad7269bb-ca44-3390-b0b1-91161c61bcda","world,-34.939572,-8.020423,ad7269bb-ca44-3390-b0b1-91161c61bcda,690701470","Recife",2,"R. Dois Irmãos",,,,,
"alert-694401149/cbdcf107-47c1-3d59-bc2e-45e5574e8f97","[{""reportBy"":"""",""reportMillis"":1551049630237,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551049926649,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551050025455,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551050668223,""isThumbsUp"":true}]",2,"BR","alert-694401149/cbdcf107-47c1-3d59-bc2e-45e5574e8f97",false,false,"{""x"":-34.901599,""y"":-8.038967}",141,0,0,4,,,,1551049533080,9,,,34,0,false,0,"","POLICE","cbdcf107-47c1-3d59-bc2e-45e5574e8f97","world,-34.901599,-8.038967,cbdcf107-47c1-3d59-bc2e-45e5574e8f97,694401149","Recife",2,"R. do Futuro",,,,,
"alert-687621333/f1560b6b-18bb-3253-a7f3-0d8ec0fc5759","[{""reportBy"":"""",""reportMillis"":1551049929708,""isThumbsUp"":true}]",0,"BR","alert-687621333/f1560b6b-18bb-3253-a7f3-0d8ec0fc5759",false,false,"{""x"":-34.89794,""y"":-8.041907}",337,0,0,1,,,,1551049573510,6,,,24,2,false,0,"JAM_HEAVY_TRAFFIC","JAM","f1560b6b-18bb-3253-a7f3-0d8ec0fc5759","world,-34.89794,-8.041907,f1560b6b-18bb-3253-a7f3-0d8ec0fc5759,687621333","Recife",2,"Av. Cons. Rosa e Silva",,,,,
"alert-686981533/2a4d4fc6-8d8a-37cf-8de1-7196332b6799","[{""reportBy"":"""",""reportMillis"":1551049874998,""isThumbsUp"":true}]",0,"BR","alert-686981533/2a4d4fc6-8d8a-37cf-8de1-7196332b6799",false,false,"{""x"":-34.869636,""y"":-8.057298}",0,0,0,1,,,,1551049459825,6,,,1,1,false,0,"JAM_STAND_STILL_TRAFFIC","JAM","2a4d4fc6-8d8a-37cf-8de1-7196332b6799","world,-34.869636,-8.057298,2a4d4fc6-8d8a-37cf-8de1-7196332b6799,686981533","Recife",2,"Av. Militar",,,,,
"alert-702721694/0692be40-4dc1-3147-abe2-b6063df490ba","[{""reportBy"":""FelipeInacio"",""reportMillis"":1551050266586,""isThumbsUp"":true}]",0,"BR","alert-702721694/0692be40-4dc1-3147-abe2-b6063df490ba",false,false,"{""x"":-34.879192,""y"":-8.03882}",157,0,0,1,,,,1551049447905,6,,,50,2,false,0,"","POLICE","0692be40-4dc1-3147-abe2-b6063df490ba","world,-34.879192,-8.03882,0692be40-4dc1-3147-abe2-b6063df490ba,702721694","Recife",2,"R. Odorico Mendes",,,,,
"alert-686958793/f32f5ade-05ff-308d-8526-73aa3c48fe92","[]",0,"BR","alert-686958793/f32f5ade-05ff-308d-8526-73aa3c48fe92",false,false,"{""x"":-34.921266,""y"":-8.198985}",166,0,0,0,,,,1551049818891,6,,,34,0,false,0,"","POLICE","f32f5ade-05ff-308d-8526-73aa3c48fe92","world,-34.921266,-8.198985,f32f5ade-05ff-308d-8526-73aa3c48fe92,686958793","Jaboatão dos Guararapes",,"Av. Manolo Cortizo",,,,,
"alert-687401873/4b22b7a5-0330-3a86-807f-9523579d1de6","[{""reportBy"":"""",""reportMillis"":1551050081378,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551050426543,""isThumbsUp"":true}]",1,"BR","alert-687401873/4b22b7a5-0330-3a86-807f-9523579d1de6",false,false,"{""x"":-34.90873,""y"":-8.135726}",137,0,0,2,,,,1551049755998,7,,,50,1,false,0,"","HAZARD","4b22b7a5-0330-3a86-807f-9523579d1de6","world,-34.90873,-8.135726,4b22b7a5-0330-3a86-807f-9523579d1de6,687401873","Recife",2,"R. Rio Azul",,,,,
"alert-703401514/8e2d1472-742d-3bba-a115-01bbc7df0abb","[]",0,"BR","alert-703401514/8e2d1472-742d-3bba-a115-01bbc7df0abb",false,false,"{""x"":-34.920232,""y"":-8.056462}",192,0,0,0,,,,1551048996842,5,"srmq",,24,3,false,0,"ROAD_CLOSED_EVENT","ROAD_CLOSED","8e2d1472-742d-3bba-a115-01bbc7df0abb","world,-34.920232,-8.056462,8e2d1472-742d-3bba-a115-01bbc7df0abb,703401514","Recife",2,"R. Gomes Taborda",,,,,
"alert-694221868/03ed1879-0b1f-39ea-8773-08058ca9db87","[]",0,"BR","alert-694221868/03ed1879-0b1f-39ea-8773-08058ca9db87",false,false,"{""x"":-34.920232,""y"":-8.056462}",256,0,0,0,,,,1551049933493,5,,,1,2,false,0,"ROAD_CLOSED_EVENT","ROAD_CLOSED","03ed1879-0b1f-39ea-8773-08058ca9db87","world,-34.920232,-8.056462,03ed1879-0b1f-39ea-8773-08058ca9db87,694221868","Recife",2,"R. Gomes Taborda",,,,,
"alert-703841514/aeaa1aa0-0907-32d8-bbc2-086d3835a50d","[]",0,"BR","alert-703841514/aeaa1aa0-0907-32d8-bbc2-086d3835a50d",false,false,"{""x"":-34.911097,""y"":-8.050016}",0,0,0,0,,,,1551049693299,6,,,34,0,false,0,"","POLICE","aeaa1aa0-0907-32d8-bbc2-086d3835a50d","world,-34.911097,-8.050016,aeaa1aa0-0907-32d8-bbc2-086d3835a50d,703841514",,,,,,,,
"alert-696421257/b6fb7a6e-a4ec-3f16-bb8d-b30c678bfe84","[{""reportBy"":"""",""reportMillis"":1551049945733,""isThumbsUp"":true},{""reportBy"":""LaseCristineNinja"",""reportMillis"":1551050263527,""text"":""nada. "",""isThumbsUp"":false}]",1,"BR","alert-696421257/b6fb7a6e-a4ec-3f16-bb8d-b30c678bfe84",false,false,"{""x"":-34.937295,""y"":-8.009115}",99,1,0,1,,,,1551049917935,7,,,34,0,false,0,"","POLICE","b6fb7a6e-a4ec-3f16-bb8d-b30c678bfe84","world,-34.937295,-8.009115,b6fb7a6e-a4ec-3f16-bb8d-b30c678bfe84,696421257","Recife",2,,,,,,
"alert-697221337/ca9802b1-1d5c-34f9-94e3-9e78112d47df","[]",0,"BR","alert-697221337/ca9802b1-1d5c-34f9-94e3-9e78112d47df",false,false,"{""x"":-34.926317,""y"":-8.02052}",138,0,0,0,,,,1551049957740,5,,,10,1,false,0,"JAM_STAND_STILL_TRAFFIC","JAM","ca9802b1-1d5c-34f9-94e3-9e78112d47df","world,-34.926317,-8.02052,ca9802b1-1d5c-34f9-94e3-9e78112d47df,697221337","Recife",2,"Av. Dr. Eurico Chaves",,,,,
"alert-689338702/f10da010-e892-352c-9dc1-459d2b3c7284","[]",0,"BR","alert-689338702/f10da010-e892-352c-9dc1-459d2b3c7284",false,false,"{""x"":-34.898606,""y"":-8.040643}",332,0,0,0,,,,1551049716601,5,,,24,1,false,0,"JAM_HEAVY_TRAFFIC","JAM","f10da010-e892-352c-9dc1-459d2b3c7284","world,-34.898606,-8.040643,f10da010-e892-352c-9dc1-459d2b3c7284,689338702","Recife",2,"Av. Cons. Rosa e Silva",,,,,
"alert-694321308/dc898536-0b9a-3d53-9600-e1f30e379b14","[]",0,"BR","alert-694321308/dc898536-0b9a-3d53-9600-e1f30e379b14",false,false,"{""x"":-34.898781,""y"":-8.040388}",326,0,0,0,,,,1551049863933,5,,,21,1,false,0,"JAM_MODERATE_TRAFFIC","JAM","dc898536-0b9a-3d53-9600-e1f30e379b14","world,-34.898781,-8.040388,dc898536-0b9a-3d53-9600-e1f30e379b14,694321308","Recife",2,"Av. Cons. Rosa e Silva",,,,,
"alert-703061274/3284fa46-a9f7-3678-a927-e9d037089064","[{""reportBy"":"""",""reportMillis"":1551051570255,""isThumbsUp"":true},{""reportBy"":""peco007"",""reportMillis"":1551051828529,""text"":""nada"",""isThumbsUp"":false},{""reportMillis"":1551052337984,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551053035841,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551053613170,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551053979741,""isThumbsUp"":true}]",1,"BR","alert-703061274/3284fa46-a9f7-3678-a927-e9d037089064",false,false,"{""x"":-34.933476,""y"":-8.012002}",112,1,0,5,,,,1551049966550,10,,,34,0,false,0,"","POLICE","3284fa46-a9f7-3678-a927-e9d037089064","world,-34.933476,-8.012002,3284fa46-a9f7-3678-a927-e9d037089064,703061274","Recife",2,"Av. Norte Miguel Arraes de Alencar",,,,,
"alert-701247306/4d5ab987-af03-3aec-8708-deac25a77c4e","[{""reportBy"":"""",""reportMillis"":1551050967764,""isThumbsUp"":true}]",0,"BR","alert-701247306/4d5ab987-af03-3aec-8708-deac25a77c4e",false,false,"{""x"":-34.870047,""y"":-8.034838}",221,0,0,1,,,,1551049728079,6,,,10,1,false,0,"JAM_HEAVY_TRAFFIC","JAM","4d5ab987-af03-3aec-8708-deac25a77c4e","world,-34.870047,-8.034838,4d5ab987-af03-3aec-8708-deac25a77c4e,701247306","Olinda",2,"Avenida Gov. Agamenon Magalhães",,,,,
"alert-704787314/674917ed-d222-321b-9e71-628ed706e060","[{""reportBy"":""JeimesonLuna"",""reportMillis"":1551050127015,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551051380518,""text"":""Alguém saber informar se e blitz "",""isThumbsUp"":false}]",1,"BR","alert-704787314/674917ed-d222-321b-9e71-628ed706e060",false,false,"{""x"":-34.880827,""y"":-8.040435}",246,1,0,1,,,,1551049925291,7,,,10,1,false,0,"POLICE_VISIBLE","POLICE","674917ed-d222-321b-9e71-628ed706e060","world,-34.880827,-8.040435,674917ed-d222-321b-9e71-628ed706e060,704787314","Recife",,"Av. Gov. Agamenon Magalhães - Pista Central",,,,,
"alert-686721813/0e4ae9a5-1f5a-3930-b95c-5d3c8c6e31fb","[]",0,"BR","alert-686721813/0e4ae9a5-1f5a-3930-b95c-5d3c8c6e31fb",false,false,"{""x"":-35.02276,""y"":-8.114888}",171,0,0,0,,,,1551050252683,5,,,10,2,false,0,"JAM_HEAVY_TRAFFIC","JAM","0e4ae9a5-1f5a-3930-b95c-5d3c8c6e31fb","world,-35.02276,-8.114888,0e4ae9a5-1f5a-3930-b95c-5d3c8c6e31fb,686721813","Jaboatão dos Guararapes",2,"R. Boa Esperança",,,,,
"alert-701061905/d9f377f2-92cc-3b8f-ba12-25e1f442e1be","[{""reportMillis"":1551051457810,""isThumbsUp"":false},{""reportMillis"":1551051466982,""isThumbsUp"":false},{""reportMillis"":1551051473615,""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551051738985,""isThumbsUp"":true}]",2,"BR","alert-701061905/d9f377f2-92cc-3b8f-ba12-25e1f442e1be",false,false,"{""x"":-34.916771,""y"":-8.170511}",206,3,0,1,,,,1551050272977,9,,,1,0,false,0,"JAM_HEAVY_TRAFFIC","JAM","d9f377f2-92cc-3b8f-ba12-25e1f442e1be","world,-34.916771,-8.170511,d9f377f2-92cc-3b8f-ba12-25e1f442e1be,701061905","Jaboatão dos Guararapes",2,"Av. Ayrton Senna - Pista Leste",,,,,
"alert-699601425/fd267eb8-aceb-393a-b95e-6d9fb07c8f70","[{""reportBy"":"""",""reportMillis"":1551050492961,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551050892371,""isThumbsUp"":true}]",0,"BR","alert-699601425/fd267eb8-aceb-393a-b95e-6d9fb07c8f70",false,false,"{""x"":-34.916648,""y"":-8.080744}",89,0,0,2,,,,1551050228209,8,,,34,0,false,0,"POLICE_VISIBLE","POLICE","fd267eb8-aceb-393a-b95e-6d9fb07c8f70","world,-34.916648,-8.080744,fd267eb8-aceb-393a-b95e-6d9fb07c8f70,699601425","Recife",2,"R. São Miguel",,,,,
"alert-704261904/badc60c8-256f-3e0c-ba98-d34c46bf918c","[{""reportBy"":"""",""reportMillis"":1551050029718,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551050398502,""isThumbsUp"":true},{""reportMillis"":1551050475680,""isThumbsUp"":true},{""reportBy"":""doidcool"",""reportMillis"":1551050611667,""text"":""???"",""isThumbsUp"":false},{""reportMillis"":1551051005281,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551051101073,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551051168985,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551051180940,""text"":""tem nada"",""isThumbsUp"":false},{""reportBy"":"""",""reportMillis"":1551051578969,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551051992083,""isThumbsUp"":true}]",3,"BR","alert-704261904/badc60c8-256f-3e0c-ba98-d34c46bf918c",false,false,"{""x"":-34.898607,""y"":-8.078104}",71,2,0,8,,,,1551049994760,10,,,5,2,false,0,"POLICE_VISIBLE","POLICE","badc60c8-256f-3e0c-ba98-d34c46bf918c","world,-34.898607,-8.078104,badc60c8-256f-3e0c-ba98-d34c46bf918c,704261904","Recife",2,"Av. Sul",,,,,
"alert-688181542/da072dc1-81e6-3b49-afed-9e374b409c9c","[]",0,"BR","alert-688181542/da072dc1-81e6-3b49-afed-9e374b409c9c",false,false,"{""x"":-34.907183,""y"":-8.024244}",301,0,0,0,,,,1551050077050,5,,,1,1,false,0,"JAM_STAND_STILL_TRAFFIC","JAM","da072dc1-81e6-3b49-afed-9e374b409c9c","world,-34.907183,-8.024244,da072dc1-81e6-3b49-afed-9e374b409c9c,688181542","Recife",1,"R. Monte Horeb",,,,,
"alert-688181562/b8c916bd-aa81-3cd2-ba99-442f28c2d63e","[{""reportBy"":"""",""reportMillis"":1551050139958,""isThumbsUp"":false}]",0,"BR","alert-688181562/b8c916bd-aa81-3cd2-ba99-442f28c2d63e",false,false,"{""x"":-34.907624,""y"":-8.023884}",11,1,0,0,,,,1551050127328,6,,,1,1,false,0,"JAM_HEAVY_TRAFFIC","JAM","b8c916bd-aa81-3cd2-ba99-442f28c2d63e","world,-34.907624,-8.023884,b8c916bd-aa81-3cd2-ba99-442f28c2d63e,688181562","Recife",1,"R. Horácio Silva",,,,,
"alert-694961568/a400894d-3c03-3aca-b5b7-84f5b2ec9a88","[{""reportBy"":"""",""reportMillis"":1551050188519,""isThumbsUp"":false}]",0,"BR","alert-694961568/a400894d-3c03-3aca-b5b7-84f5b2ec9a88",false,false,"{""x"":-34.907433,""y"":-8.023129}",20,1,0,0,,,,1551050165234,6,,,1,1,false,0,"JAM_HEAVY_TRAFFIC","JAM","a400894d-3c03-3aca-b5b7-84f5b2ec9a88","world,-34.907433,-8.023129,a400894d-3c03-3aca-b5b7-84f5b2ec9a88,694961568","Recife",1,"R. Horácio Silva",,,,,
"alert-693201589/78011e05-eb2a-37db-8ba6-dd682e307613","[]",0,"BR","alert-693201589/78011e05-eb2a-37db-8ba6-dd682e307613",false,false,"{""x"":-34.907179,""y"":-8.02251}",29,0,0,0,,,,1551050215086,5,,,1,1,false,0,"JAM_MODERATE_TRAFFIC","JAM","78011e05-eb2a-37db-8ba6-dd682e307613","world,-34.907179,-8.02251,78011e05-eb2a-37db-8ba6-dd682e307613,693201589","Recife",1,"R. Horácio Silva",,,,,
"alert-690361681/b2a7ba15-23b9-378e-b11b-8bae72e5a610","[{""reportBy"":"""",""reportMillis"":1551050913689,""isThumbsUp"":true},{""reportBy"":""triploxgamer"",""reportMillis"":1551051358968,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551053193316,""isThumbsUp"":true}]",1,"BR","alert-690361681/b2a7ba15-23b9-378e-b11b-8bae72e5a610",false,false,"{""x"":-34.935052,""y"":-8.010717}",318,0,0,3,,,,1551050041580,8,,,8,2,false,0,"HAZARD_ON_ROAD_CONSTRUCTION","HAZARD","b2a7ba15-23b9-378e-b11b-8bae72e5a610","world,-34.935052,-8.010717,b2a7ba15-23b9-378e-b11b-8bae72e5a610,690361681","Recife",2,"Av. Norte Miguel Arraes de Alencar",,,,,
"alert-701181615/8a676b55-d310-3090-9205-6602b5140be7","[]",0,"BR","alert-701181615/8a676b55-d310-3090-9205-6602b5140be7",false,false,"{""x"":-34.873888,""y"":-8.029812}",0,0,0,0,,,,1551050013278,5,,,34,0,false,0,"POLICE_VISIBLE","POLICE","8a676b55-d310-3090-9205-6602b5140be7","world,-34.873888,-8.029812,8a676b55-d310-3090-9205-6602b5140be7,701181615",,,,,,,,
"alert-701461965/f54e72b4-5eaf-3dd2-b661-0e1133c99108","[{""reportBy"":"""",""reportMillis"":1551050234026,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551050309820,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551050385158,""isThumbsUp"":true},{""reportBy"":""RaToLoCo1985"",""reportMillis"":1551050494713,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551050949375,""isThumbsUp"":true},{""reportBy"":""LeandroVianaCool1"",""reportMillis"":1551051036879,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551051038581,""isThumbsUp"":true},{""reportBy"":""IvsonGomesTorres"",""reportMillis"":1551051167489,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551051201266,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551051277108,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551051363954,""isThumbsUp"":true},{""reportBy"":""lekaguedes17"",""reportMillis"":1551051767461,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551052085810,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551052086424,""isThumbsUp"":true},{""reportBy"":""AndrDAlbuquerque"",""reportMillis"":1551052096254,""isThumbsUp"":true},{""reportBy"":"""",""reportMillis"":1551052148256,""isThumbsUp"":true}]",5,"BR","alert-701461965/f54e72b4-5eaf-3dd2-b661-0e1133c99108",false,false,"{""x"":-34.869736,""y"":-8.034484}",221,0,0,16,,,,1551050155477,10,,,24,2,false,0,"POLICE_VISIBLE","POLICE","f54e72b4-5eaf-3dd2-b661-0e1133c99108","world,-34.869736,-8.034484,f54e72b4-5eaf-3dd2-b661-0e1133c99108,701461965","Olinda",2,"Avenida Gov. Agamenon Magalhães",,,,,
"alert-694118839/5d5dddf7-3342-3600-9323-775ad982e63b","[]",0,"BR","alert-694118839/5d5dddf7-3342-3600-9323-775ad982e63b",false,false,"{""x"":-34.925467,""y"":-8.216082}",24,0,0,0,,,,1551050498982,6,,,34,0,false,0,"","POLICE","5d5dddf7-3342-3600-9323-775ad982e63b","world,-34.925467,-8.216082,5d5dddf7-3342-3600-9323-775ad982e63b,694118839","Jaboatão dos Guararapes",2,"Av. Ulisses Montarroyos",,,,,
"alert-701321495/b020146c-6284-3779-bfe7-84b8db9947f3","[]",0,"BR","alert-701321495/b020146c-6284-3779-bfe7-84b8db9947f3",false,false,"{""x"":-34.999877,""y"":-8.076471}",115,0,0,0,,,,1551050313268,5,,,49,2,false,0,"JAM_STAND_STILL_TRAFFIC","JAM","b020146c-6284-3779-bfe7-84b8db9947f3","world,-34.999877,-8.076471,b020146c-6284-3779-bfe7-84b8db9947f3,701321495","Jaboatão dos Guararapes",2,"Av. Dolores Duran",,,,,
