route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
221,1,4019874,Praça Rui Barbosa,,1,,2121
221,1,4019875,Dom Ático,,0,,2120
221,1,4019876,Praça Rui Barbosa,,1,,2121
221,1,4019877,Dom Ático,,0,,2120
221,1,4019878,Praça Rui Barbosa,,1,,2121
221,1,4019879,Dom Ático,,0,,2120
221,1,4019880,Praça Rui Barbosa,,1,,2121
221,1,4019881,Dom Ático,,0,,2120
221,1,4019882,Praça Rui Barbosa,,1,,2121
221,1,4019883,Dom Ático,,0,,2120
221,1,4019884,Praça Rui Barbosa,,1,,2121
221,1,4019885,Praça Rui Barbosa,,1,,2121
221,1,4019886,Dom Ático,,0,,2120
221,1,4019887,Praça Rui Barbosa,,1,,2121
221,1,4019888,Dom Ático,,0,,2120
221,1,4019889,Praça Rui Barbosa,,1,,2121
221,1,4019890,Dom Ático,,0,,2120
221,1,4019891,Praça Rui Barbosa,,1,,2121
221,1,4019892,Dom Ático,,0,,2120
221,1,4019893,Praça Rui Barbosa,,1,,2121
221,1,4019894,Dom Ático,,0,,2120
221,1,4019895,Praça Rui Barbosa,,1,,2121
221,1,4019896,Dom Ático,,0,,2120
221,1,4019897,Praça Rui Barbosa,,1,,2121
221,1,4019898,Dom Ático,,0,,2120
221,1,4019899,Praça Rui Barbosa,,1,,2121
221,1,4019900,Dom Ático,,0,,2120
221,1,4019901,Praça Rui Barbosa,,1,,2121
221,1,4019902,Dom Ático,,0,,2120
221,1,4019903,Praça Rui Barbosa,,1,,2121
221,1,4019904,Dom Ático,,0,,2120
221,1,4019905,Praça Rui Barbosa,,1,,2121
221,1,4019906,Dom Ático,,0,,2120
221,1,4019907,Praça Rui Barbosa,,1,,2121
221,1,4019908,Dom Ático,,0,,2120
221,1,4019909,Praça Rui Barbosa,,1,,2121
221,1,4019910,Dom Ático,,0,,2120
221,1,4019911,Praça Rui Barbosa,,1,,2121
221,1,4019912,Dom Ático,,0,,2120
221,1,4019913,Praça Rui Barbosa,,1,,2121
221,1,4019914,Dom Ático,,0,,2120
221,1,4019915,Praça Rui Barbosa,,1,,2121
221,1,4019916,Dom Ático,,0,,2120
221,1,4019917,Praça Rui Barbosa,,1,,2121
221,1,4019918,Dom Ático,,0,,2120
221,1,4019919,Praça Rui Barbosa,,1,,2121
221,1,4019920,Praça Rui Barbosa,,1,,2121
221,1,4019921,Dom Ático,,0,,2120
221,1,4019922,Praça Rui Barbosa,,1,,2121
221,1,4019923,Dom Ático,,0,,2120
221,1,4019925,Dom Ático,,0,,2120
221,1,4019926,Praça Rui Barbosa,,1,,2121
98,1,4019928,Erasto Gaertner,,0,,1919
98,1,4019929,Praça Rui Barbosa,,1,,2805
98,1,4019930,Erasto Gaertner,,0,,1919
98,1,4019931,Praça Rui Barbosa,,1,,2805
98,1,4019932,Erasto Gaertner,,0,,1919
98,1,4019933,Praça Rui Barbosa,,1,,2805
98,1,4019934,Erasto Gaertner,,0,,1919
98,1,4019935,Praça Rui Barbosa,,1,,2805
98,1,4019936,Erasto Gaertner,,0,,1919
98,1,4019937,Praça Rui Barbosa,,1,,2805
98,1,4019938,Erasto Gaertner,,0,,1919
98,1,4019939,Praça Rui Barbosa,,1,,2805
98,1,4019940,Erasto Gaertner,,0,,1919
98,1,4019941,Praça Rui Barbosa,,1,,2805
98,1,4019942,Erasto Gaertner,,0,,1919
98,1,4019943,Praça Rui Barbosa,,1,,2805
98,1,4019944,Erasto Gaertner,,0,,1919
98,1,4019945,Praça Rui Barbosa,,1,,2805
98,1,4019946,Erasto Gaertner,,0,,1919
98,1,4019947,Praça Rui Barbosa,,1,,2805
98,1,4019948,Erasto Gaertner,,0,,1919
98,1,4019949,Praça Rui Barbosa,,1,,2805
98,1,4019950,Erasto Gaertner,,0,,1919
98,1,4019951,Praça Rui Barbosa,,1,,2805
98,1,4019952,Erasto Gaertner,,0,,1919
98,1,4019953,Praça Rui Barbosa,,1,,2805
98,1,4019954,Erasto Gaertner,,0,,1919
98,1,4019955,Praça Rui Barbosa,,1,,2805
98,1,4019956,Erasto Gaertner,,0,,1919
98,1,4019957,Praça Rui Barbosa,,1,,2805
98,1,4019958,Erasto Gaertner,,0,,1919
98,1,4019959,Praça Rui Barbosa,,1,,2805
98,1,4019960,Erasto Gaertner,,0,,1919
98,1,4019961,Praça Rui Barbosa,,1,,2805
98,1,4019962,Erasto Gaertner,,0,,1919
98,1,4019963,Praça Rui Barbosa,,1,,2805
98,1,4019964,Erasto Gaertner,,0,,1919
98,1,4019965,Praça Rui Barbosa,,1,,2805
98,1,4019966,Erasto Gaertner,,0,,1919
98,1,4019967,Praça Rui Barbosa,,1,,2805
98,1,4019968,Erasto Gaertner,,0,,1919
98,1,4019969,Praça Rui Barbosa,,1,,2805
98,1,4019970,Erasto Gaertner,,0,,1919
98,1,4019971,Praça Rui Barbosa,,1,,2805
100,1,4019973,Moreira Garcez,,1,,1826
100,1,4019974,Estribo Ahú,,0,,2813
100,1,4019975,Moreira Garcez,,1,,1826
100,1,4019976,Estribo Ahú,,0,,2813
100,1,4019977,Moreira Garcez,,1,,1826
100,1,4019978,Estribo Ahú,,0,,2813
100,1,4019979,Moreira Garcez,,1,,1826
100,1,4019980,Estribo Ahú,,0,,2813
100,1,4019981,Moreira Garcez,,1,,1826
100,1,4019982,Estribo Ahú,,0,,2813
100,1,4019983,Moreira Garcez,,1,,1826
100,1,4019984,Estribo Ahú,,0,,2813
100,1,4019985,Moreira Garcez,,1,,1826
100,1,4019986,Estribo Ahú,,0,,2813
100,1,4019987,Moreira Garcez,,1,,1826
100,1,4019988,Estribo Ahú,,0,,2813
100,1,4019989,Moreira Garcez,,1,,1826
100,1,4019990,Estribo Ahú,,0,,2813
100,1,4019991,Moreira Garcez,,1,,1826
100,1,4019992,Estribo Ahú,,0,,2813
100,1,4019993,Moreira Garcez,,1,,1826
100,1,4019994,Estribo Ahú,,0,,2813
100,1,4019995,Moreira Garcez,,1,,1826
100,1,4019996,Estribo Ahú,,0,,2813
100,1,4019997,Moreira Garcez,,1,,1826
100,1,4019998,Estribo Ahú,,0,,2813
100,1,4019999,Moreira Garcez,,1,,1826
100,1,4020000,Estribo Ahú,,0,,2813
100,1,4020001,Moreira Garcez,,1,,1826
100,1,4020002,Moreira Garcez,,1,,1826
100,1,4020003,Estribo Ahú,,0,,2813
100,1,4020004,Moreira Garcez,,1,,1826
100,1,4020005,Estribo Ahú,,0,,2813
100,1,4020007,Estribo Ahú,,0,,2813
100,1,4020008,Moreira Garcez,,1,,1826
100,1,4020009,Estribo Ahú,,0,,2813
100,1,4020010,Moreira Garcez,,1,,1826
100,1,4020011,Estribo Ahú,,0,,2813
100,1,4020012,Moreira Garcez,,1,,1826
100,1,4020013,Estribo Ahú,,0,,2813
100,1,4020014,Moreira Garcez,,1,,1826
100,1,4020015,Estribo Ahú,,0,,2813
100,1,4020016,Moreira Garcez,,1,,1826
100,1,4020017,Estribo Ahú,,0,,2813
100,1,4020018,Moreira Garcez,,1,,1826
100,1,4020019,Estribo Ahú,,0,,2813
100,1,4020020,Moreira Garcez,,1,,1826
100,1,4020021,Estribo Ahú,,0,,2813
100,1,4020022,Moreira Garcez,,1,,1826
100,1,4020023,Estribo Ahú,,0,,2813
100,1,4020024,Moreira Garcez,,1,,1826
100,1,4020025,Estribo Ahú,,0,,2813
100,1,4020026,Moreira Garcez,,1,,1826
100,1,4020027,Estribo Ahú,,0,,2813
100,1,4020028,Moreira Garcez,,1,,1826
100,1,4020029,Estribo Ahú,,0,,2813
100,1,4020030,Moreira Garcez,,1,,1826
100,1,4020031,Estribo Ahú,,0,,2813
100,1,4020032,Moreira Garcez,,1,,1826
100,1,4020033,Estribo Ahú,,0,,2813
100,1,4020034,Moreira Garcez,,1,,1826
100,1,4020036,Moreira Garcez,,1,,1826
100,1,4020037,Estribo Ahú,,0,,2813
100,1,4020038,Moreira Garcez,,1,,1826
100,1,4020039,Estribo Ahú,,0,,2813
100,1,4020040,Moreira Garcez,,1,,1826
100,1,4020041,Estribo Ahú,,0,,2813
100,1,4020042,Moreira Garcez,,1,,1826
100,1,4020043,Estribo Ahú,,0,,2813
100,1,4020044,Moreira Garcez,,1,,1826
100,1,4020045,Estribo Ahú,,0,,2813
100,1,4020046,Moreira Garcez,,1,,1826
100,1,4020047,Estribo Ahú,,0,,2813
100,1,4020048,Moreira Garcez,,1,,1826
100,1,4020049,Estribo Ahú,,0,,2813
100,1,4020050,Moreira Garcez,,1,,1826
100,1,4020051,Estribo Ahú,,0,,2813
100,1,4020052,Moreira Garcez,,1,,1826
100,1,4020053,Estribo Ahú,,0,,2813
100,1,4020054,Moreira Garcez,,1,,1826
100,1,4020055,Estribo Ahú,,0,,2813
100,1,4020056,Moreira Garcez,,1,,1826
100,1,4020057,Estribo Ahú,,0,,2813
100,1,4020058,Moreira Garcez,,1,,1826
100,1,4020059,Estribo Ahú,,0,,2813
100,1,4020060,Moreira Garcez,,1,,1826
100,1,4020061,Estribo Ahú,,0,,2813
100,1,4020062,Moreira Garcez,,1,,1826
100,1,4020063,Estribo Ahú,,0,,2813
100,1,4020064,Moreira Garcez,,1,,1826
100,1,4020065,Estribo Ahú,,0,,2813
100,1,4020066,Moreira Garcez,,1,,1826
100,1,4020067,Estribo Ahú,,0,,2813
100,1,4020068,Moreira Garcez,,1,,1826
100,1,4020069,Estribo Ahú,,0,,2813
100,1,4020070,Moreira Garcez,,1,,1826
146,1,4020071,Praça 19 de Dezembro,,1,,1922
146,1,4020072,Centro Politécnico,,0,,2837
146,1,4020073,Praça 19 de Dezembro,,1,,1922
146,1,4020074,Centro Politécnico,,0,,2837
146,1,4020075,Praça 19 de Dezembro,,1,,1922
146,1,4020076,Centro Politécnico,,0,,2837
146,1,4020077,Praça 19 de Dezembro,,1,,1922
146,1,4020078,Centro Politécnico,,0,,2837
146,1,4020079,Praça 19 de Dezembro,,1,,1922
146,1,4020080,Centro Politécnico,,0,,2837
146,1,4020081,Praça 19 de Dezembro,,1,,1922
146,1,4020082,Centro Politécnico,,0,,2837
146,1,4020083,Praça 19 de Dezembro,,1,,1922
146,1,4020084,Centro Politécnico,,0,,2837
146,1,4020085,Praça 19 de Dezembro,,1,,1922
146,1,4020086,Centro Politécnico,,0,,2837
146,1,4020087,Praça 19 de Dezembro,,1,,1922
146,1,4020088,Centro Politécnico,,0,,2837
146,1,4020089,Praça 19 de Dezembro,,1,,1922
146,1,4020090,Centro Politécnico,,0,,2837
146,1,4020091,Praça 19 de Dezembro,,1,,1922
146,1,4020092,Centro Politécnico,,0,,2837
146,1,4020093,Praça 19 de Dezembro,,1,,1922
146,1,4020094,Centro Politécnico,,0,,2837
146,1,4020095,Praça 19 de Dezembro,,1,,1922
146,1,4020096,Centro Politécnico,,0,,2837
146,1,4020097,Praça 19 de Dezembro,,1,,1922
146,1,4020098,Centro Politécnico,,0,,2837
146,1,4020099,Praça 19 de Dezembro,,1,,1922
146,1,4020100,Centro Politécnico,,0,,2837
146,1,4020101,Praça 19 de Dezembro,,1,,1922
146,1,4020102,Centro Politécnico,,0,,2837
146,1,4020103,Praça 19 de Dezembro,,1,,1922
146,1,4020104,Centro Politécnico,,0,,2837
146,1,4020105,Praça 19 de Dezembro,,1,,1922
146,1,4020106,Centro Politécnico,,0,,2837
146,1,4020107,Praça 19 de Dezembro,,1,,1922
146,1,4020108,Centro Politécnico,,0,,2837
146,1,4020109,Praça 19 de Dezembro,,1,,1922
146,1,4020110,Centro Politécnico,,0,,2837
146,1,4020111,Praça 19 de Dezembro,,1,,1922
146,1,4020112,Centro Politécnico,,0,,2837
146,1,4020113,Praça 19 de Dezembro,,1,,1922
146,1,4020114,Centro Politécnico,,0,,2837
146,1,4020115,Praça 19 de Dezembro,,1,,1922
146,1,4020116,Centro Politécnico,,0,,2837
146,1,4020118,Praça 19 de Dezembro,,1,,1922
146,1,4020119,Centro Politécnico,,0,,2837
146,1,4020120,Praça 19 de Dezembro,,1,,1922
146,1,4020121,Centro Politécnico,,0,,2837
146,1,4020122,Praça 19 de Dezembro,,1,,1922
146,1,4020123,Centro Politécnico,,0,,2837
146,1,4020124,Praça 19 de Dezembro,,1,,1922
146,1,4020125,Centro Politécnico,,0,,2837
146,1,4020126,Praça 19 de Dezembro,,1,,1922
146,1,4020127,Centro Politécnico,,0,,2837
146,1,4020128,Praça 19 de Dezembro,,1,,1922
146,1,4020129,Centro Politécnico,,0,,2837
146,1,4020130,Praça 19 de Dezembro,,1,,1922
146,1,4020131,Centro Politécnico,,0,,2837
146,1,4020132,Praça 19 de Dezembro,,1,,1922
146,1,4020133,Centro Politécnico,,0,,2837
146,1,4020134,Praça 19 de Dezembro,,1,,1922
146,1,4020135,Centro Politécnico,,0,,2837
146,1,4020136,Praça 19 de Dezembro,,1,,1922
146,1,4020137,Centro Politécnico,,0,,2837
146,1,4020138,Praça 19 de Dezembro,,1,,1922
146,1,4020139,Centro Politécnico,,0,,2837
146,1,4020140,Praça 19 de Dezembro,,1,,1922
146,1,4020141,Centro Politécnico,,0,,2837
146,1,4020142,Praça 19 de Dezembro,,1,,1922
146,1,4020143,Centro Politécnico,,0,,2837
146,1,4020144,Praça 19 de Dezembro,,1,,1922
146,1,4020145,Centro Politécnico,,0,,2837
146,1,4020146,Praça 19 de Dezembro,,1,,1922
146,1,4020147,Centro Politécnico,,0,,2837
146,1,4020148,Praça 19 de Dezembro,,1,,1922
146,1,4020149,Centro Politécnico,,0,,2837
146,1,4020150,Praça 19 de Dezembro,,1,,1922
146,1,4020151,Centro Politécnico,,0,,2837
146,1,4020152,Praça 19 de Dezembro,,1,,1922
146,1,4020153,Centro Politécnico,,0,,2837
146,1,4020154,Praça 19 de Dezembro,,1,,1922
146,1,4020155,Centro Politécnico,,0,,2837
146,1,4020156,Praça 19 de Dezembro,,1,,1922
146,1,4020157,Centro Politécnico,,0,,2837
146,1,4020158,Praça 19 de Dezembro,,1,,1922
146,1,4020159,Centro Politécnico,,0,,2837
146,1,4020160,Praça 19 de Dezembro,,1,,1922
146,1,4020161,Centro Politécnico,,0,,2837
146,1,4020162,Praça 19 de Dezembro,,1,,1922
281,1,4020163,Moreira Garcez,,1,,1828
281,1,4020164,Fernando de Noronha,,0,,1827
281,1,4020165,Moreira Garcez,,1,,1828
281,1,4020166,Fernando de Noronha,,0,,1827
281,1,4020167,Moreira Garcez,,1,,1828
281,1,4020168,Fernando de Noronha,,0,,1827
281,1,4020169,Moreira Garcez,,1,,1828
281,1,4020170,Fernando de Noronha,,0,,1827
281,1,4020171,Moreira Garcez,,1,,1828
281,1,4020172,Fernando de Noronha,,0,,1827
281,1,4020173,Moreira Garcez,,1,,1828
281,1,4020174,Fernando de Noronha,,0,,1827
281,1,4020175,Moreira Garcez,,1,,1828
281,1,4020176,Fernando de Noronha,,0,,1827
281,1,4020177,Moreira Garcez,,1,,1828
281,1,4020178,Fernando de Noronha,,0,,1827
281,1,4020179,Moreira Garcez,,1,,1828
281,1,4020180,Fernando de Noronha,,0,,1827
281,1,4020181,Moreira Garcez,,1,,1828
281,1,4020182,Fernando de Noronha,,0,,1827
281,1,4020183,Moreira Garcez,,1,,1828
281,1,4020184,Fernando de Noronha,,0,,1827
281,1,4020185,Moreira Garcez,,1,,1828
281,1,4020186,Fernando de Noronha,,0,,1827
281,1,4020187,Moreira Garcez,,1,,1828
281,1,4020188,Fernando de Noronha,,0,,1827
281,1,4020189,Moreira Garcez,,1,,1828
281,1,4020190,Fernando de Noronha,,0,,1827
281,1,4020191,Moreira Garcez,,1,,1828
281,1,4020192,Moreira Garcez,,1,,1828
281,1,4020193,Fernando de Noronha,,0,,1827
281,1,4020194,Moreira Garcez,,1,,1828
281,1,4020195,Fernando de Noronha,,0,,1827
281,1,4020196,Moreira Garcez,,1,,1828
281,1,4020197,Fernando de Noronha,,0,,1827
281,1,4020198,Moreira Garcez,,1,,1828
281,1,4020199,Fernando de Noronha,,0,,1827
281,1,4020200,Moreira Garcez,,1,,1828
281,1,4020201,Fernando de Noronha,,0,,1827
281,1,4020202,Moreira Garcez,,1,,1828
281,1,4020203,Fernando de Noronha,,0,,1827
281,1,4020204,Moreira Garcez,,1,,1828
281,1,4020205,Fernando de Noronha,,0,,1827
281,1,4020206,Moreira Garcez,,1,,1828
281,1,4020207,Fernando de Noronha,,0,,1827
281,1,4020208,Moreira Garcez,,1,,1828
281,1,4020209,Fernando de Noronha,,0,,1827
281,1,4020210,Moreira Garcez,,1,,1828
281,1,4020211,Fernando de Noronha,,0,,1827
281,1,4020212,Moreira Garcez,,1,,1828
281,1,4020213,Fernando de Noronha,,0,,1827
281,1,4020214,Moreira Garcez,,1,,1828
281,1,4020215,Fernando de Noronha,,0,,1827
281,1,4020216,Moreira Garcez,,1,,1828
281,1,4020217,Fernando de Noronha,,0,,1827
281,1,4020218,Moreira Garcez,,1,,1828
281,1,4020219,Fernando de Noronha,,0,,1827
281,1,4020220,Moreira Garcez,,1,,1828
281,1,4020221,Moreira Garcez,,1,,1828
281,1,4020222,Fernando de Noronha,,0,,1827
281,1,4020223,Moreira Garcez,,1,,1828
281,1,4020224,Fernando de Noronha,,0,,1827
281,1,4020226,Fernando de Noronha,,0,,1827
281,1,4020227,Moreira Garcez,,1,,1828
95,1,4020229,Praça Rui Barbosa,,1,,2138
95,1,4020230,Formosa,,0,,2137
95,1,4020231,Praça Rui Barbosa,,1,,2138
95,1,4020232,Formosa,,0,,2137
95,1,4020233,Praça Rui Barbosa,,1,,2138
95,1,4020234,Formosa,,0,,2137
95,1,4020235,Praça Rui Barbosa,,1,,2138
95,1,4020236,Formosa,,0,,2137
95,1,4020237,Praça Rui Barbosa,,1,,2138
95,1,4020238,Formosa,,0,,2137
95,1,4020239,Praça Rui Barbosa,,1,,2138
95,1,4020240,Formosa,,0,,2137
95,1,4020241,Praça Rui Barbosa,,1,,2138
95,1,4020242,Formosa,,0,,2137
95,1,4020243,Praça Rui Barbosa,,1,,2138
95,1,4020244,Formosa,,0,,2137
95,1,4020245,Praça Rui Barbosa,,1,,2138
95,1,4020246,Formosa,,0,,2137
95,1,4020247,Praça Rui Barbosa,,1,,2138
95,1,4020248,Formosa,,0,,2137
95,1,4020249,Praça Rui Barbosa,,1,,2138
95,1,4020250,Formosa,,0,,2137
95,1,4020251,Praça Rui Barbosa,,1,,2138
95,1,4020252,Formosa,,0,,2137
95,1,4020253,Praça Rui Barbosa,,1,,2138
95,1,4020254,Formosa,,0,,2137
95,1,4020255,Praça Rui Barbosa,,1,,2138
95,1,4020256,Formosa,,0,,2137
95,1,4020257,Praça Rui Barbosa,,1,,2138
95,1,4020258,Formosa,,0,,2137
95,1,4020259,Praça Rui Barbosa,,1,,2138
95,1,4020260,Formosa,,0,,2137
95,1,4020261,Praça Rui Barbosa,,1,,2138
95,1,4020262,Formosa,,0,,2137
95,1,4020263,Praça Rui Barbosa,,1,,2138
95,1,4020264,Praça Rui Barbosa,,1,,2138
95,1,4020265,Formosa,,0,,2137
95,1,4020267,Formosa,,0,,2137
95,1,4020268,Praça Rui Barbosa,,1,,2138
95,1,4020269,Formosa,,0,,2137
95,1,4020270,Praça Rui Barbosa,,1,,2138
95,1,4020271,Formosa,,0,,2137
95,1,4020272,Praça Rui Barbosa,,1,,2138
95,1,4020273,Formosa,,0,,2137
95,1,4020274,Praça Rui Barbosa,,1,,2138
95,1,4020275,Formosa,,0,,2137
95,1,4020276,Praça Rui Barbosa,,1,,2138
95,1,4020277,Formosa,,0,,2137
95,1,4020278,Praça Rui Barbosa,,1,,2138
95,1,4020279,Formosa,,0,,2137
95,1,4020280,Praça Rui Barbosa,,1,,2138
95,1,4020282,Praça Rui Barbosa,,1,,2138
95,1,4020283,Formosa,,0,,2137
95,1,4020284,Praça Rui Barbosa,,1,,2138
95,1,4020285,Formosa,,0,,2137
95,1,4020286,Praça Rui Barbosa,,1,,2138
95,1,4020287,Formosa,,0,,2137
95,1,4020288,Praça Rui Barbosa,,1,,2138
95,1,4020289,Formosa,,0,,2137
95,1,4020290,Praça Rui Barbosa,,1,,2138
95,1,4020291,Formosa,,0,,2137
95,1,4020292,Praça Rui Barbosa,,1,,2138
95,1,4020293,Formosa,,0,,2137
95,1,4020294,Praça Rui Barbosa,,1,,2138
95,1,4020295,Formosa,,0,,2137
95,1,4020296,Praça Rui Barbosa,,1,,2138
95,1,4020297,Formosa,,0,,2137
95,1,4020298,Praça Rui Barbosa,,1,,2138
95,1,4020299,Formosa,,0,,2137
95,1,4020300,Praça Rui Barbosa,,1,,2138
95,1,4020301,Formosa,,0,,2137
95,1,4020302,Praça Rui Barbosa,,1,,2138
95,1,4020303,Formosa,,0,,2137
95,1,4020304,Praça Rui Barbosa,,1,,2138
211,1,4020305,Nestor de Castro,,0,,1733
211,1,4020306,Fredolin Wolf,,0,,3015
211,1,4020307,Nestor de Castro,,0,,1733
211,1,4020308,Fredolin Wolf,,0,,3015
211,1,4020309,Nestor de Castro,,0,,1733
211,1,4020310,Fredolin Wolf,,0,,3015
211,1,4020311,Nestor de Castro,,0,,1733
211,1,4020312,Fredolin Wolf,,0,,3015
211,1,4020313,Nestor de Castro,,0,,1733
211,1,4020314,Fredolin Wolf,,0,,3015
211,1,4020315,Nestor de Castro,,0,,1733
211,1,4020316,Fredolin Wolf,,0,,3015
211,1,4020317,Nestor de Castro,,0,,1733
211,1,4020318,Fredolin Wolf,,0,,3015
211,1,4020319,Nestor de Castro,,0,,1733
211,1,4020320,Fredolin Wolf,,0,,3015
211,1,4020321,Nestor de Castro,,0,,1733
211,1,4020322,Fredolin Wolf,,0,,3015
211,1,4020323,Nestor de Castro,,0,,1733
211,1,4020324,Fredolin Wolf,,0,,3015
211,1,4020325,Nestor de Castro,,0,,1733
211,1,4020326,Fredolin Wolf,,0,,3015
211,1,4020327,Nestor de Castro,,0,,1733
211,1,4020328,Fredolin Wolf,,0,,3015
211,1,4020329,Nestor de Castro,,0,,1733
211,1,4020330,Fredolin Wolf,,0,,3015
211,1,4020331,Nestor de Castro,,0,,1733
211,1,4020332,Fredolin Wolf,,0,,3015
211,1,4020333,Nestor de Castro,,0,,1733
211,1,4020334,Fredolin Wolf,,0,,3015
211,1,4020335,Nestor de Castro,,0,,1733
211,1,4020336,Fredolin Wolf,,0,,3015
211,1,4020337,Nestor de Castro,,0,,1733
77,1,4020338,Praça Rui Barbosa,,1,,1930
77,1,4020339,Guabirotuba,,1,,2882
77,1,4020340,Praça Rui Barbosa,,1,,1930
77,1,4020341,Guabirotuba,,1,,2882
77,1,4020342,Praça Rui Barbosa,,1,,1930
77,1,4020343,Guabirotuba,,1,,2882
77,1,4020344,Praça Rui Barbosa,,1,,1930
77,1,4020345,Guabirotuba,,1,,2882
77,1,4020346,Praça Rui Barbosa,,1,,1930
77,1,4020347,Guabirotuba,,1,,2882
77,1,4020348,Praça Rui Barbosa,,1,,1930
77,1,4020349,Guabirotuba,,1,,2882
77,1,4020350,Praça Rui Barbosa,,1,,1930
77,1,4020351,Guabirotuba,,1,,2882
77,1,4020352,Praça Rui Barbosa,,1,,1930
77,1,4020353,Guabirotuba,,1,,2882
77,1,4020354,Praça Rui Barbosa,,1,,1930
77,1,4020355,Guabirotuba,,1,,2882
77,1,4020356,Praça Rui Barbosa,,1,,1930
77,1,4020357,Guabirotuba,,1,,2882
77,1,4020358,Praça Rui Barbosa,,1,,1930
77,1,4020359,Guabirotuba,,1,,2882
77,1,4020360,Praça Rui Barbosa,,1,,1930
77,1,4020361,Guabirotuba,,1,,2882
77,1,4020362,Praça Rui Barbosa,,1,,1930
77,1,4020363,Guabirotuba,,1,,2882
77,1,4020364,Praça Rui Barbosa,,1,,1930
77,1,4020365,Guabirotuba,,1,,2882
77,1,4020366,Praça Rui Barbosa,,1,,1930
77,1,4020367,Guabirotuba,,1,,2882
77,1,4020368,Praça Rui Barbosa,,1,,1930
77,1,4020369,Guabirotuba,,1,,2882
77,1,4020370,Praça Rui Barbosa,,1,,1930
77,1,4020371,Guabirotuba,,1,,2882
77,1,4020372,Praça Rui Barbosa,,1,,1930
77,1,4020373,Praça Rui Barbosa,,1,,1930
77,1,4020374,Guabirotuba,,1,,2882
77,1,4020375,Praça Rui Barbosa,,1,,1930
77,1,4020376,Guabirotuba,,1,,2882
77,1,4020377,Praça Rui Barbosa,,1,,1930
77,1,4020378,Guabirotuba,,1,,2882
77,1,4020379,Praça Rui Barbosa,,1,,1930
77,1,4020380,Guabirotuba,,1,,2882
77,1,4020381,Praça Rui Barbosa,,1,,1930
77,1,4020382,Guabirotuba,,1,,2882
77,1,4020383,Praça Rui Barbosa,,1,,1930
77,1,4020384,Guabirotuba,,1,,2882
77,1,4020385,Praça Rui Barbosa,,1,,1930
77,1,4020386,Guabirotuba,,1,,2882
77,1,4020387,Praça Rui Barbosa,,1,,1930
77,1,4020388,Guabirotuba,,1,,2882
77,1,4020389,Praça Rui Barbosa,,1,,1930
77,1,4020390,Guabirotuba,,1,,2882
77,1,4020391,Praça Rui Barbosa,,1,,1930
77,1,4020392,Guabirotuba,,1,,2882
77,1,4020393,Praça Rui Barbosa,,1,,1930
77,1,4020394,Guabirotuba,,1,,2882
77,1,4020395,Praça Rui Barbosa,,1,,1930
77,1,4020396,Guabirotuba,,1,,2882
77,1,4020397,Praça Rui Barbosa,,1,,1930
77,1,4020398,Guabirotuba,,1,,2882
77,1,4020399,Praça Rui Barbosa,,1,,1930
77,1,4020400,Guabirotuba,,1,,2882
77,1,4020401,Praça Rui Barbosa,,1,,1930
77,1,4020402,Guabirotuba,,1,,2882
77,1,4020403,Praça Rui Barbosa,,1,,1930
77,1,4020404,Guabirotuba,,1,,2882
77,1,4020405,Praça Rui Barbosa,,1,,1930
216,1,4020406,Praça Rui Barbosa,,1,,2006
216,1,4020407,Guilhermina,,0,,2005
216,1,4020408,Praça Rui Barbosa,,1,,2006
216,1,4020409,Guilhermina,,0,,2005
216,1,4020410,Praça Rui Barbosa,,1,,2006
216,1,4020411,Guilhermina,,0,,2005
216,1,4020412,Praça Rui Barbosa,,1,,2006
216,1,4020413,Guilhermina,,0,,2005
216,1,4020414,Praça Rui Barbosa,,1,,2006
216,1,4020415,Guilhermina,,0,,2005
216,1,4020416,Praça Rui Barbosa,,1,,2006
216,1,4020417,Guilhermina,,0,,2005
216,1,4020418,Praça Rui Barbosa,,1,,2006
216,1,4020419,Guilhermina,,0,,2005
216,1,4020420,Praça Rui Barbosa,,1,,2006
216,1,4020421,Guilhermina,,0,,2005
216,1,4020422,Praça Rui Barbosa,,1,,2006
216,1,4020423,Guilhermina,,0,,2005
216,1,4020424,Praça Rui Barbosa,,1,,2006
216,1,4020425,Guilhermina,,0,,2005
216,1,4020426,Praça Rui Barbosa,,1,,2006
216,1,4020427,Guilhermina,,0,,2005
216,1,4020428,Praça Rui Barbosa,,1,,2006
216,1,4020429,Guilhermina,,0,,2005
216,1,4020430,Praça Rui Barbosa,,1,,2006
216,1,4020431,Guilhermina,,0,,2005
216,1,4020432,Praça Rui Barbosa,,1,,2006
216,1,4020433,Guilhermina,,0,,2005
216,1,4020434,Praça Rui Barbosa,,1,,2006
216,1,4020435,Guilhermina,,0,,2005
216,1,4020436,Praça Rui Barbosa,,1,,2006
216,1,4020437,Guilhermina,,0,,2005
216,1,4020438,Praça Rui Barbosa,,1,,2006
216,1,4020439,Guilhermina,,0,,2005
216,1,4020440,Praça Rui Barbosa,,1,,2006
216,1,4020441,Guilhermina,,0,,2005
216,1,4020442,Praça Rui Barbosa,,1,,2006
216,1,4020443,Guilhermina,,0,,2005
216,1,4020444,Praça Rui Barbosa,,1,,2006
216,1,4020445,Guilhermina,,0,,2005
216,1,4020446,Praça Rui Barbosa,,1,,2006
216,1,4020447,Praça Rui Barbosa,,1,,2006
