"date","route","time","hasBusBunching","trips","percTripsWithoutBB","percTripsWithBB"
"2017-05-01",216,"13",TRUE,4,1,0
"2017-05-01",216,"14",TRUE,4,1,0
"2017-05-01",216,"15",TRUE,6,1,0
"2017-05-01",216,"16",TRUE,6,1,0
"2017-05-01",216,"17",TRUE,4,1,0
"2017-05-01",216,"18",TRUE,4,1,0
"2017-05-01",216,"19",TRUE,6,1,0
"2017-05-01",216,"20",TRUE,6,1,0
"2017-05-01",216,"21",TRUE,4,1,0
"2017-05-01",216,"22",TRUE,4,1,0
"2017-05-01",216,"23",TRUE,5,1,0
"2017-05-01",222,"05",TRUE,1,1,0
"2017-05-01",222,"06",TRUE,4,1,0
"2017-05-01",222,"07",TRUE,4,1,0
"2017-05-01",222,"08",TRUE,4,1,0
"2017-05-01",222,"09",TRUE,4,1,0
"2017-05-01",222,"10",TRUE,4,1,0
"2017-05-01",222,"11",TRUE,4,1,0
"2017-05-01",222,"12",TRUE,4,1,0
"2017-05-01",222,"13",TRUE,4,1,0
"2017-05-01",222,"14",TRUE,4,1,0
"2017-05-01",222,"15",TRUE,5,1,0
"2017-05-01",222,"16",TRUE,4,1,0
"2017-05-01",222,"17",TRUE,4,1,0
"2017-05-01",222,"18",TRUE,4,1,0
"2017-05-01",222,"19",TRUE,4,1,0
"2017-05-01",222,"20",TRUE,3,1,0
"2017-05-01",222,"21",TRUE,4,1,0
"2017-05-01",222,"22",TRUE,4,1,0
"2017-05-01",222,"23",TRUE,2,1,0
"2017-05-01",224,"06",TRUE,3,1,0
"2017-05-01",224,"07",TRUE,3,1,0
"2017-05-01",224,"08",TRUE,3,1,0
"2017-05-01",224,"09",TRUE,3,1,0
"2017-05-01",224,"10",TRUE,3,1,0
"2017-05-01",224,"11",TRUE,3,1,0
"2017-05-01",224,"12",TRUE,3,1,0
"2017-05-01",224,"13",TRUE,3,1,0
"2017-05-01",224,"14",TRUE,3,1,0
"2017-05-01",224,"15",TRUE,2,1,0
"2017-05-01",224,"16",TRUE,3,1,0
"2017-05-01",224,"17",TRUE,3,1,0
"2017-05-01",224,"18",TRUE,3,1,0
"2017-05-01",224,"19",TRUE,3,1,0
"2017-05-01",224,"20",TRUE,2,1,0
"2017-05-01",224,"21",TRUE,3,1,0
"2017-05-01",224,"22",TRUE,3,1,0
"2017-05-01",224,"23",TRUE,1,1,0
"2017-05-01",225,"16",TRUE,1,1,0
"2017-05-01",226,"06",TRUE,1,1,0
"2017-05-01",226,"07",TRUE,1,1,0
"2017-05-01",226,"08",TRUE,2,1,0
"2017-05-01",226,"09",TRUE,2,1,0
"2017-05-01",226,"10",TRUE,2,1,0
"2017-05-01",226,"11",TRUE,3,1,0
"2017-05-01",226,"12",TRUE,2,1,0
"2017-05-01",226,"13",TRUE,2,1,0
"2017-05-01",226,"14",TRUE,2,1,0
"2017-05-01",226,"15",TRUE,2,1,0
"2017-05-01",226,"16",TRUE,2,1,0
"2017-05-01",226,"17",TRUE,3,1,0
"2017-05-01",226,"18",TRUE,2,1,0
"2017-05-01",226,"19",TRUE,1,1,0
"2017-05-01",226,"20",TRUE,2,1,0
"2017-05-01",226,"21",TRUE,1,1,0
"2017-05-01",226,"22",TRUE,2,1,0
"2017-05-01",226,"23",TRUE,2,1,0
"2017-05-01",231,"09",TRUE,1,1,0
"2017-05-01",231,"14",TRUE,1,1,0
"2017-05-01",231,"15",TRUE,1,1,0
"2017-05-01",231,"17",TRUE,3,1,0
"2017-05-01",231,"18",TRUE,1,1,0
"2017-05-01",231,"21",TRUE,1,1,0
"2017-05-01",232,"05",TRUE,1,1,0
"2017-05-01",232,"06",TRUE,3,1,0
"2017-05-01",232,"07",TRUE,2,1,0
"2017-05-01",232,"08",TRUE,3,1,0
"2017-05-01",232,"09",TRUE,3,1,0
"2017-05-01",232,"10",TRUE,2,1,0
"2017-05-01",232,"11",TRUE,2,1,0
"2017-05-01",232,"12",TRUE,3,1,0
"2017-05-01",232,"13",TRUE,3,1,0
"2017-05-01",232,"14",TRUE,3,1,0
"2017-05-01",232,"15",TRUE,2,1,0
"2017-05-01",232,"16",TRUE,3,1,0
"2017-05-01",232,"17",TRUE,3,1,0
"2017-05-01",232,"18",TRUE,3,1,0
"2017-05-01",232,"19",TRUE,2,1,0
"2017-05-01",232,"20",TRUE,3,1,0
"2017-05-01",232,"21",TRUE,3,1,0
"2017-05-01",232,"22",TRUE,2,1,0
"2017-05-01",232,"23",TRUE,2,1,0
"2017-05-01",233,"05",TRUE,1,1,0
"2017-05-01",233,"06",TRUE,3,1,0
"2017-05-01",233,"07",TRUE,3,1,0
"2017-05-01",233,"08",TRUE,3,1,0
"2017-05-01",233,"09",TRUE,3,1,0
"2017-05-01",233,"10",TRUE,3,1,0
"2017-05-01",233,"11",TRUE,4,1,0
"2017-05-01",233,"12",TRUE,3,1,0
"2017-05-01",233,"13",TRUE,3,1,0
"2017-05-01",233,"14",TRUE,4,1,0
"2017-05-01",233,"15",TRUE,3,1,0
"2017-05-01",233,"16",TRUE,3,1,0
"2017-05-01",233,"17",TRUE,3,1,0
"2017-05-01",233,"18",TRUE,3,1,0
"2017-05-01",233,"19",TRUE,4,1,0
"2017-05-01",233,"20",TRUE,3,1,0
"2017-05-01",233,"21",TRUE,4,1,0
"2017-05-01",233,"22",TRUE,4,1,0
"2017-05-01",233,"23",TRUE,3,1,0
"2017-05-01",236,"06",TRUE,2,1,0
"2017-05-01",236,"07",TRUE,2,1,0
"2017-05-01",236,"08",TRUE,2,1,0
"2017-05-01",236,"09",TRUE,3,1,0
"2017-05-01",236,"10",TRUE,2,1,0
"2017-05-01",236,"11",TRUE,2,1,0
"2017-05-01",236,"12",TRUE,2,1,0
"2017-05-01",236,"13",TRUE,2,1,0
"2017-05-01",236,"14",TRUE,2,1,0
"2017-05-01",236,"15",TRUE,2,1,0
"2017-05-01",236,"16",TRUE,3,1,0
"2017-05-01",236,"17",TRUE,2,1,0
"2017-05-01",236,"18",TRUE,2,1,0
"2017-05-01",236,"19",TRUE,2,1,0
"2017-05-01",236,"20",TRUE,3,1,0
"2017-05-01",236,"21",TRUE,2,1,0
"2017-05-01",236,"22",TRUE,2,1,0
"2017-05-01",236,"23",TRUE,1,1,0
"2017-05-01",242,"10",TRUE,1,1,0
"2017-05-01",242,"11",TRUE,1,1,0
"2017-05-01",242,"12",TRUE,2,1,0
"2017-05-01",242,"15",TRUE,1,1,0
"2017-05-01",242,"19",TRUE,1,1,0
"2017-05-01",242,"23",TRUE,1,1,0
"2017-05-01",243,"07",TRUE,1,1,0
"2017-05-01",243,"08",TRUE,2,1,0
"2017-05-01",243,"09",TRUE,1,1,0
"2017-05-01",243,"11",TRUE,1,1,0
"2017-05-01",243,"12",TRUE,1,1,0
"2017-05-01",243,"13",TRUE,1,1,0
"2017-05-01",243,"15",TRUE,2,1,0
"2017-05-01",243,"16",TRUE,1,1,0
"2017-05-01",243,"20",TRUE,1,1,0
"2017-05-01",243,"22",TRUE,1,1,0
"2017-05-01",243,"23",TRUE,1,1,0
"2017-05-01",244,"05",TRUE,1,1,0
"2017-05-01",244,"06",TRUE,2,1,0
"2017-05-01",244,"07",TRUE,2,1,0
"2017-05-01",244,"08",TRUE,2,1,0
"2017-05-01",244,"09",TRUE,2,1,0
"2017-05-01",244,"10",TRUE,2,1,0
"2017-05-01",244,"11",TRUE,2,1,0
"2017-05-01",244,"12",TRUE,2,1,0
"2017-05-01",244,"13",TRUE,2,1,0
"2017-05-01",244,"14",TRUE,2,1,0
"2017-05-01",244,"15",TRUE,2,1,0
"2017-05-01",244,"16",TRUE,2,1,0
"2017-05-01",244,"17",TRUE,2,1,0
"2017-05-01",244,"18",TRUE,2,1,0
"2017-05-01",244,"19",TRUE,2,1,0
"2017-05-01",244,"20",TRUE,3,1,0
"2017-05-01",244,"21",TRUE,1,1,0
"2017-05-01",260,"06",TRUE,1,1,0
"2017-05-01",260,"07",TRUE,1,1,0
"2017-05-01",260,"08",TRUE,1,1,0
"2017-05-01",260,"09",TRUE,1,1,0
"2017-05-01",260,"10",TRUE,1,1,0
"2017-05-01",260,"11",TRUE,1,1,0
"2017-05-01",260,"12",TRUE,1,1,0
"2017-05-01",260,"13",TRUE,2,1,0
"2017-05-01",260,"14",TRUE,1,1,0
"2017-05-01",260,"15",TRUE,2,1,0
"2017-05-01",260,"16",TRUE,1,1,0
"2017-05-01",260,"17",TRUE,1,1,0
"2017-05-01",260,"18",TRUE,1,1,0
"2017-05-01",260,"19",TRUE,2,1,0
"2017-05-01",260,"20",TRUE,1,1,0
"2017-05-01",260,"21",TRUE,2,1,0
"2017-05-01",260,"22",TRUE,1,1,0
"2017-05-01",260,"23",TRUE,1,1,0
"2017-05-01",265,"05",TRUE,1,1,0
"2017-05-01",265,"06",TRUE,3,1,0
"2017-05-01",265,"07",TRUE,3,1,0
"2017-05-01",265,"08",TRUE,4,1,0
"2017-05-01",265,"09",TRUE,3,1,0
"2017-05-01",265,"10",TRUE,4,1,0
"2017-05-01",265,"11",TRUE,3,1,0
"2017-05-01",265,"12",TRUE,4,1,0
"2017-05-01",265,"13",TRUE,3,1,0
"2017-05-01",265,"14",TRUE,3,1,0
"2017-05-01",265,"15",TRUE,3,1,0
"2017-05-01",265,"16",TRUE,4,1,0
"2017-05-01",265,"17",TRUE,3,1,0
"2017-05-01",265,"18",TRUE,4,1,0
"2017-05-01",265,"19",TRUE,3,1,0
"2017-05-01",265,"20",TRUE,3,1,0
"2017-05-01",265,"21",TRUE,3,1,0
"2017-05-01",265,"22",TRUE,2,1,0
"2017-05-01",265,"23",TRUE,1,1,0
"2017-05-01",266,"06",TRUE,2,1,0
"2017-05-01",266,"07",TRUE,2,1,0
"2017-05-01",266,"08",TRUE,2,1,0
"2017-05-01",266,"09",TRUE,2,1,0
"2017-05-01",266,"10",TRUE,3,1,0
"2017-05-01",266,"11",TRUE,2,1,0
"2017-05-01",266,"12",TRUE,2,1,0
"2017-05-01",266,"13",TRUE,2,1,0
"2017-05-01",266,"14",TRUE,2,1,0
"2017-05-01",266,"15",TRUE,2,1,0
"2017-05-01",266,"16",TRUE,2,1,0
"2017-05-01",266,"17",TRUE,2,1,0
"2017-05-01",266,"18",TRUE,2,1,0
"2017-05-01",266,"19",TRUE,2,1,0
"2017-05-01",266,"20",TRUE,2,1,0
"2017-05-01",266,"21",TRUE,2,1,0
"2017-05-01",266,"22",TRUE,2,1,0
"2017-05-01",266,"23",TRUE,2,1,0
"2017-05-01",270,"06",TRUE,1,1,0
"2017-05-01",270,"07",TRUE,2,1,0
"2017-05-01",270,"08",TRUE,2,1,0
"2017-05-01",270,"09",TRUE,1,1,0
"2017-05-01",270,"10",TRUE,2,1,0
"2017-05-01",270,"11",TRUE,2,1,0
"2017-05-01",270,"12",TRUE,2,1,0
"2017-05-01",270,"13",TRUE,2,1,0
"2017-05-01",270,"14",TRUE,2,1,0
"2017-05-01",270,"15",TRUE,2,1,0
"2017-05-01",270,"16",TRUE,1,1,0
"2017-05-01",270,"17",TRUE,2,1,0
"2017-05-01",270,"18",TRUE,2,1,0
"2017-05-01",270,"19",TRUE,2,1,0
"2017-05-01",270,"20",TRUE,2,1,0
"2017-05-01",270,"21",TRUE,2,1,0
"2017-05-01",270,"22",TRUE,2,1,0
"2017-05-01",270,"23",TRUE,1,1,0
"2017-05-01",271,"06",TRUE,1,1,0
"2017-05-01",271,"07",TRUE,2,1,0
"2017-05-01",271,"08",TRUE,2,1,0
"2017-05-01",271,"09",TRUE,2,1,0
"2017-05-01",271,"10",TRUE,2,1,0
"2017-05-01",271,"11",TRUE,2,1,0
"2017-05-01",271,"12",TRUE,1,1,0
"2017-05-01",271,"13",TRUE,1,1,0
"2017-05-01",271,"14",TRUE,2,1,0
"2017-05-01",271,"15",TRUE,2,1,0
"2017-05-01",271,"16",TRUE,2,1,0
"2017-05-01",271,"17",TRUE,2,1,0
"2017-05-01",271,"18",TRUE,2,1,0
"2017-05-01",271,"19",TRUE,1,1,0
"2017-05-01",271,"20",TRUE,1,1,0
"2017-05-01",271,"21",TRUE,2,1,0
"2017-05-01",271,"22",TRUE,2,1,0
"2017-05-01",271,"23",TRUE,2,1,0
"2017-05-01",272,"06",TRUE,1,1,0
"2017-05-01",272,"07",TRUE,2,1,0
"2017-05-01",272,"08",TRUE,2,1,0
"2017-05-01",272,"09",TRUE,2,1,0
"2017-05-01",272,"10",TRUE,2,1,0
"2017-05-01",272,"11",TRUE,2,1,0
"2017-05-01",272,"12",TRUE,1,1,0
"2017-05-01",272,"13",TRUE,2,1,0
"2017-05-01",272,"14",TRUE,1,1,0
"2017-05-01",272,"15",TRUE,1,1,0
"2017-05-01",272,"16",TRUE,2,1,0
"2017-05-01",272,"17",TRUE,2,1,0
"2017-05-01",272,"18",TRUE,2,1,0
"2017-05-01",272,"19",TRUE,1,1,0
"2017-05-01",272,"20",TRUE,1,1,0
"2017-05-01",272,"21",TRUE,2,1,0
"2017-05-01",272,"22",TRUE,2,1,0
"2017-05-01",272,"23",TRUE,1,1,0
"2017-05-01",274,"05",TRUE,1,1,0
"2017-05-01",274,"06",TRUE,2,1,0
"2017-05-01",274,"07",TRUE,2,1,0
"2017-05-01",274,"08",TRUE,2,1,0
"2017-05-01",274,"09",TRUE,2,1,0
"2017-05-01",274,"10",TRUE,1,1,0
"2017-05-01",274,"11",TRUE,1,1,0
"2017-05-01",274,"12",TRUE,2,1,0
"2017-05-01",274,"13",TRUE,2,1,0
"2017-05-01",274,"14",TRUE,2,1,0
"2017-05-01",274,"15",TRUE,2,1,0
"2017-05-01",274,"16",TRUE,2,1,0
"2017-05-01",274,"17",TRUE,2,1,0
"2017-05-01",274,"18",TRUE,2,1,0
"2017-05-01",274,"19",TRUE,2,1,0
"2017-05-01",274,"20",TRUE,1,1,0
"2017-05-01",274,"21",TRUE,1,1,0
"2017-05-01",274,"22",TRUE,2,1,0
"2017-05-01",274,"23",TRUE,1,1,0
"2017-05-01",280,"05",TRUE,1,1,0
"2017-05-01",280,"06",TRUE,2,1,0
"2017-05-01",280,"07",TRUE,2,1,0
"2017-05-01",280,"08",TRUE,2,1,0
"2017-05-01",280,"09",TRUE,2,1,0
"2017-05-01",280,"10",TRUE,2,1,0
"2017-05-01",280,"11",TRUE,2,1,0
"2017-05-01",280,"12",TRUE,2,1,0
"2017-05-01",280,"13",TRUE,2,1,0
"2017-05-01",280,"14",TRUE,2,1,0
"2017-05-01",280,"15",TRUE,2,1,0
"2017-05-01",280,"16",TRUE,2,1,0
"2017-05-01",280,"17",TRUE,2,1,0
"2017-05-01",280,"18",TRUE,2,1,0
"2017-05-01",280,"19",TRUE,2,1,0
"2017-05-01",280,"20",TRUE,2,1,0
"2017-05-01",280,"21",TRUE,2,1,0
"2017-05-01",280,"22",TRUE,2,1,0
"2017-05-01",280,"23",TRUE,2,1,0
"2017-05-01",285,"05",TRUE,1,1,0
"2017-05-01",285,"06",TRUE,2,1,0
"2017-05-01",285,"07",TRUE,4,1,0
"2017-05-01",285,"08",TRUE,3,1,0
"2017-05-01",285,"09",TRUE,4,1,0
"2017-05-01",285,"10",TRUE,3,1,0
"2017-05-01",285,"11",TRUE,4,1,0
"2017-05-01",285,"12",TRUE,3,1,0
"2017-05-01",285,"13",TRUE,4,1,0
"2017-05-01",285,"14",TRUE,3,1,0
"2017-05-01",285,"15",TRUE,4,1,0
"2017-05-01",285,"16",TRUE,3,1,0
"2017-05-01",285,"17",TRUE,4,1,0
"2017-05-01",285,"18",TRUE,3,1,0
"2017-05-01",285,"19",TRUE,4,1,0
"2017-05-01",285,"20",TRUE,3,1,0
"2017-05-01",285,"21",TRUE,4,1,0
"2017-05-01",285,"22",TRUE,3,1,0
"2017-05-01",285,"23",TRUE,3,1,0
"2017-05-01",303,"05",TRUE,4,1,0
"2017-05-01",303,"06",TRUE,9,1,0
"2017-05-01",303,"07",TRUE,14,1,0
"2017-05-01",303,"08",TRUE,15,1,0
"2017-05-01",303,"09",TRUE,15,1,0
"2017-05-01",303,"10",TRUE,11,0.733333333333333,0.266666666666667
"2017-05-01",303,"11",TRUE,14,0.875,0.125
"2017-05-01",303,"12",TRUE,12,0.857142857142857,0.142857142857143
"2017-05-01",303,"13",TRUE,15,1,0
"2017-05-01",303,"14",TRUE,15,1,0
"2017-05-01",303,"15",TRUE,15,1,0
"2017-05-01",303,"16",TRUE,15,1,0
"2017-05-01",303,"17",TRUE,15,1,0
"2017-05-01",303,"18",TRUE,15,1,0
"2017-05-01",303,"19",TRUE,12,0.8,0.2
"2017-05-01",303,"20",TRUE,15,1,0
"2017-05-01",303,"21",TRUE,15,1,0
"2017-05-01",303,"22",TRUE,16,1,0
"2017-05-01",303,"23",TRUE,10,1,0
"2017-05-01",304,"06",TRUE,3,1,0
"2017-05-01",304,"07",TRUE,5,1,0
"2017-05-01",304,"08",TRUE,4,1,0
"2017-05-01",304,"09",TRUE,5,1,0
"2017-05-01",304,"10",TRUE,4,1,0
"2017-05-01",304,"11",TRUE,5,1,0
"2017-05-01",304,"12",TRUE,5,1,0
"2017-05-01",304,"13",TRUE,4,1,0
"2017-05-01",304,"14",TRUE,5,1,0
"2017-05-01",304,"15",TRUE,4,1,0
"2017-05-01",304,"16",TRUE,5,1,0
"2017-05-01",304,"17",TRUE,5,1,0
"2017-05-01",304,"18",TRUE,4,1,0
"2017-05-01",304,"19",TRUE,4,1,0
"2017-05-01",304,"20",TRUE,5,1,0
"2017-05-01",304,"21",TRUE,5,1,0
"2017-05-01",304,"22",TRUE,4,1,0
"2017-05-01",304,"23",TRUE,3,1,0
"2017-05-01",307,"05",TRUE,1,1,0
"2017-05-01",307,"06",TRUE,4,1,0
"2017-05-01",307,"07",TRUE,8,1,0
"2017-05-01",307,"08",TRUE,4,1,0
"2017-05-01",307,"09",TRUE,6,1,0
"2017-05-01",307,"10",TRUE,6,1,0
"2017-05-01",307,"11",TRUE,6,1,0
"2017-05-01",307,"12",TRUE,7,1,0
"2017-05-01",307,"13",TRUE,4,1,0
"2017-05-01",307,"14",TRUE,7,1,0
"2017-05-01",307,"15",TRUE,5,1,0
"2017-05-01",307,"16",TRUE,6,1,0
"2017-05-01",307,"17",TRUE,7,1,0
"2017-05-01",307,"18",TRUE,4,1,0
"2017-05-01",307,"19",TRUE,8,1,0
"2017-05-01",307,"20",TRUE,6,1,0
"2017-05-01",307,"21",TRUE,6,1,0
"2017-05-01",307,"22",TRUE,8,1,0
"2017-05-01",307,"23",TRUE,4,1,0
"2017-05-01",311,"17",TRUE,1,1,0
"2017-05-01",311,"18",TRUE,1,1,0
"2017-05-01",311,"20",TRUE,1,1,0
"2017-05-01",322,"10",TRUE,1,1,0
"2017-05-01",322,"11",TRUE,2,1,0
"2017-05-01",322,"12",TRUE,1,1,0
"2017-05-01",322,"13",TRUE,2,1,0
"2017-05-01",322,"14",TRUE,1,1,0
"2017-05-01",322,"15",TRUE,1,1,0
"2017-05-01",322,"16",TRUE,2,1,0
"2017-05-01",322,"17",TRUE,2,1,0
"2017-05-01",322,"18",TRUE,1,1,0
"2017-05-01",322,"19",TRUE,2,1,0
"2017-05-01",322,"20",TRUE,1,1,0
"2017-05-01",322,"21",TRUE,1,1,0
"2017-05-01",322,"22",TRUE,1,1,0
"2017-05-01",323,"05",TRUE,2,1,0
"2017-05-01",323,"06",TRUE,3,1,0
"2017-05-01",323,"07",TRUE,2,1,0
"2017-05-01",323,"08",TRUE,3,1,0
"2017-05-01",323,"09",TRUE,3,1,0
"2017-05-01",323,"10",TRUE,3,1,0
"2017-05-01",323,"11",TRUE,3,1,0
"2017-05-01",323,"12",TRUE,2,1,0
"2017-05-01",323,"13",TRUE,3,1,0
"2017-05-01",323,"14",TRUE,3,1,0
"2017-05-01",323,"15",TRUE,3,1,0
"2017-05-01",323,"16",TRUE,3,1,0
"2017-05-01",323,"17",TRUE,3,1,0
"2017-05-01",323,"18",TRUE,3,1,0
"2017-05-01",323,"19",TRUE,3,1,0
"2017-05-01",323,"20",TRUE,3,1,0
"2017-05-01",323,"21",TRUE,2,1,0
"2017-05-01",323,"22",TRUE,3,1,0
"2017-05-01",323,"23",TRUE,2,1,0
"2017-05-01",332,"05",TRUE,3,1,0
"2017-05-01",332,"06",TRUE,3,1,0
"2017-05-01",332,"07",TRUE,3,1,0
"2017-05-01",332,"08",TRUE,3,1,0
"2017-05-01",332,"09",TRUE,3,1,0
"2017-05-01",332,"10",TRUE,3,1,0
"2017-05-01",332,"11",TRUE,3,1,0
"2017-05-01",332,"12",TRUE,3,1,0
"2017-05-01",332,"13",TRUE,3,1,0
"2017-05-01",332,"14",TRUE,3,1,0
"2017-05-01",332,"15",TRUE,3,1,0
"2017-05-01",332,"16",TRUE,3,1,0
"2017-05-01",332,"17",TRUE,3,1,0
"2017-05-01",332,"18",TRUE,3,1,0
"2017-05-01",332,"19",TRUE,4,1,0
"2017-05-01",332,"20",TRUE,3,1,0
"2017-05-01",332,"21",TRUE,4,1,0
"2017-05-01",332,"22",TRUE,3,1,0
"2017-05-01",332,"23",TRUE,3,1,0
"2017-05-01",334,"04",TRUE,1,1,0
"2017-05-01",334,"05",TRUE,3,1,0
"2017-05-01",334,"06",TRUE,3,1,0
"2017-05-01",334,"07",TRUE,2,1,0
"2017-05-01",334,"08",TRUE,3,1,0
"2017-05-01",334,"09",TRUE,3,1,0
"2017-05-01",334,"10",TRUE,3,1,0
"2017-05-01",334,"11",TRUE,3,1,0
"2017-05-01",334,"12",TRUE,3,1,0
"2017-05-01",334,"13",TRUE,3,1,0
"2017-05-01",334,"14",TRUE,3,1,0
"2017-05-01",334,"15",TRUE,2,1,0
"2017-05-01",334,"16",TRUE,3,1,0
"2017-05-01",334,"17",TRUE,3,1,0
"2017-05-01",334,"18",TRUE,3,1,0
"2017-05-01",334,"19",TRUE,3,1,0
"2017-05-01",334,"20",TRUE,2,1,0
"2017-05-01",334,"21",TRUE,3,1,0
"2017-05-01",334,"22",TRUE,3,1,0
"2017-05-01",334,"23",TRUE,3,1,0
"2017-05-01",335,"05",TRUE,2,1,0
"2017-05-01",335,"06",TRUE,4,1,0
"2017-05-01",335,"07",TRUE,4,1,0
"2017-05-01",335,"08",TRUE,4,1,0
"2017-05-01",335,"09",TRUE,4,1,0
"2017-05-01",335,"10",TRUE,4,1,0
"2017-05-01",335,"11",TRUE,4,1,0
"2017-05-01",335,"12",TRUE,4,1,0
"2017-05-01",335,"13",TRUE,4,1,0
"2017-05-01",335,"14",TRUE,4,1,0
"2017-05-01",335,"15",TRUE,1,1,0
"2017-05-01",335,"16",TRUE,2,1,0
"2017-05-01",335,"17",TRUE,3,1,0
"2017-05-01",335,"18",TRUE,4,1,0
"2017-05-01",335,"19",TRUE,4,1,0
"2017-05-01",335,"20",TRUE,4,1,0
"2017-05-01",335,"21",TRUE,4,1,0
"2017-05-01",335,"22",TRUE,4,1,0
"2017-05-01",335,"23",TRUE,4,1,0
"2017-05-01",336,"05",TRUE,1,1,0
"2017-05-01",336,"06",TRUE,3,1,0
"2017-05-01",336,"07",TRUE,2,1,0
"2017-05-01",336,"08",TRUE,2,1,0
"2017-05-01",336,"09",TRUE,2,1,0
"2017-05-01",336,"10",TRUE,2,1,0
"2017-05-01",336,"11",TRUE,1,1,0
"2017-05-01",336,"12",TRUE,2,1,0
"2017-05-01",336,"13",TRUE,2,1,0
"2017-05-01",336,"14",TRUE,2,1,0
"2017-05-01",336,"15",TRUE,2,1,0
"2017-05-01",336,"16",TRUE,2,1,0
"2017-05-01",336,"17",TRUE,2,1,0
"2017-05-01",336,"18",TRUE,3,1,0
"2017-05-01",336,"19",TRUE,2,1,0
"2017-05-01",336,"20",TRUE,2,1,0
"2017-05-01",336,"21",TRUE,2,1,0
"2017-05-01",336,"22",TRUE,2,1,0
"2017-05-01",336,"23",TRUE,3,1,0
"2017-05-01",338,"05",TRUE,3,1,0
"2017-05-01",338,"06",TRUE,6,1,0
"2017-05-01",338,"07",TRUE,5,1,0
"2017-05-01",338,"08",TRUE,5,1,0
"2017-05-01",338,"09",TRUE,4,1,0
"2017-05-01",338,"10",TRUE,6,1,0
"2017-05-01",338,"11",TRUE,6,1,0
"2017-05-01",338,"12",TRUE,5,1,0
"2017-05-01",338,"13",TRUE,4,1,0
"2017-05-01",338,"14",TRUE,5,1,0
"2017-05-01",338,"15",TRUE,5,1,0
"2017-05-01",338,"16",TRUE,6,1,0
"2017-05-01",338,"17",TRUE,5,1,0
"2017-05-01",338,"18",TRUE,4,1,0
"2017-05-01",338,"19",TRUE,5,1,0
"2017-05-01",338,"20",TRUE,6,1,0
"2017-05-01",338,"21",TRUE,6,1,0
"2017-05-01",338,"22",TRUE,5,1,0
"2017-05-01",338,"23",TRUE,3,1,0
"2017-05-01",341,"05",TRUE,1,1,0
"2017-05-01",341,"06",TRUE,2,1,0
"2017-05-01",341,"07",TRUE,2,1,0
"2017-05-01",341,"08",TRUE,2,1,0
"2017-05-01",341,"09",TRUE,2,1,0
"2017-05-01",341,"10",TRUE,2,1,0
"2017-05-01",341,"11",TRUE,2,1,0
"2017-05-01",341,"12",TRUE,2,1,0
"2017-05-01",341,"13",TRUE,2,1,0
"2017-05-01",341,"14",TRUE,2,1,0
"2017-05-01",341,"15",TRUE,2,1,0
"2017-05-01",341,"16",TRUE,2,1,0
"2017-05-01",341,"17",TRUE,2,1,0
"2017-05-01",341,"18",TRUE,2,1,0
"2017-05-01",341,"19",TRUE,2,1,0
"2017-05-01",341,"20",TRUE,2,1,0
"2017-05-01",341,"21",TRUE,2,1,0
"2017-05-01",341,"22",TRUE,2,1,0
"2017-05-01",341,"23",TRUE,2,1,0
"2017-05-01",342,"05",TRUE,1,1,0
"2017-05-01",342,"06",TRUE,3,1,0
"2017-05-01",342,"07",TRUE,4,1,0
"2017-05-01",342,"08",TRUE,4,1,0
"2017-05-01",342,"09",TRUE,4,1,0
"2017-05-01",342,"10",TRUE,4,1,0
"2017-05-01",342,"11",TRUE,4,1,0
"2017-05-01",342,"12",TRUE,4,1,0
"2017-05-01",342,"13",TRUE,4,1,0
"2017-05-01",342,"14",TRUE,4,1,0
"2017-05-01",342,"15",TRUE,4,1,0
"2017-05-01",342,"16",TRUE,4,1,0
"2017-05-01",342,"17",TRUE,4,1,0
"2017-05-01",342,"18",TRUE,4,1,0
"2017-05-01",342,"19",TRUE,4,1,0
"2017-05-01",342,"20",TRUE,4,1,0
"2017-05-01",342,"21",TRUE,4,1,0
"2017-05-01",342,"22",TRUE,4,1,0
"2017-05-01",342,"23",TRUE,4,1,0
"2017-05-01",361,"06",TRUE,1,1,0
"2017-05-01",361,"07",TRUE,1,1,0
"2017-05-01",361,"08",TRUE,1,1,0
"2017-05-01",361,"09",TRUE,1,1,0
"2017-05-01",361,"10",TRUE,1,1,0
"2017-05-01",361,"11",TRUE,2,1,0
"2017-05-01",361,"12",TRUE,1,1,0
"2017-05-01",361,"13",TRUE,2,1,0
"2017-05-01",361,"14",TRUE,1,1,0
"2017-05-01",361,"15",TRUE,2,1,0
"2017-05-01",361,"16",TRUE,1,1,0
"2017-05-01",361,"17",TRUE,1,1,0
"2017-05-01",361,"18",TRUE,2,1,0
"2017-05-01",361,"19",TRUE,2,1,0
"2017-05-01",361,"20",TRUE,2,1,0
"2017-05-01",361,"21",TRUE,2,1,0
"2017-05-01",361,"22",TRUE,3,1,0
"2017-05-01",361,"23",TRUE,1,1,0
"2017-05-01",365,"05",TRUE,1,1,0
"2017-05-01",365,"06",TRUE,2,1,0
"2017-05-01",365,"07",TRUE,4,1,0
"2017-05-01",365,"08",TRUE,3,1,0
"2017-05-01",365,"09",TRUE,4,1,0
"2017-05-01",365,"10",TRUE,4,1,0
"2017-05-01",365,"11",TRUE,3,1,0
"2017-05-01",365,"12",TRUE,4,1,0
