"route","time","hasBusBunching","trips","percTripsWithoutBB","percTripsWithBB"
"965","08",TRUE,23,1,0
"965","09",TRUE,24,1,0
"965","10",TRUE,26,1,0
"965","11",TRUE,29,1,0
"965","12",TRUE,29,1,0
"965","13",TRUE,29,1,0
"965","14",TRUE,25,1,0
"965","15",TRUE,29,1,0
"965","16",TRUE,27,0.931034482758621,0.0689655172413793
"965","17",TRUE,30,0.9375,0.0625
"965","18",TRUE,31,1,0
"965","19",TRUE,25,0.925925925925926,0.0740740740740741
"965","20",TRUE,23,0.92,0.08
"965","21",TRUE,29,1,0
"965","22",TRUE,37,1,0
"965","23",TRUE,22,1,0
"967","05",TRUE,11,1,0
"967","06",TRUE,20,0.909090909090909,0.0909090909090909
"967","07",TRUE,26,1,0
"967","08",TRUE,26,0.928571428571429,0.0714285714285714
"967","09",TRUE,18,1,0
"967","10",TRUE,17,1,0
"967","11",TRUE,19,1,0
"967","12",TRUE,22,1,0
"967","13",TRUE,22,1,0
"967","14",TRUE,21,1,0
"967","15",TRUE,24,1,0
"967","16",TRUE,31,1,0
"967","17",TRUE,43,1,0
"967","18",TRUE,48,1,0
"967","19",TRUE,41,1,0
"967","20",TRUE,34,1,0
"967","21",TRUE,27,1,0
"967","22",TRUE,28,1,0
"967","23",TRUE,25,1,0
"972","05",TRUE,6,0.75,0.25
"972","06",TRUE,20,1,0
"972","07",TRUE,25,1,0
"972","08",TRUE,26,1,0
"972","09",TRUE,18,0.9,0.1
"972","10",TRUE,22,0.916666666666667,0.0833333333333334
"972","11",TRUE,25,1,0
"972","12",TRUE,22,0.916666666666667,0.0833333333333334
"972","13",TRUE,26,1,0
"972","14",TRUE,26,1,0
"972","15",TRUE,27,1,0
"972","16",TRUE,23,1,0
"972","17",TRUE,28,1,0
"972","18",TRUE,26,0.928571428571429,0.0714285714285714
"972","19",TRUE,27,1,0
"972","20",TRUE,29,1,0
"972","21",TRUE,25,0.925925925925926,0.0740740740740741
"972","22",TRUE,25,1,0
"972","23",TRUE,18,1,0
"Z03","05",TRUE,1,1,0
"Z03","06",TRUE,2,1,0
"Z03","07",TRUE,5,1,0
"Z03","08",TRUE,4,1,0
"Z03","09",TRUE,1,1,0
"Z03","10",TRUE,1,1,0
"Z03","11",TRUE,1,1,0
"Z03","19",TRUE,2,1,0
